symbols,desc,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
HERC1,HECT and RLD domain containing E3 ubiquitin protein ligase family member 1,2.400322080379386e-70,-0.9782967058884999,1,1,4.2092048001532916e-66
ARID2,AT-rich interaction domain 2,2.8739215039871723e-70,-0.9167136833477245,1,1,5.039708749391905e-66
PLXDC2,plexin domain containing 2,6.850050093830266e-70,-1.4825827804820304,1,1,1.2012247844540755e-65
TTC39C,tetratricopeptide repeat domain 39C,7.069617548861977e-70,-0.7573833544531512,1,1,1.2397281333684362e-65
PHKB,phosphorylase kinase regulatory subunit beta,8.089839137951008e-70,-0.8257776888023411,1,1,1.418634191231089e-65
VPS8,VPS8 subunit of CORVET complex,1.2995392126157802e-69,-0.916593050921021,1,1,2.278871963243032e-65
RASA1,RAS p21 protein activator 1,1.3656695247187837e-69,-0.7935537576526879,1,1,2.394838078546859e-65
SMYD3,SET and MYND domain containing 3,1.5060032352608407e-69,-0.9809338609082123,1,1,2.6409272733534104e-65
ERP44,endoplasmic reticulum protein 44,1.7450713039020983e-69,-0.776191445538567,1,1,3.0601570385227198e-65
EXOC4,exocyst complex component 4,3.2014917849756485e-69,-1.156843722348238,1,1,5.614135994133297e-65
MAN1A2,mannosidase alpha class 1A member 2,3.971416450535957e-69,-0.7488390965304943,1,1,6.964275887659854e-65
TRERF1,transcriptional regulating factor 1,9.592678786935861e-69,-0.7390739381990636,1,1,1.6821721520770728e-64
ANKUB1,ankyrin repeat and ubiquitin domain containing 1,1.2960529748842204e-68,-0.6835769846548634,1,1,2.272758496756969e-64
STK3,serine/threonine kinase 3,3.212389098766985e-68,-1.0256035842561855,1,1,5.633245523597785e-64
PCM1,pericentriolar material 1,3.7754469487085386e-68,-0.7379040713094427,1,1,6.620623769255293e-64
CDK13,cyclin dependent kinase 13,4.5384005927493315e-68,-0.8531548642178894,1,1,7.958539279445228e-64
ARID1B,AT-rich interaction domain 1B,4.549076287642851e-68,-0.9953896728843286,1,1,7.977260178010503e-64
ZNF438,zinc finger protein 438,5.041698671356406e-68,-0.9762483581562598,1,1,8.841122790090594e-64
TM9SF2,transmembrane 9 superfamily member 2,6.047868641101022e-68,-0.7310403803723042,1,1,1.0605542449034753e-63
SRRM2,serine/arginine repetitive matrix 2,1.0513777524363397e-67,-0.7452502645062182,1,1,1.8436960266723655e-63
RNF111,ring finger protein 111,1.8717775610219507e-67,-0.7822737514477933,1,1,3.2823491310080925e-63
DTNBP1,dystrobrevin binding protein 1,2.2621464762134957e-67,-0.8242134510409742,1,1,3.966900060687986e-63
ASH1L,ASH1 like histone lysine methyltransferase,2.3319854819421555e-67,-0.9959077890520138,1,1,4.089369741133764e-63
IFI16,interferon gamma inducible protein 16,2.5066651749559122e-67,-0.9071606290406944,1,1,4.395688050802688e-63
NCKAP1L,NCK associated protein 1 like,2.6850042799089306e-67,-0.8025977553616566,1,1,4.708423505248301e-63
TRAPPC8,trafficking protein particle complex subunit 8,3.818390555515417e-67,-0.6702382674648157,1,1,6.695929678151836e-63
VTI1A,vesicle transport through interaction with t-SNAREs 1A,3.971473304953593e-67,-1.03279503741058,1,1,6.96437558756662e-63
MT-ND5,NA,4.258321321293295e-67,-0.9977858999295153,1,1,7.467392269019922e-63
TRIP12,thyroid hormone receptor interactor 12,4.496503797471103e-67,-0.8844932606481559,1,1,7.885069059245326e-63
HNRNPA2B1,heterogeneous nuclear ribonucleoprotein A2/B1,4.647858348986968e-67,-0.90986615950606,1,1,8.150484400783547e-63
UMAD1,UBAP1-MVB12-associated (UMA) domain containing 1,5.6420908133218265e-67,-0.7372537034754718,1,1,9.893970450241154e-63
CPNE8,copine 8,5.9205736543215466e-67,-0.9925498672725817,1,1,1.0382317960218265e-62
SF3B1,splicing factor 3b subunit 1,5.924722748032101e-67,-0.7332953344444673,1,1,1.0389593810949091e-62
HSPB1,heat shock protein family B (small) member 1,8.7094789204552e-67,1.6320440107626983,1,1,1.5272942234910238e-62
AP3B1,adaptor related protein complex 3 subunit beta 1,9.959629343899045e-67,-0.9449214559133847,1,1,1.7465206017461366e-62
RIF1,replication timing regulatory factor 1,1.0699801603939837e-66,-0.7055256697758214,1,1,1.8763172092668899e-62
PAPOLA,poly(A) polymerase alpha,1.4974360308246015e-66,-0.7540517156989806,1,1,2.6259038236540213e-62
DYM,dymeclin,2.1850496104135195e-66,-0.8820089243327933,1,1,3.831702996821148e-62
EFR3A,EFR3 homolog A,2.7014902248314105e-66,-0.7197670404292222,1,1,4.737333258264361e-62
DPYSL2,dihydropyrimidinase like 2,3.293514264517861e-66,-0.8878616887467279,1,1,5.775506614258521e-62
EVI5,ecotropic viral integration site 5,3.4360556788843146e-66,-0.8890178121683929,1,1,6.025467238491534e-62
ZNF148,zinc finger protein 148,3.4739081337827537e-66,-0.8690455049765635,1,1,6.091845303401437e-62
PPA1,inorganic pyrophosphatase 1,4.5691214960017696e-66,-1.224067432708991,1,1,8.012411455388703e-62
RBM33,RNA binding motif protein 33,6.14102601331595e-66,-0.6825846554354191,1,1,1.076890321695085e-61
AKAP9,A-kinase anchoring protein 9,6.463252559378167e-66,-0.791026698730257,1,1,1.1333959688125552e-61
RNGTT,RNA guanylyltransferase and 5'-phosphatase,6.531675856507391e-66,-0.7912637476722155,1,1,1.145394678197136e-61
PHACTR2,phosphatase and actin regulator 2,9.955135644302593e-66,-0.9454617124051037,1,1,1.7457325865849027e-61
DNAJB1,DnaJ heat shock protein family (Hsp40) member B1,1.0947944520400005e-65,1.7960166466235492,1,1,1.919831551097345e-61
ANKRD12,ankyrin repeat domain 12,1.2328884391776206e-65,-0.9597900223874021,1,1,2.1619931669418753e-61
PUM2,pumilio RNA binding family member 2,1.3548085890083538e-65,-0.8458751696414697,1,1,2.3757923416850493e-61
SNX13,sorting nexin 13,2.1222373799066953e-65,-0.6924782578442554,1,1,3.721555469404381e-61
KLHL5,kelch like family member 5,2.556208185253862e-65,-0.9466805864771972,1,1,4.482566673661173e-61
BRAF,"B-Raf proto-oncogene, serine/threonine kinase",3.052768250324602e-65,-0.9394669336265338,1,1,5.353334403769222e-61
BAG3,BAG cochaperone 3,3.1809771414986643e-65,1.6638793733872137,1,1,5.578161515332058e-61
PSPC1,paraspeckle component 1,4.0845738109862716e-65,-0.7149275088139189,1,1,7.162708634945525e-61
RB1,RB transcriptional corepressor 1,5.626421706502101e-65,-0.9416046644429588,1,1,9.866493104522084e-61
WASHC4,WASH complex subunit 4,6.1358365617341165e-65,-0.8541534852848671,1,1,1.0759802994656947e-60
ZCCHC7,zinc finger CCHC-type containing 7,6.725484776315213e-65,-1.0444814325673653,1,1,1.1793810103746358e-60
FBXL17,F-box and leucine rich repeat protein 17,8.828250523993295e-65,-0.8236549724124613,1,1,1.548122011887464e-60
PHC3,polyhomeotic homolog 3,1.1167140571266655e-64,-0.7526910308320205,1,1,1.9582697705773208e-60
SENP6,SUMO specific peptidase 6,1.4325206629543566e-64,-0.8431438760982208,1,1,2.51206823455676e-60
ARFGEF1,ADP ribosylation factor guanine nucleotide exchange factor 1,1.4360757837664758e-64,-0.7788394980524853,1,1,2.518302494412892e-60
ATP8B4,ATPase phospholipid transporting 8B4 (putative),1.6598079664297653e-64,-0.8525343912714998,1,1,2.9106392499312367e-60
BCLAF1,BCL2 associated transcription factor 1,2.3620505658244686e-64,-0.7209011144700104,1,1,4.142091872229788e-60
STAG1,stromal antigen 1,3.0187857872968246e-64,-0.9670268334980223,1,1,5.293742756603712e-60
BOD1L1,biorientation of chromosomes in cell division 1 like 1,6.0254154941867104e-64,-0.736580668019986,1,1,1.0566168610605815e-59
TCF12,transcription factor 12,7.891612598547544e-64,-1.0693898797920305,1,1,1.3838731852812973e-59
PPP4R3B,protein phosphatase 4 regulatory subunit 3B,8.03193582705357e-64,-0.6865016439716778,1,1,1.4084802666321141e-59
PPP4R3A,protein phosphatase 4 regulatory subunit 3A,9.168896423407684e-64,-0.7679343844477868,1,1,1.6078576768087714e-59
BDP1,"B double prime 1, subunit of RNA polymerase III transcription initiation factor IIIB",1.0862132492568785e-63,-0.6828459790860746,1,1,1.904783553896862e-59
THOC2,THO complex subunit 2,1.1027354269100098e-63,-0.6873232600428678,1,1,1.9337568446293932e-59
SPRED1,sprouty related EVH1 domain containing 1,1.295230203495411e-63,-0.8450977983390584,1,1,2.271315684849553e-59
IMMP2L,inner mitochondrial membrane peptidase subunit 2,1.7499618932837106e-63,-0.9097801798856113,1,1,3.068733176062315e-59
NCK1,NCK adaptor protein 1,1.891606494707718e-63,-0.7520180093696645,1,1,3.3171211491194544e-59
SMCHD1,structural maintenance of chromosomes flexible hinge domain containing 1,2.3348136293453954e-63,-0.9149803287874816,1,1,4.094329180420085e-59
PPP3CA,protein phosphatase 3 catalytic subunit alpha,2.6785628840808305e-63,-1.0213421762608599,1,1,4.6971278735241445e-59
PIBF1,progesterone immunomodulatory binding factor 1,4.655175538255248e-63,-0.7555567096600908,1,1,8.163315823884404e-59
OLA1,Obg like ATPase 1,5.960673109339106e-63,-0.8175901976573707,1,1,1.0452636364537056e-58
RELCH,"RAB11 binding and LisH domain, coiled-coil and HEAT repeat containing",7.214993864226043e-63,-0.6937606302605857,1,1,1.2652213240306788e-58
SKIC3,SKI3 subunit of superkiller complex,7.395545329415381e-63,-0.6582329474810356,1,1,1.2968828289662811e-58
ARMH4,armadillo like helical domain containing 4,8.712057552530522e-63,-0.8062714819499064,1,1,1.5277464124117523e-58
PLCG2,phospholipase C gamma 2,1.0274508333885142e-62,-0.7371649673977956,1,1,1.8017377814300984e-58
XRN1,5'-3' exoribonuclease 1,1.0551613410503577e-62,-0.914264570330451,1,1,1.8503309276659072e-58
FAM20A,FAM20A golgi associated secretory pathway pseudokinase,1.1164928911849436e-62,-0.9252790209421762,1,1,1.9578819339819172e-58
PPP1R12A,protein phosphatase 1 regulatory subunit 12A,1.2105383218867895e-62,-1.0332683721998115,1,1,2.122800001260674e-58
CDK19,cyclin dependent kinase 19,1.5759146421752028e-62,-0.8257109950517849,1,1,2.7635239165184355e-58
CDC73,cell division cycle 73,1.7253921370221434e-62,-0.7581469896587811,1,1,3.0256476514820308e-58
MT-ND4L,NA,2.1399971445841138e-62,-0.7907951644872546,1,1,3.752698992742702e-58
TRIM44,tripartite motif containing 44,2.2856908488753523e-62,-0.7059665357077676,1,1,4.0081874725878176e-58
RSRP1,arginine and serine rich protein 1,2.4976651828890444e-62,-0.6519839508998133,1,1,4.379905664714228e-58
QKI,"QKI, KH domain containing RNA binding",3.2269067241221753e-62,-1.0173829441703144,1,1,5.6587036314206466e-58
SMC1A,structural maintenance of chromosomes 1A,5.077616735388954e-62,-0.6087469679071706,1,1,8.90410870717807e-58
IFNGR1,interferon gamma receptor 1,5.290708020268238e-62,-0.8114138314890833,1,1,9.277785584342382e-58
ACAP2,"ArfGAP with coiled-coil, ankyrin repeat and PH domains 2",5.957302422818177e-62,-0.9888512449993074,1,1,1.0446725528653955e-57
SIRPB2,signal regulatory protein beta 2,8.179207984646005e-62,-0.6889283838771281,1,1,1.4343059121875235e-57
FKBP15,FKBP prolyl isomerase family member 15,9.809490937833621e-62,-0.7654243499498083,1,1,1.720192330858504e-57
WDPCP,WD repeat containing planar cell polarity effector,1.0011828408114317e-61,-0.6909452814837111,1,1,1.7556742296469267e-57
SPIDR,scaffold protein involved in DNA repair,1.0668801822165369e-61,-1.032063813066756,1,1,1.870881087534919e-57
ITGA4,integrin subunit alpha 4,1.578064643791503e-61,-0.8892408751484147,1,1,2.76729415935278e-57
PRKDC,"protein kinase, DNA-activated, catalytic subunit",2.2422067977764157e-61,-0.6948809871118053,1,1,3.931933840580723e-57
DNAJC13,DnaJ heat shock protein family (Hsp40) member C13,2.7515293382881375e-61,-0.6684886350260055,1,1,4.825081847622078e-57
SND1,staphylococcal nuclease and tudor domain containing 1,4.840728025121566e-61,-0.9340943636435743,1,1,8.4887006648531785e-57
MLLT10,MLLT10 histone lysine methyltransferase DOT1L cofactor,4.921120500729497e-61,-0.8010319076668015,1,1,8.629676910079247e-57
