symbols,desc,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
RPS10,ribosomal protein S10,1.5995663604621481e-31,0.7221535256613087,0.981,0.844,2.804999569706423e-27
FKBP5,FKBP prolyl isomerase 5,7.779099303653811e-31,1.2240785071790392,0.769,0.551,1.3641428538887324e-26
SAMSN1,"SAM domain, SH3 domain and nuclear localization signals 1",3.20933858643925e-30,1.0671910234465158,0.849,0.661,5.627896145179869e-26
ITGAE,integrin subunit alpha E,3.466457902581622e-30,1.1331855433099012,0.676,0.399,6.078780577967132e-26
CRIP1,cysteine rich protein 1,4.335666046422133e-30,0.8007580826326139,0.846,0.521,7.603023979005852e-26
ELOB,elongin B,4.7497617316721916e-30,0.6798695631156253,0.883,0.597,8.329182172660355e-26
UBC,ubiquitin C,5.803950665362925e-30,0.6726903378243607,0.978,0.788,1.0177807886780425e-25
RPL17,ribosomal protein L17,5.953081704921447e-30,0.7639909127353621,0.954,0.699,1.0439324077750249e-25
SOD2,superoxide dismutase 2,1.3106624554253758e-29,-1.0149553408336964,0.614,0.832,2.298377681833939e-25
SOD1,superoxide dismutase 1,2.4529366830531946e-29,0.6505619681275787,0.796,0.459,4.301469767402082e-25
TMSB4X,thymosin beta 4 X-linked,3.761378484427945e-29,0.7753020890443523,0.997,0.997,6.595953310292845e-25
MT-CO2,NA,3.978970674593878e-29,0.763649056320812,1,0.997,6.9775229749678245e-25
NDUFA13,NADH:ubiquinone oxidoreductase subunit A13,3.282446858830662e-28,0.5871536828882553,0.843,0.523,5.756098811645449e-24
AFAP1L2,actin filament associated protein 1 like 2,6.467858071942455e-28,0.6011207332774379,0.29,0.053,1.1342035914958289e-23
ID2,inhibitor of DNA binding 2,8.417725365475651e-28,0.8332968697778913,0.917,0.693,1.4761323200898103e-23
GZMK,granzyme K,9.66192158391978e-28,1.0747105212291594,0.802,0.525,1.6943145689561728e-23
GFOD1,glucose-fructose oxidoreductase domain containing 1,3.1221574960893562e-27,0.8408374718314171,0.725,0.407,5.475015385142295e-23
RPL28,ribosomal protein L28,3.2300944102702226e-27,0.6271361871745418,0.994,0.953,5.664293557849862e-23
RPS19,ribosomal protein S19,7.320526258029653e-27,0.6722203749158204,0.997,0.955,1.2837274846080798e-22
ACP5,"acid phosphatase 5, tartrate resistant",9.419920593748809e-27,0.5858790981433464,0.41,0.127,1.6518772753197912e-22
RPL36A,ribosomal protein L36a,9.850574580620726e-27,0.6983614947657428,0.951,0.739,1.7273967584576507e-22
GSTP1,glutathione S-transferase pi 1,1.7538660511884728e-26,0.8234327090405082,0.809,0.559,3.075579507364106e-22
ITGA1,integrin subunit alpha 1,1.7900445181603646e-26,1.1842288320365384,0.602,0.331,3.1390220670460153e-22
SOCS1,suppressor of cytokine signaling 1,1.9121372241618346e-26,0.7961948327132953,0.719,0.427,3.353123836290193e-22
BCL2L11,BCL2 like 11,2.0272521008862806e-26,0.8054837021081749,0.448,0.157,3.554989284114182e-22
LINGO1,leucine rich repeat and Ig domain containing 1,2.2761588648453953e-26,-0.4752779695808357,0.059,0.375,3.9914721853928853e-22
PCDH9,protocadherin 9,3.4861860101490606e-26,-0.7394280584771915,0.003,0.287,6.113375787397393e-22
HOPX,HOP homeobox,3.7831643152614443e-26,0.7222590251326078,0.852,0.557,6.634156943242468e-22
FCGR3A,Fc gamma receptor IIIa,1.090511090101705e-25,0.7667663716994482,0.704,0.388,1.9123202476023498e-21
HCST,hematopoietic cell signal transducer,2.1198685515435867e-25,0.6884052173686044,0.975,0.725,3.717401491986834e-21
CD7,CD7 molecule,2.5927001059640177e-25,0.7583647677726071,0.948,0.783,4.5465589058185016e-21
APOBEC3G,apolipoprotein B mRNA editing enzyme catalytic subunit 3G,2.7842630357327266e-25,0.7111724579132883,0.914,0.64,4.882483659460909e-21
CYBA,cytochrome b-245 alpha chain,4.047702380960676e-25,0.6051607761266893,0.975,0.776,7.098050895252641e-21
ATP5F1E,ATP synthase F1 subunit epsilon,5.565919632822885e-25,0.6385189310175483,0.981,0.864,9.760396668118212e-21
CD81,CD81 molecule,5.648933839194902e-25,0.6515459927561165,0.895,0.635,9.905970380412181e-21
IL7R,interleukin 7 receptor,9.578782630468708e-25,-0.7686220253469525,0.281,0.701,1.6797353220789927e-20
ATP5F1D,ATP synthase F1 subunit delta,9.963304468194169e-25,0.5476180381144353,0.812,0.505,1.7471650715425295e-20
PLXDC2,plexin domain containing 2,1.7638667597771868e-24,-0.9531413758667798,0.065,0.376,3.093116749945275e-20
MYL6,myosin light chain 6,2.836256657759616e-24,0.6381828274989827,0.975,0.821,4.9736596750472626e-20
DOCK4,dedicator of cytokinesis 4,3.1704939109519036e-24,-0.7819332593384897,0.062,0.36,5.559778122245259e-20
ALOX5AP,arachidonate 5-lipoxygenase activating protein,3.2713890826191324e-24,0.6678090161470147,0.731,0.448,5.73670789528091e-20
RPS4X,ribosomal protein S4 X-linked,5.7236959916097164e-24,0.5482963614284655,0.991,0.943,1.0037073290886799e-19
TSPAN5,tetraspanin 5,7.973606694378788e-24,0.7689257995461507,0.679,0.365,1.3982516699262643e-19
POLR2G,RNA polymerase II subunit G,1.1294355830145138e-23,0.4660029913331017,0.583,0.272,1.9805782383742514e-19
H3-3B,H3.3 histone B,1.1600175309023652e-23,0.5537606401619661,0.975,0.867,2.0342067421903875e-19
GZMH,granzyme H,1.2709304930989873e-23,0.85675810816372,0.59,0.289,2.228703712698384e-19
RPL37A,ribosomal protein L37a,1.3620895836000856e-23,0.5430360297575065,0.997,0.943,2.38856029380111e-19
PTMS,parathymosin,1.653171265319801e-23,0.7859230301563958,0.469,0.195,2.8990011308648026e-19
RACK1,receptor for activated C kinase 1,2.2309953759921046e-23,0.5376347560282975,0.985,0.804,3.9122734913397546e-19
AQP9,aquaporin 9,2.584479192141501e-23,-0.5099491463043107,0.059,0.349,4.532142711339336e-19
TNFRSF18,TNF receptor superfamily member 18,2.6399168938877285e-23,1.064258633592222,0.66,0.433,4.62935826512152e-19
CD2,CD2 molecule,3.5016414753106015e-23,0.8307046756059708,0.787,0.561,6.140478491104671e-19
ADAMTS17,ADAM metallopeptidase with thrombospondin type 1 motif 17,6.990524852217134e-23,0.831333632200605,0.41,0.148,1.2258584380847966e-18
HMGN1,high mobility group nucleosome binding domain 1,1.2854350269101122e-22,0.6770622665700294,0.889,0.621,2.2541388631895727e-18
SYTL3,synaptotagmin like 3,1.36558731674962e-22,0.7564281932693286,0.914,0.687,2.3946939186521337e-18
TIGIT,T cell immunoreceptor with Ig and ITIM domains,1.8216584718438456e-22,0.6594034390696374,0.562,0.267,3.1944602962253678e-18
UBB,ubiquitin B,1.8390285761342297e-22,0.5622756445551444,0.944,0.736,3.224920511108985e-18
CD99,CD99 molecule (Xg blood group),1.954124677261381e-22,0.5821790253724555,0.889,0.661,3.4267530340455576e-18
MT-ATP6,NA,2.164767463952496e-22,0.6427907825369337,1,0.996,3.796136224787097e-18
SRP14,signal recognition particle 14,2.335441457807801e-22,0.5716820106833986,0.941,0.713,4.09543014041176e-18
RPS3A,ribosomal protein S3A,5.204356062362184e-22,0.5040542198651883,0.994,0.924,9.126358790958326e-18
CHCHD2,coiled-coil-helix-coiled-coil-helix domain containing 2,5.238222286400091e-22,0.5919208626334833,0.904,0.664,9.185746601431199e-18
LGALS3,galectin 3,6.579472559282372e-22,0.8133374985424404,0.565,0.301,1.1537763079957568e-17
RPL36,ribosomal protein L36,1.184886868725657e-21,0.5122557591524721,0.988,0.913,2.0778176129973122e-17
RPS15A,ribosomal protein S15a,1.2224964020313973e-21,0.5512834840803098,0.994,0.941,2.1437696906022582e-17
ARL17B,ADP ribosylation factor like GTPase 17B,2.0478914745825647e-21,-1.0616754715575372,0.198,0.479,3.5911824898279855e-17
ATP5PO,ATP synthase peripheral stalk subunit OSCP,2.1681228463687898e-21,0.5685060017283926,0.679,0.399,3.8020202233923096e-17
CTSD,cathepsin D,3.259865115227387e-21,0.5791613646902692,0.759,0.487,5.716499466062745e-17
RPL37,ribosomal protein L37,4.0834953371811904e-21,0.5060647347840304,0.994,0.952,7.160817423280935e-17
CXCR6,C-X-C motif chemokine receptor 6,4.7422385253366205e-21,0.6545034339742334,0.522,0.24,8.315989478030298e-17
TYROBP,transmembrane immune signaling adaptor TYROBP,5.987092336196627e-21,0.5906012086651815,0.91,0.744,1.0498965120754404e-16
CCL4,C-C motif chemokine ligand 4,6.167385321587086e-21,1.503709491179697,0.84,0.705,1.0815126899935114e-16
COX6C,cytochrome c oxidase subunit 6C,6.453495038175827e-21,0.5704199863244626,0.892,0.649,1.131684889894513e-16
SH3BGRL3,SH3 domain binding glutamate rich protein like 3,7.239181759464951e-21,0.6394663745506257,0.963,0.808,1.2694629133397737e-16
HLA-B,"major histocompatibility complex, class I, B",7.249492571099483e-21,0.5630138291382183,0.994,0.96,1.2712710172680053e-16
RPL26,ribosomal protein L26,8.502103342177413e-21,0.5100351620176604,0.997,0.936,1.4909288420842312e-16
CLIC1,chloride intracellular channel 1,8.517088631574304e-21,0.5685387783864746,0.944,0.763,1.49355666243287e-16
PRMT2,protein arginine methyltransferase 2,1.7552769144687065e-20,0.5696106750478467,0.923,0.667,3.078053597212324e-16
RPS2,ribosomal protein S2,1.938974804949431e-20,0.5343642213756654,0.988,0.941,3.4001862179593223e-16
ATP5MG,ATP synthase membrane subunit g,2.771723590615625e-20,0.5445870697278277,0.941,0.715,4.86049448850356e-16
PRELID1,PRELI domain containing 1,3.778174261085556e-20,0.6219942837686332,0.79,0.563,6.625406384239631e-16
H3-3A,H3.3 histone A,4.2639913833209965e-20,0.5200993584672875,0.988,0.876,7.4773352897917e-16
IKZF3,IKAROS family zinc finger 3,4.731137516899225e-20,0.6034866432048975,0.886,0.661,8.29652274963448e-16
GUK1,guanylate kinase 1,4.943151816737205e-20,0.5085773311393036,0.83,0.556,8.668311025830363e-16
ARPC3,actin related protein 2/3 complex subunit 3,5.0734132797698434e-20,0.5594897364326612,0.948,0.763,8.896737527404397e-16
POMP,proteasome maturation protein,5.8578085497032e-20,0.5547652911168481,0.762,0.512,1.0272253072759532e-15
TOMM7,translocase of outer mitochondrial membrane 7,6.625527569765422e-20,0.45760701747775334,0.941,0.736,1.1618525146340645e-15
RPS15,ribosomal protein S15,7.949092796154666e-20,0.4983791784892264,0.994,0.896,1.3939529127336823e-15
RPS7,ribosomal protein S7,8.161299313624668e-20,0.5237665065166568,0.991,0.9,1.4311654476372217e-15
HLA-A,"major histocompatibility complex, class I, A",8.592651129895557e-20,0.5273704472938721,1,0.929,1.5068073021384848e-15
BIN1,bridging integrator 1,8.667225420692312e-20,0.4610498970356801,0.596,0.301,1.5198846497726039e-15
SRGN,serglycin,9.639956135905404e-20,0.5016406946299439,0.988,0.936,1.6904627079923716e-15
RAC2,Rac family small GTPase 2,1.0145400542725954e-19,0.5235157051694603,0.948,0.687,1.779097439172423e-15
RPL35,ribosomal protein L35,1.1273193647534744e-19,0.5056652592025466,0.981,0.867,1.976867238031693e-15
RPL35A,ribosomal protein L35a,1.1965921367644484e-19,0.5000192523098685,0.988,0.905,2.098343971030137e-15
RPS16,ribosomal protein S16,1.2398686468878746e-19,0.4638714716003003,0.985,0.859,2.1742336591825768e-15
CFL1,cofilin 1,1.3102303291516913e-19,0.6541424830533868,0.978,0.829,2.297619905200406e-15
ABCA1,ATP binding cassette subfamily A member 1,1.4386848696064265e-19,-0.5507862811737033,0.052,0.308,2.5228777873418295e-15
COX7C,cytochrome c oxidase subunit 7C,1.4728152778565367e-19,0.49040834134904654,0.957,0.732,2.5827288712492226e-15
POLR2L,"RNA polymerase II, I and III subunit L",1.5092268939679773e-19,0.5399925738122959,0.83,0.584,2.646580281262245e-15
MIF,macrophage migration inhibitory factor,1.5827298513295924e-19,0.5569441005986016,0.784,0.497,2.775475067291573e-15
KLRC1,killer cell lectin like receptor C1,1.8243759469789426e-19,0.745411593729945,0.849,0.649,3.1992256606222737e-15
TANC2,"tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2",1.8507858894365056e-19,-0.9078709738608887,0.29,0.572,3.2455381357158564e-15
HDAC9,histone deacetylase 9,2.810699206075513e-19,-0.674123738585913,0.16,0.467,4.928842127774019e-15
RPL41,ribosomal protein L41,3.0288017134512122e-19,0.5009672329548467,0.997,0.984,5.3113066847080455e-15
MT-CYB,NA,3.3370040837999565e-19,0.5614964973579921,0.997,0.987,5.8517703613516035e-15
FAU,FAU ubiquitin like and ribosomal protein S30 fusion,4.59455576757387e-19,0.5020403881926598,0.991,0.865,8.057012994017538e-15
SSBP2,single stranded DNA binding protein 2,4.92989147491869e-19,-0.821524695193759,0.225,0.521,8.645057690417414e-15
RPL15,ribosomal protein L15,6.324221116538891e-19,0.4871240024515533,0.985,0.912,1.1090154149962599e-14
PLAAT4,phospholipase A and acyltransferase 4,6.619974463183096e-19,0.5262522234624949,0.87,0.596,1.1608787218637877e-14
SERF2,small EDRK-rich factor 2,7.892566289066371e-19,0.5432248624836564,0.96,0.804,1.3840404244506788e-14
MZT2B,mitotic spindle organizing protein 2B,9.746155518250805e-19,0.5237578736324398,0.806,0.536,1.709085831680461e-14
BASP1,brain abundant membrane attached signal protein 1,1.0008668918300714e-18,-0.5185220026142393,0.059,0.304,1.7551201815132132e-14
RPS27A,ribosomal protein S27a,1.0272833963388637e-18,0.49227417617775426,0.994,0.975,1.8014441638198313e-14
DBI,"diazepam binding inhibitor, acyl-CoA binding protein",1.1782405861487356e-18,0.5424566397100383,0.806,0.54,2.0661626918704228e-14
RPL29,ribosomal protein L29,1.1788524185551833e-18,0.4538225500326174,0.988,0.905,2.0672356011783695e-14
RABAC1,Rab acceptor 1,1.2397919430829999e-18,0.547445735664228,0.667,0.412,2.1740991513903486e-14
SERPINA1,serpin family A member 1,1.5569061751099316e-18,-0.3868897585801212,0.034,0.265,2.730190668672776e-14
ARPC1B,actin related protein 2/3 complex subunit 1B,1.889851169016389e-18,0.5660737469102775,0.883,0.672,3.3140430099871396e-14
EEF1D,eukaryotic translation elongation factor 1 delta,2.241043915643675e-18,0.4348264389734644,0.954,0.735,3.9298946104727483e-14
RPS3,ribosomal protein S3,2.250285863817937e-18,0.5050457699281696,0.985,0.915,3.946101290791135e-14
CLEC2B,C-type lectin domain family 2 member B,2.48055065905448e-18,0.47896253925421184,0.917,0.68,4.349893635717936e-14
GNAQ,G protein subunit alpha q,3.103760641405039e-18,-0.8560907133465856,0.34,0.629,5.442754660767877e-14
RPL23A,ribosomal protein L23a,3.772398326486365e-18,0.483009483811109,0.994,0.92,6.61527770532649e-14
DIP2A,disco interacting protein 2 homolog A,4.398305216765559e-18,0.4894275246555806,0.858,0.585,7.712868028120085e-14
FCER1G,Fc epsilon receptor Ig,4.564605772380626e-18,0.6184837877572287,0.88,0.72,8.004492682446666e-14
UQCR11,"ubiquinol-cytochrome c reductase, complex III subunit XI",4.7941313222794e-18,0.4846291878676712,0.883,0.645,8.406988686749155e-14
LSP1,lymphocyte specific protein 1,5.140946026289654e-18,0.555069658016524,0.873,0.699,9.015162951701538e-14
GK,glycerol kinase,5.993229770658787e-18,-0.5667107961649336,0.13,0.395,1.0509727725827249e-13
RPL7A,ribosomal protein L7a,6.546376751570425e-18,0.4641574150966674,0.988,0.932,1.1479726271553897e-13
ATP5MJ,ATP synthase membrane subunit j,6.744377341306299e-18,0.43664701316242693,0.815,0.529,1.1826940105714727e-13
RPS25,ribosomal protein S25,1.1024186717592585e-17,0.46036916861576005,0.988,0.865,1.9332013827970356e-13
ATP5ME,ATP synthase membrane subunit e,1.1965436717604502e-17,0.4636628528785851,0.846,0.608,2.0982589827991256e-13
TMA7,translation machinery associated 7 homolog,1.5645600801148362e-17,0.4316375779639081,0.969,0.772,2.743612556489377e-13
KIF13B,kinesin family member 13B,1.5938277619517966e-17,0.4892331468362471,0.685,0.416,2.7949363633586707e-13
TRAPPC10,trafficking protein particle complex subunit 10,1.7115656413897397e-17,0.46027616427294094,0.88,0.615,3.0014015087410474e-13
GPR171,G protein-coupled receptor 171,1.8145234570968365e-17,0.4924366571844856,0.466,0.216,3.1819483343650124e-13
CAMK4,calcium/calmodulin dependent protein kinase IV,2.3116461230517064e-17,0.7828502226579118,0.355,0.136,4.0537026413834724e-13
TPI1,triosephosphate isomerase 1,2.334182073828045e-17,0.5597248805806854,0.775,0.552,4.0932216846648597e-13
SUMO2,small ubiquitin like modifier 2,2.5638335733422195e-17,0.4758121469311767,0.889,0.656,4.495938554212916e-13
ITM2C,integral membrane protein 2C,2.7233476199874558e-17,0.5925870245890253,0.481,0.241,4.775662386410002e-13
CORO1A,coronin 1A,2.9114384743259887e-17,0.6051551015187493,0.92,0.723,5.105498508578054e-13
ACTG1,actin gamma 1,3.3195372468832676e-17,0.6414179687433221,0.981,0.881,5.821140516134498e-13
UBA52,ubiquitin A-52 residue ribosomal protein fusion product 1,3.654853621721011e-17,0.42285772245354813,0.991,0.861,6.409151311049965e-13
SNRPB,small nuclear ribonucleoprotein polypeptides B and B1,3.911103981784996e-17,0.4659999146961935,0.772,0.492,6.858511942458169e-13
RPL21,ribosomal protein L21,4.9342560329342974e-17,0.42900693580264493,0.991,0.911,8.652711379353584e-13
RPSA,ribosomal protein SA,4.995938319538492e-17,0.46309846705924684,0.969,0.805,8.760877437142699e-13
GIMAP4,"GTPase, IMAP family member 4",5.721856647226872e-17,0.47082957003513126,0.812,0.516,1.0033847816577042e-12
CSF3R,colony stimulating factor 3 receptor,5.940813436718515e-17,-0.3798480708165436,0.025,0.233,1.0417810442629588e-12
BLOC1S1,biogenesis of lysosomal organelles complex 1 subunit 1,7.543812625798635e-17,0.5540587118252001,0.623,0.396,1.3228829820600485e-12
RPS21,ribosomal protein S21,8.076590839096092e-17,0.44131548785957087,1,0.933,1.4163109695438906e-12
CBLB,Cbl proto-oncogene B,8.630019229437833e-17,0.5184246311853822,0.954,0.848,1.5133601720742184e-12
RPLP1,ribosomal protein lateral stalk subunit P1,9.759682690274641e-17,0.44298861759420305,0.994,0.988,1.711457956566561e-12
NDUFB8,NADH:ubiquinone oxidoreductase subunit B8,1.0586905195493009e-16,0.4233051152624441,0.707,0.433,1.856519695081654e-12
PSMD8,"proteasome 26S subunit, non-ATPase 8",1.0861873232227434e-16,0.46374342111030364,0.67,0.419,1.904738090003403e-12
RPS24,ribosomal protein S24,1.2884205716994492e-16,0.44770255081562027,0.994,0.972,2.259374314532154e-12
RPL36AL,ribosomal protein L36a like,1.294832202093822e-16,0.45446304699273155,0.948,0.705,2.2706177495917264e-12
S100A6,S100 calcium binding protein A6,1.3368865869240584e-16,0.6523537986871293,0.84,0.627,2.3443643188300287e-12
DUSP2,dual specificity phosphatase 2,1.5236075679004916e-16,0.7377333749942053,0.494,0.252,2.671798231070302e-12
BBLN,bublin coiled coil protein,1.5304178340353186e-16,0.3903386457746496,0.741,0.465,2.6837407137643347e-12
COX6B1,cytochrome c oxidase subunit 6B1,1.9027236727541958e-16,0.46974794497844075,0.818,0.589,3.3366162325417577e-12
ARL6IP5,ADP ribosylation factor like GTPase 6 interacting protein 5,2.0512152932322108e-16,0.5000187323027394,0.843,0.657,3.597011138212005e-12
FRY,FRY microtubule binding protein,3.4367298770690404e-16,-1.0668842087043615,0.139,0.388,6.02664951242827e-12
RPS18,ribosomal protein S18,3.678185928684157e-16,0.39386885410143346,0.994,0.969,6.450066844540538e-12
MT-CO3,NA,3.878117213091334e-16,0.5095790280878756,0.997,1,6.800666344876963e-12
PLAUR,"plasminogen activator, urokinase receptor",4.1650648907699776e-16,-0.4373172744486757,0.08,0.309,7.303857792454233e-12
HMGB1,high mobility group box 1,4.198076513633807e-16,0.4848607484906715,0.963,0.825,7.361746974308243e-12
U2AF1,U2 small nuclear RNA auxiliary factor 1,4.337389742563116e-16,0.49035673624552345,0.769,0.536,7.60604665255868e-12
IL1R1,interleukin 1 receptor type 1,4.444141212247037e-16,-0.4039893547726579,0.025,0.225,7.793246029796404e-12
CALM3,calmodulin 3,4.812261034220396e-16,0.5181551885890957,0.645,0.416,8.438780949608887e-12
SLC1A5,solute carrier family 1 member 5,4.8183136372549e-16,0.3059793283522937,0.259,0.077,8.449394794290194e-12
UFC1,ubiquitin-fold modifier conjugating enzyme 1,4.879335687025639e-16,0.42006642918800063,0.648,0.391,8.55640306076816e-12
COX8A,cytochrome c oxidase subunit 8A,4.982498762786761e-16,0.49838423205695115,0.762,0.521,8.737309830422863e-12
FYN,"FYN proto-oncogene, Src family tyrosine kinase",5.017986472733781e-16,0.450490474986291,0.966,0.867,8.79954107858596e-12
PSMB8,proteasome 20S subunit beta 8,5.147449548473555e-16,0.487956109218874,0.778,0.552,9.026567528203225e-12
SLC8A1,solute carrier family 8 member A1,5.262249854228513e-16,-0.4791824240367518,0.052,0.268,9.22788134437512e-12
FKBP8,FKBP prolyl isomerase 8,5.907455806043023e-16,0.35989397553818336,0.565,0.311,1.0359314501477044e-11
SSR4,signal sequence receptor subunit 4,6.639061733896031e-16,0.3961035287771595,0.895,0.644,1.1642258656560078e-11
RPS23,ribosomal protein S23,7.070927533062461e-16,0.4139886478761303,0.991,0.961,1.2399578521978332e-11
SHOC1,shortage in chiasmata 1,7.487266526690819e-16,-0.646395016112293,0.068,0.289,1.3129670581205022e-11
COX7A2,cytochrome c oxidase subunit 7A2,8.323325483198586e-16,0.4431121281113717,0.87,0.604,1.459578356733704e-11
PARK7,Parkinsonism associated deglycase,8.438362336355296e-16,0.4286464859100456,0.812,0.589,1.4797512193032646e-11
PRDX5,peroxiredoxin 5,9.62515179077472e-16,0.4759020835035356,0.719,0.487,1.6878666180302548e-11
PCID2,PCI domain containing 2,1.1260202901201384e-15,0.5406302798747812,0.528,0.305,1.9745891807546747e-11
G0S2,G0/G1 switch 2,1.2933699830975984e-15,-0.509417571117424,0.117,0.349,2.2680536023599484e-11
PSME2,proteasome activator subunit 2,1.309163770731648e-15,0.49913529301207005,0.806,0.557,2.295749588355018e-11
ACTB,actin beta,1.3404571529829168e-15,0.5667741436434186,0.991,0.987,2.350625663470843e-11
ARPC5,actin related protein 2/3 complex subunit 5,1.3411056525008273e-15,0.431397144493858,0.864,0.655,2.3517628722254507e-11
CIB1,calcium and integrin binding 1,1.369568721245128e-15,0.39854695052062206,0.762,0.488,2.4016757095754564e-11
NACA,nascent polypeptide associated complex subunit alpha,1.3701014091338965e-15,0.42172409563571733,0.975,0.877,2.4026098310572008e-11
SPRY1,sprouty RTK signaling antagonist 1,1.4588213430545531e-15,0.4808302397477196,0.34,0.137,2.5581891071804644e-11
KLRD1,killer cell lectin like receptor D1,1.4945305504219952e-15,0.40143111384520713,0.963,0.724,2.6208087732200106e-11
HAVCR2,hepatitis A virus cellular receptor 2,1.496448981863669e-15,0.5630442852318447,0.614,0.361,2.62417293459613e-11
PSMB9,proteasome 20S subunit beta 9,1.5540095405241861e-15,0.43303123422492185,0.907,0.659,2.725111130263213e-11
CCDC85B,coiled-coil domain containing 85B,1.8066213960182213e-15,0.48057553549708065,0.694,0.48,3.168091280057553e-11
RPL27,ribosomal protein L27,1.8109584218997234e-15,0.3802027343537069,0.988,0.868,3.175696688643355e-11
TMSB10,thymosin beta 10,2.001277950033883e-15,0.5773979134732414,0.991,0.916,3.5094410131794175e-11
RPL12,ribosomal protein L12,2.040907587217578e-15,0.38348501377435396,0.985,0.883,3.5789355449447444e-11
HLA-DRB1,"major histocompatibility complex, class II, DR beta 1",2.0742661466159508e-15,0.7345508440902424,0.642,0.476,3.637433114705731e-11
RPL38,ribosomal protein L38,2.5506107934555552e-15,0.3992381095170767,0.975,0.863,4.4727510874036615e-11
RPL24,ribosomal protein L24,2.629623827985065e-15,0.4053678818315656,0.985,0.872,4.61130834475461e-11
TPD52,tumor protein D52,2.9692151343532467e-15,0.4792239939109002,0.509,0.271,5.206815659601854e-11
RHOC,ras homolog family member C,2.980458157368489e-15,0.4641121273019667,0.478,0.247,5.226531424761382e-11
COX5A,cytochrome c oxidase subunit 5A,3.4733785801724027e-15,0.43776603115925594,0.676,0.429,6.090916678190325e-11
NDUFA11,NADH:ubiquinone oxidoreductase subunit A11,3.687197272311434e-15,0.40459916722405664,0.71,0.452,6.465869136725332e-11
ABI3,ABI family member 3,3.7568981915628e-15,0.40546930901212874,0.534,0.283,6.588096668724526e-11
LYZ,lysozyme,3.903997376542385e-15,-0.553001533495698,0.324,0.555,6.846049799504726e-11
MAML3,mastermind like transcriptional coactivator 3,4.118767836794222e-15,-0.7914586384995111,0.142,0.391,7.222671278602349e-11
SF3B5,splicing factor 3b subunit 5,4.688055576879989e-15,0.41872826425569043,0.676,0.424,8.220974259616748e-11
