symbols,desc,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
RPL35,ribosomal protein L35,5.377778429024032e-44,0.5630456643518182,0.973,0.898,9.430472253136542e-40
RACK1,receptor for activated C kinase 1,5.508852382876031e-44,0.5816503389389829,0.967,0.85,9.660323538611408e-40
RPS12,ribosomal protein S12,5.988015493694306e-44,0.5894093125344364,0.992,0.97,1.0500583969742335e-39
RPS2,ribosomal protein S2,1.382324750949506e-43,0.6068943563404163,0.987,0.939,2.4240446832650536e-39
DUSP2,dual specificity phosphatase 2,2.05658107488589e-43,0.8596363246227152,0.516,0.266,3.606420572919897e-39
DOCK4,dedicator of cytokinesis 4,2.413227821365317e-43,-0.6840462045790544,0.062,0.344,4.23183630754622e-39
PCDH9,protocadherin 9,2.440197234236597e-43,-1.3433191534349465,0.057,0.343,4.2791298699572967e-39
SON,SON DNA and RNA binding protein,4.0205718397066106e-43,0.49374019131693947,0.985,0.83,7.050474778109512e-39
SYNGR1,synaptogyrin 1,6.0646928035064275e-43,-0.4769842570773317,0.015,0.274,1.0635045300228872e-38
RPL34,ribosomal protein L34,8.967777178497787e-43,0.5354200195373151,0.982,0.954,1.572589406021372e-38
AFF3,ALF transcription elongation factor 3,2.0008246597693054e-42,-1.0397277996092598,0.341,0.708,3.508646123371454e-38
RPS14,ribosomal protein S14,2.0776336880390878e-42,0.5796723836684485,0.982,0.955,3.6433384353453444e-38
RPS16,ribosomal protein S16,2.5949990204181886e-42,0.5353019713443561,0.972,0.878,4.5505902822053353e-38
TOMM7,translocase of outer mitochondrial membrane 7,3.29744679602149e-42,0.5348851200894011,0.923,0.757,5.782402701503284e-38
RPS19,ribosomal protein S19,3.3491809364835085e-42,0.5876512408089463,0.987,0.952,5.87312369021748e-38
RPS23,ribosomal protein S23,3.4076466435465897e-42,0.57198490243269,0.977,0.953,5.9756491541233e-38
RPL18A,ribosomal protein L18a,6.620688172575277e-41,0.5403676301990687,0.978,0.933,1.1610038779428005e-36
MT-ND6,NA,8.223646851912571e-41,-1.0972130345529543,0.591,0.717,1.4420987119513885e-36
RPS18,ribosomal protein S18,1.989988133242415e-40,0.5584823355951567,0.977,0.968,3.4896431904538987e-36
RPS15A,ribosomal protein S15a,3.7324294280998436e-40,0.543657139969203,0.977,0.959,6.545188245115885e-36
RPL7A,ribosomal protein L7a,4.096489918991746e-40,0.5328960398998595,0.982,0.929,7.183604721943927e-36
LYZ,lysozyme,5.64377261267472e-40,-0.6004088317215485,0.256,0.541,9.896919653586389e-36
RPS27,ribosomal protein S27,1.8732224017489614e-39,0.5342582283246555,0.992,0.99,3.284882803706979e-35
RPS15,ribosomal protein S15,2.395842483639736e-39,0.5108808450092543,0.983,0.921,4.201349379310641e-35
RPL38,ribosomal protein L38,4.2019688093257916e-39,0.5247502979776817,0.96,0.886,7.368572504033708e-35
RPL11,ribosomal protein L11,8.056331148533152e-39,0.4932770107678408,0.992,0.965,1.4127582302067735e-34
NOP53,NOP53 ribosome biogenesis factor,2.0444809241319963e-38,0.47302187253396033,0.845,0.62,3.5852017485578687e-34
GOLGA8A,golgin A8 family member A,3.64144126630674e-38,-0.7328749969566438,0.266,0.526,6.385631404595499e-34
RPL23A,ribosomal protein L23a,6.706166437896557e-38,0.5112581482533645,0.977,0.928,1.1759933465495402e-33
ATP5PO,ATP synthase peripheral stalk subunit OSCP,7.094386510259015e-38,0.5319326005171822,0.667,0.415,1.2440716184390208e-33
RPS4X,ribosomal protein S4 X-linked,8.301913151082731e-38,0.5624762275834536,0.978,0.946,1.4558234901738677e-33
PPDPF,pancreatic progenitor cell differentiation and proliferation factor,2.35708838591401e-37,0.4622324227824244,0.844,0.598,4.1333901935388076e-33
DIP2A,disco interacting protein 2 homolog A,6.086617030018388e-37,0.4850098716902915,0.865,0.635,1.0673491623840245e-32
KCNQ5,potassium voltage-gated channel subfamily Q member 5,7.593899094679719e-37,-1.2156742717774214,0.464,0.768,1.3316661452430355e-32
RPSA,ribosomal protein SA,2.0773032271313933e-36,0.5092085651591289,0.97,0.86,3.642758939097611e-32
CAMK4,calcium/calmodulin dependent protein kinase IV,2.307217275634508e-36,0.4711359274762412,0.522,0.266,4.045936214552673e-32
RPL8,ribosomal protein L8,2.5546506664397586e-36,0.5093386684913415,0.958,0.855,4.4798354086687605e-32
BTG1,BTG anti-proliferation factor 1,2.678109830076257e-36,0.4815452911792666,0.978,0.876,4.6963333980217247e-32
AQP9,aquaporin 9,3.4116719612248545e-36,-0.6064500098613695,0.072,0.322,5.982707951203905e-32
RPL31,ribosomal protein L31,5.747457783041311e-36,0.4719491060128025,0.967,0.848,1.0078741968341242e-31
RPS28,ribosomal protein S28,1.0173257051852435e-35,0.5065550891944248,0.99,0.947,1.7839823566128431e-31
RPL29,ribosomal protein L29,1.884617430328843e-35,0.5055809240897817,0.972,0.924,3.304865125824659e-31
RPLP2,ribosomal protein lateral stalk subunit P2,2.0858569407796102e-35,0.4751157304951228,0.977,0.933,3.6577587313511244e-31
RPL27,ribosomal protein L27,3.297491866989633e-35,0.4604069607884971,0.963,0.878,5.7824817379530205e-31
RPL12,ribosomal protein L12,1.4490620076976282e-34,0.4800551978847092,0.968,0.909,2.5410751366985608e-30
SOD1,superoxide dismutase 1,1.8290332697279847e-34,0.5328518138646003,0.76,0.536,3.207392741794994e-30
S100A4,S100 calcium binding protein A4,2.144410164211747e-34,0.7111493733549126,0.79,0.595,3.7604376639617196e-30
IVNS1ABP,influenza virus NS1A binding protein,2.14961381811492e-34,-0.8685308420662545,0.584,0.75,3.769562791446324e-30
RPL13A,ribosomal protein L13a,4.035364906408972e-34,0.44328745256303126,0.985,0.942,7.076415899878773e-30
RPL18,ribosomal protein L18,4.5415914814423154e-34,0.49501363308443436,0.975,0.904,7.964134821857244e-30
RPL30,ribosomal protein L30,1.8311729650954493e-33,0.4600078496853133,0.977,0.959,3.21114491159138e-29
RPL13,ribosomal protein L13,2.1696248229744284e-33,0.45869024137960146,0.987,0.979,3.8046540895679574e-29
RPL32,ribosomal protein L32,2.6564067204074078e-33,0.48374206773245554,0.972,0.97,4.65827482490643e-29
RPL27A,ribosomal protein L27a,2.6890751202229233e-33,0.44469811915477075,0.975,0.889,4.715562130822918e-29
RPL10,ribosomal protein L10,1.0447844745569759e-32,0.469755689139399,0.987,0.983,1.832134054583113e-28
PLXNC1,plexin C1,1.106403551532112e-31,-0.7937635014861297,0.443,0.662,1.9401892679667116e-27
S100A6,S100 calcium binding protein A6,1.7356392635650352e-31,0.568676056369849,0.774,0.57,3.0436170125876456e-27
UBA52,ubiquitin A-52 residue ribosomal protein fusion product 1,1.9602523400459996e-31,0.4418377648930836,0.955,0.873,3.437498503504665e-27
DIPK1A,divergent protein kinase domain 1A,2.3656597232536677e-31,0.440763925975429,0.539,0.3,4.148420890697632e-27
RPS7,ribosomal protein S7,2.3988323242646773e-31,0.4700874254172982,0.97,0.929,4.206592363830538e-27
CD27,CD27 molecule,2.597299397314102e-31,0.47739116987064895,0.354,0.162,4.554624223130009e-27
RPS29,ribosomal protein S29,3.621365740897384e-31,0.4556244263686411,0.98,0.977,6.350426963237652e-27
RPS5,ribosomal protein S5,3.933421522461435e-31,0.459826295761502,0.96,0.857,6.897647981788372e-27
COX7C,cytochrome c oxidase subunit 7C,6.390502481077132e-31,0.4527830950850227,0.91,0.758,1.1206385150816859e-26
RPS24,ribosomal protein S24,8.30194303390317e-31,0.4728663110548599,0.98,0.968,1.45582873042526e-26
RPS20,ribosomal protein S20,1.0775147807469986e-30,0.42640648612105325,0.948,0.836,1.8895299195179367e-26
RPS13,ribosomal protein S13,1.3691627663624987e-30,0.45223689897242414,0.967,0.906,2.4009638270932777e-26
COL6A2,collagen type VI alpha 2 chain,2.482516319976185e-30,0.3307929238194579,0.163,0.043,4.353340618710238e-26
RPL24,ribosomal protein L24,4.035556042209842e-30,0.4412115464069406,0.968,0.896,7.076751075619179e-26
RPS8,ribosomal protein S8,1.0742250494567638e-29,0.43426377166679675,0.983,0.936,1.8837610467273811e-25
ENSG00000271793,NA,2.341210586626238e-29,0.4537295514654687,0.864,0.668,4.1055468847077707e-25
SERPINA1,serpin family A member 1,2.579865381938716e-29,-0.36170626411627493,0.052,0.261,4.524051933767732e-25
SIRPG,signal regulatory protein gamma,2.916125291325939e-29,0.45129544910461905,0.448,0.23,5.113717310869167e-25
RPL10A,ribosomal protein L10a,3.261536493078457e-29,0.4564622041123614,0.962,0.905,5.719430394262382e-25
MZT2B,mitotic spindle organizing protein 2B,1.103370270034658e-28,0.40409151018716494,0.81,0.589,1.934870105532776e-24
CD38,CD38 molecule,1.106361368699351e-28,-0.8594297972276496,0.108,0.336,1.9401152961511818e-24
RPS9,ribosomal protein S9,1.1746250454363154e-28,0.4301889618572292,0.978,0.917,2.0598224796771228e-24
G0S2,G0/G1 switch 2,1.177473704020588e-28,-0.5000860950137737,0.113,0.336,2.064817887370503e-24
RPL39,ribosomal protein L39,3.7982383893343924e-28,0.4427242952975847,0.978,0.942,6.66059083953679e-24
RPL14,ribosomal protein L14,8.29663227054681e-28,0.3650450568962538,0.977,0.932,1.4548974349630885e-23
CCL4L2,C-C motif chemokine ligand 4 like 2,1.0617778703882028e-27,-0.6312627161020163,0.22,0.465,1.8619336735127525e-23
LGALS1,galectin 1,1.198385196162149e-27,0.9513342031283251,0.401,0.223,2.1014882799899446e-23
RPLP0,ribosomal protein lateral stalk subunit P0,1.5990677114987697e-27,0.4229376826155673,0.95,0.836,2.8041251388842427e-23
RPL3,ribosomal protein L3,2.022614887637776e-27,0.41057203060677194,0.98,0.952,3.5468574669616037e-23
DUSP16,dual specificity phosphatase 16,3.375427374490925e-27,-0.7533774502514896,0.316,0.535,5.919149443907286e-23
HLA-A,"major histocompatibility complex, class I, A",4.11927532088512e-27,0.394103204548784,0.988,0.938,7.223561202704147e-23
ATP2B1,ATPase plasma membrane Ca2+ transporting 1,4.34978994205957e-27,-0.6629266909111898,0.416,0.628,7.627791642395663e-23
S100A10,S100 calcium binding protein A10,4.770694416805141e-27,0.442755198333854,0.829,0.641,8.365889729309495e-23
RPL9,ribosomal protein L9,5.268096765563655e-27,0.3786605375857137,0.977,0.915,9.238134488092426e-23
RPL15,ribosomal protein L15,5.884235354397807e-27,0.43007814551452883,0.98,0.938,1.0318595117471995e-22
SOCS1,suppressor of cytokine signaling 1,1.0664411836043843e-26,0.5383695125217856,0.737,0.549,1.8701112595686481e-22
RPS26,ribosomal protein S26,1.1715127929145374e-26,0.36939014836834216,0.962,0.901,2.0543648336549328e-22
LZTFL1,leucine zipper transcription factor like 1,1.3867929337916638e-26,-0.8050105599987016,0.17,0.393,2.4318800886970617e-22
CROCC,"ciliary rootlet coiled-coil, rootletin",1.8287863977853707e-26,-0.4846610134049788,0.173,0.387,3.206959827156426e-22
GK,glycerol kinase,4.1053079462459056e-26,-0.602210503013752,0.19,0.41,7.19906801453682e-22
LYN,"LYN proto-oncogene, Src family tyrosine kinase",4.3018649393324605e-26,-0.6642690833667337,0.639,0.798,7.543750357613403e-22
NACA,nascent polypeptide associated complex subunit alpha,5.642312409394134e-26,0.39204398282376074,0.96,0.892,9.894359041113553e-22
RPL7,ribosomal protein L7,6.49333137973551e-26,0.35239809334950145,0.95,0.827,1.138670590750419e-21
SLC35F1,solute carrier family 35 member F1,6.571947983056468e-26,0.2547773158863278,0.181,0.06,1.1524567983087823e-21
BIN1,bridging integrator 1,9.481536356360285e-26,0.4081449031395332,0.572,0.375,1.6626822154513397e-21
RPL36AL,ribosomal protein L36a like,1.9957355333683977e-25,0.3761334818512112,0.917,0.762,3.499721831314822e-21
ATP13A3,ATPase 13A3,2.021024586850138e-25,-0.571011323280422,0.394,0.603,3.544068715500402e-21
H1-4,"H1.4 linker histone, cluster member",2.345920545150749e-25,-1.03447801886544,0.577,0.667,4.1138062679763536e-21
IL1R1,interleukin 1 receptor type 1,2.6738935863064105e-25,-0.5831140279011112,0.057,0.251,4.6889397929469216e-21
EEF1D,eukaryotic translation elongation factor 1 delta,3.4679425754873023e-25,0.3568789340029501,0.933,0.787,6.081384100374534e-21
ABCA1,ATP binding cassette subfamily A member 1,7.455958094406742e-25,-0.5566423087605656,0.173,0.389,1.3074768114351664e-20
GAPDH,glyceraldehyde-3-phosphate dehydrogenase,8.186918107707774e-25,0.5983177440517444,0.93,0.837,1.4356579593676353e-20
CD52,CD52 molecule,1.142567674671644e-24,0.4487102240720495,0.875,0.739,2.0036066743041948e-20
TPT1,"tumor protein, translationally-controlled 1",1.1438385457411802e-24,0.3130454167856529,0.982,0.995,2.0058352738117337e-20
ITGB2,integrin subunit beta 2,2.9984010803292783e-24,0.590996443484449,0.567,0.394,5.257996134465422e-20
TNFSF8,TNF superfamily member 8,3.917458622061962e-24,0.34627524876915106,0.185,0.064,6.869655439647857e-20
SVIL,supervillin,4.135582720967855e-24,-0.5145859140574582,0.108,0.317,7.252157859489231e-20
RFLNB,refilin B,5.056024270185342e-24,0.3261878528135446,0.366,0.187,8.866244160197017e-20
RPS11,ribosomal protein S11,1.0454511115623725e-23,0.31527709984395225,0.958,0.895,1.8333030692357763e-19
PLXDC2,plexin domain containing 2,1.1891110317366631e-23,-0.32879131769583736,0.085,0.289,2.0852251052534124e-19
PLAUR,"plasminogen activator, urokinase receptor",1.5994594577564027e-23,-0.3579968889868741,0.1,0.292,2.804812105121628e-19
ARHGAP24,Rho GTPase activating protein 24,1.6144091689028605e-23,-0.44006566167250566,0.025,0.189,2.831027918588056e-19
YBEY,ybeY metalloendoribonuclease,2.5825181360067962e-23,0.26677379946720153,0.331,0.163,4.528703803301517e-19
CYBA,cytochrome b-245 alpha chain,3.162209240177889e-23,0.360737024503583,0.96,0.817,5.545250123575946e-19
TUBA4A,tubulin alpha 4a,5.304617259836614e-23,0.3207601131618789,0.399,0.219,9.302176826849487e-19
ITGAX,integrin subunit alpha X,6.207515044341433e-23,-0.46643928670647605,0.1,0.296,1.0885498381757137e-18
ZSWIM6,zinc finger SWIM-type containing 6,8.122564334683806e-23,-0.6662805104529093,0.304,0.515,1.4243728817301522e-18
PLAU,"plasminogen activator, urokinase",1.0093387400836923e-22,-0.30334417894375276,0.025,0.183,1.769976414610763e-18
HDAC9,histone deacetylase 9,1.1226021784788105e-22,-0.5169795467333298,0.236,0.486,1.968595180180442e-18
ELOB,elongin B,1.6212378234081374e-22,0.3394725419295783,0.865,0.669,2.8430026471285097e-18
PIK3IP1,phosphoinositide-3-kinase interacting protein 1,2.574622694769861e-22,0.39707893762901647,0.682,0.496,4.5148583575484276e-18
PARP8,poly(ADP-ribose) polymerase family member 8,3.654527309872386e-22,0.295375979660907,0.982,0.876,6.4085790905922165e-18
HLA-B,"major histocompatibility complex, class I, B",4.715674204994573e-22,0.3317336706124143,0.995,0.973,8.269406285878482e-18
NABP1,nucleic acid binding protein 1,5.350162308797079e-22,-0.5177681245905312,0.293,0.485,9.382044624706559e-18
ERBIN,erbb2 interacting protein,5.672192783904656e-22,-0.724767450050547,0.839,0.868,9.946757265855206e-18
SLC12A6,solute carrier family 12 member 6,6.1589838824601415e-22,-0.8089783337840601,0.443,0.607,1.0800394136282104e-17
KANSL1,KAT8 regulatory NSL complex subunit 1,1.1707254073107148e-21,-0.8589867121587043,0.918,0.908,2.0529840742600695e-17
CSF3R,colony stimulating factor 3 receptor,1.317011203539557e-21,-0.27058898622594707,0.052,0.218,2.309510846526967e-17
TOX2,TOX high mobility group box family member 2,1.3527571759966882e-21,-0.7654501083182569,0.145,0.345,2.3721949838277925e-17
HINT1,histidine triad nucleotide binding protein 1,1.60765277839047e-21,0.34730940858516623,0.88,0.726,2.819179912185528e-17
LEF1,lymphoid enhancer binding factor 1,1.7162989294267326e-21,0.6073946333899626,0.303,0.15,3.009701802642718e-17
CD2,CD2 molecule,2.3335972529919425e-21,0.4168499676868498,0.832,0.695,4.09219614284667e-17
CCL3L1,C-C motif chemokine ligand 3 like 1,2.398068276026993e-21,-0.5427654641254902,0.135,0.325,4.2052525288409355e-17
BASP1,brain abundant membrane attached signal protein 1,2.7889954085446363e-21,-0.43231196369336766,0.08,0.254,4.890782348423874e-17
PLEKHA7,pleckstrin homology domain containing A7,4.364307057033698e-21,0.28942968156225135,0.409,0.236,7.653248855214293e-17
COX4I1,cytochrome c oxidase subunit 4I1,4.8231408551366436e-21,0.3349702018630891,0.913,0.752,8.457859803567619e-17
CRTAM,cytotoxic and regulatory T cell molecule,5.1976099841354894e-21,0.31546339973965765,0.451,0.26,9.114528868179994e-17
SSBP2,single stranded DNA binding protein 2,5.347573189534904e-21,-0.44165636469090575,0.298,0.528,9.377504345168409e-17
HCST,hematopoietic cell signal transducer,7.49934847650439e-21,0.35117558787169134,0.933,0.778,1.3150857488398097e-16
TSC22D1,TSC22 domain family member 1,8.97770675910776e-21,-0.6780903888786978,0.351,0.527,1.5743306572771368e-16
NELL2,neural EGFL like 2,9.184143824230089e-21,0.44708802107428824,0.381,0.216,1.6105314610169883e-16
MCTP1,multiple C2 and transmembrane domain containing 1,1.0451653279995713e-20,-0.3130343150089857,0.09,0.269,1.8328019191800483e-16
PLCL1,phospholipase C like 1 (inactive),1.0702311114280945e-20,0.46383407456594034,0.21,0.087,1.8767572770003065e-16
CTSW,cathepsin W,1.5733939321046362e-20,-0.48607725718182393,0.586,0.762,2.75910359933869e-16
S100A9,S100 calcium binding protein A9,1.589992234325596e-20,-0.9360740807770427,0.318,0.516,2.788210382113365e-16
TXNIP,thioredoxin interacting protein,1.7438664800342797e-20,0.3720621085913174,0.975,0.925,3.058044259388113e-16
RPL22,ribosomal protein L22,1.7515894227241593e-20,0.3315012141568263,0.962,0.894,3.071587211689086e-16
COX6B1,cytochrome c oxidase subunit 6B1,2.1394743065853215e-20,0.3610746348527816,0.799,0.646,3.7517821440280196e-16
IFI27L2,interferon alpha inducible protein 27 like 2,2.157292463479345e-20,0.3471748849201881,0.564,0.373,3.7830280639573795e-16
CLIC3,chloride intracellular channel 3,2.56097492128286e-20,-0.6143658131295527,0.236,0.419,4.490925621961623e-16
ATP5F1E,ATP synthase F1 subunit epsilon,2.6052562594793913e-20,0.35581303670505493,0.965,0.872,4.568577376623061e-16
RPL6,ribosomal protein L6,2.745733822803956e-20,0.30775490600106137,0.972,0.943,4.814918831669017e-16
SSR4,signal sequence receptor subunit 4,3.541148377689516e-20,0.33470100914181566,0.859,0.664,6.209757795116335e-16
SELENOH,selenoprotein H,5.635874275760523e-20,0.326328823985202,0.652,0.466,9.883069129973654e-16
MVB12B,multivesicular body subunit 12B,7.235765366704134e-20,0.32164025699140164,0.579,0.376,1.268863814705237e-15
STAMBPL1,STAM binding protein like 1,7.477713456927633e-20,-0.5826119355366416,0.354,0.516,1.3112918318068298e-15
CD3D,CD3 delta subunit of T-cell receptor complex,7.547380839849687e-20,0.6051832643985975,0.256,0.119,1.3235087040760413e-15
NDUFA13,NADH:ubiquinone oxidoreductase subunit A13,8.962107059762975e-20,0.3458644261695867,0.757,0.581,1.5715950940000352e-15
RPL5,ribosomal protein L5,9.056109144957148e-20,0.30084265416778866,0.975,0.93,1.5880792996596855e-15
HMGN1,high mobility group nucleosome binding domain 1,1.2795356962339674e-19,0.3346951045015063,0.882,0.732,2.2437937969158854e-15
PIK3AP1,phosphoinositide-3-kinase adaptor protein 1,1.3858776723532612e-19,-0.6828013213877477,0.614,0.738,2.430275086238679e-15
TPD52,tumor protein D52,1.624465858598928e-19,0.3515324178463758,0.537,0.351,2.84866332963908e-15
MIF,macrophage migration inhibitory factor,1.776222990117236e-19,0.3266141521094079,0.777,0.579,3.114784635469585e-15
SESN3,sestrin 3,2.6327490944210957e-19,-0.45147442339958127,0.128,0.303,4.6167888119768334e-15
IRAK2,interleukin 1 receptor associated kinase 2,3.203105160782208e-19,-0.4995194735252814,0.213,0.4,5.61696520994768e-15
PTPRM,protein tyrosine phosphatase receptor type M,3.302562856969013e-19,0.2888549058134762,0.156,0.056,5.791374225980862e-15
UBC,ubiquitin C,3.6178456797644944e-19,0.33988381221968345,0.947,0.833,6.344254184035018e-15
BCOR,BCL6 corepressor,4.814105895678487e-19,-0.3500561895800361,0.211,0.402,8.442016098661795e-15
MTFR1,mitochondrial fission regulator 1,4.990578872750897e-19,-0.5902808806305192,0.429,0.567,8.751479111255973e-15
FOS,"Fos proto-oncogene, AP-1 transcription factor subunit",6.537159110453258e-19,-0.42224223450055653,0.509,0.712,1.1463562216090833e-14
LYAR,Ly1 antibody reactive,9.285970070757928e-19,0.35856142544487035,0.361,0.205,1.6283877116081103e-14
UQCR11,"ubiquinol-cytochrome c reductase, complex III subunit XI",1.1060686847295265e-18,0.3138373321929151,0.82,0.654,1.9396020455416975e-14
IRAK3,interleukin 1 receptor associated kinase 3,1.204730867398938e-18,-0.4078699177965532,0.141,0.327,2.1126160490707778e-14
RABAC1,Rab acceptor 1,1.2234336211804138e-18,0.32688515588635825,0.637,0.47,2.1454131981019735e-14
RPLP1,ribosomal protein lateral stalk subunit P1,1.4085914590944263e-18,0.3388170647830355,0.987,0.989,2.470105982667986e-14
EEF1B2,eukaryotic translation elongation factor 1 beta 2,1.5506352950690285e-18,0.3017974545116404,0.938,0.848,2.7191940534330482e-14
SHOC1,shortage in chiasmata 1,2.5471305583286413e-18,-0.520798919390443,0.136,0.301,4.466648147085105e-14
SMAP2,small ArfGAP2,2.9203075383960096e-18,0.41516823291641214,0.819,0.697,5.121051299331242e-14
MXD1,MAX dimerization protein 1,3.011380019060206e-18,-0.48870320814755275,0.27,0.454,5.280756001423977e-14
PIK3CD,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta",3.5773950869037254e-18,-0.7882671762178279,0.757,0.795,6.273320024394373e-14
MARCHF3,membrane associated ring-CH-type finger 3,3.92156475292161e-18,-0.7202096778119136,0.338,0.521,6.876855950723335e-14
ATP5MG,ATP synthase membrane subunit g,4.804548942305889e-18,0.34934442276768785,0.899,0.756,8.425257025227606e-14
NUMB,NUMB endocytic adaptor protein,5.125402321028318e-18,-0.5390595219584735,0.512,0.652,8.987905510155258e-14
IL1RN,interleukin 1 receptor antagonist,6.168727491450642e-18,-0.38807576320020704,0.103,0.267,1.0817480529007846e-13
PARP14,poly(ADP-ribose) polymerase family member 14,7.09323582813262e-18,-0.5249267422395205,0.473,0.61,1.2438698348213362e-13
IL23R,interleukin 23 receptor,1.2120522431111682e-17,-0.5147402527239657,0.057,0.205,2.1254548135197445e-13
UQCRB,ubiquinol-cytochrome c reductase binding protein,1.3245090514248778e-17,0.3500908396920275,0.857,0.726,2.3226590725786655e-13
TPSB2,tryptase beta 2,1.7108178381255598e-17,-0.26759437531732405,0.103,0.261,3.0000901609369817e-13
NIBAN1,niban apoptosis regulator 1,1.78814640377905e-17,0.5058812750887156,0.784,0.661,3.135693533666942e-13
TC2N,"tandem C2 domains, nuclear",1.9006511689258413e-17,0.263826287352962,0.622,0.437,3.332981889828355e-13
H3-3B,H3.3 histone B,2.2210579438328476e-17,0.3371333651378934,0.962,0.875,3.894847210305282e-13
FNDC3B,fibronectin type III domain containing 3B,2.3439383771772486e-17,-0.6958558418282319,0.654,0.799,4.110330338218023e-13
SLC11A1,solute carrier family 11 member 1,2.34886736299518e-17,-0.2806422695542293,0.06,0.205,4.1189738077483477e-13
FTH1,ferritin heavy chain 1,2.608379741273802e-17,-0.5615203312390711,0.963,0.981,4.574054714297739e-13
