symbols,desc,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
XCL2,X-C motif chemokine ligand 2,1.2533912286802546e-53,-0.8439493086863534,0.009,0.187,2.1979468586136943e-49
XCL1,X-C motif chemokine ligand 1,1.9480074832723436e-53,-0.8611763765607243,0.022,0.231,3.4160259226663816e-49
TTC39C,tetratricopeptide repeat domain 39C,3.691614382867972e-53,-1.1263606360703067,0.164,0.501,6.473614981797276e-49
ANKRD44,ankyrin repeat domain 44,1.5917565911999007e-52,-1.6486859465953199,0.632,0.868,2.791304358328146e-48
HLA-DQA2,"major histocompatibility complex, class II, DQ alpha 2",1.6635999908713763e-52,-0.8438108224406613,0.063,0.333,2.917288943992045e-48
ATP8B4,ATPase phospholipid transporting 8B4 (putative),1.9822952340306036e-52,-1.2411468022880043,0.136,0.461,3.4761529223960664e-48
LRRC37A2,leucine rich repeat containing 37 member A2,7.891629210064918e-52,-0.6331589671344773,0.084,0.359,1.383876098276984e-47
IKZF2,IKAROS family zinc finger 2,9.751832030798981e-52,-0.7724521301912453,0.028,0.244,1.7100812649209092e-47
TTC39B,tetratricopeptide repeat domain 39B,1.0665793260849684e-51,-0.8963229958708778,0.049,0.291,1.8703535062226006e-47
TNRC6B,trinucleotide repeat containing adaptor 6B,1.4150269370769376e-50,-1.3858736204353437,0.387,0.713,2.4813912368581177e-46
TOX2,TOX high mobility group box family member 2,6.218760855457675e-50,-0.5712043976135732,0.012,0.189,1.090521903613058e-45
IL6,interleukin 6,7.927645603969814e-50,2.1044227624566805,0.543,0.14,1.3901919331121465e-45
LNPEP,leucyl and cystinyl aminopeptidase,4.274066562723564e-49,-1.4233881735460097,0.346,0.665,7.495003124392042e-45
ZBTB20,zinc finger and BTB domain containing 20,5.5824296339457265e-49,-1.4986192400356217,0.407,0.745,9.789348606087226e-45
KANSL1,KAT8 regulatory NSL complex subunit 1,1.5040472244831474e-48,-1.4899850292954027,0.635,0.845,2.637497212853647e-44
VPS13B,vacuolar protein sorting 13 homolog B,2.6608188999161425e-48,-1.4444318593136125,0.645,0.843,4.666012022892947e-44
DOCK8,dedicator of cytokinesis 8,4.508423619169714e-48,-1.5691375772466167,0.593,0.841,7.905971658576011e-44
ZNF638,zinc finger protein 638,4.869094763707713e-48,-1.2766858376846881,0.582,0.798,8.538444577637846e-44
CD2,CD2 molecule,7.926536535559989e-48,-0.676562430005981,0.04,0.261,1.3899974468757996e-43
PTGS2,prostaglandin-endoperoxide synthase 2,1.7509454056873857e-47,1.8169386752532612,0.795,0.541,3.0704578634133995e-43
ALPK1,alpha kinase 1,6.429647480446802e-47,-1.3267668224682767,0.227,0.546,1.1275029821711512e-42
ARL15,ADP ribosylation factor like GTPase 15,7.492552831873198e-47,-1.6455525326337361,0.548,0.803,1.313894064597284e-42
RAB37,"RAB37, member RAS oncogene family",1.7394683876687761e-46,-0.5713702151002091,0.056,0.289,3.050331764615966e-42
LTB,lymphotoxin beta,1.823967784578465e-46,-0.40991888140463006,0.177,0.497,3.198509907036796e-42
EPC2,enhancer of polycomb homolog 2,2.9436709807633285e-46,-1.1870400517036308,0.336,0.637,5.162021431866573e-42
PHF21A,PHD finger protein 21A,6.4100918441152155e-46,-1.5521227400703248,0.582,0.817,1.1240737057840442e-41
EP300,E1A binding protein p300,9.584762151053273e-46,-1.049179174663602,0.572,0.798,1.6807838908087021e-41
PLIN2,perilipin 2,1.0127864408567787e-45,1.3661417360702446,0.851,0.582,1.776022302686447e-41
PHF3,PHD finger protein 3,1.5779499396884687e-45,-1.1380746028616486,0.361,0.648,2.767093014237699e-41
STK39,serine/threonine kinase 39,1.6192983430104285e-45,-0.8583556659736901,0.123,0.408,2.839601574303087e-41
BAZ2B,bromodomain adjacent to zinc finger domain 2B,3.96004884091774e-45,-1.4943822633462418,0.552,0.8,6.944341647433349e-41
IL23R,interleukin 23 receptor,4.253385960787858e-45,-0.5185638559255559,0.01,0.17,7.458737620837588e-41
DPYD,dihydropyrimidine dehydrogenase,1.0390328229755172e-44,-1.6319660080066862,0.884,0.968,1.822047958369867e-40
CPVL,carboxypeptidase vitellogenic like,1.2180125643210626e-44,-1.5197025056788123,0.334,0.611,2.1359068327934156e-40
ADAM28,ADAM metallopeptidase domain 28,1.233369742505905e-44,-1.4197225090300045,0.137,0.416,2.1628371804583553e-40
RESF1,retroelement silencing factor 1,1.3011618000554076e-44,-1.2167614214181839,0.398,0.688,2.281717332577163e-40
GSK3B,glycogen synthase kinase 3 beta,1.6023384947428106e-44,-1.2149275069001562,0.568,0.803,2.8098607843809926e-40
MBNL1,muscleblind like splicing regulator 1,3.212504822497411e-44,-1.5442699566536326,0.831,0.941,5.6334484567314596e-40
ADK,adenosine kinase,3.7704516474250434e-44,-1.5284739623316346,0.331,0.626,6.611864008924556e-40
LRBA,LPS responsive beige-like anchor protein,3.8530689135852433e-44,-1.0554529990987298,0.155,0.459,6.7567416468630825e-40
DLG1,discs large MAGUK scaffold protein 1,4.200571488596524e-43,-1.1285624269565626,0.304,0.611,7.366122162402865e-39
SLCO4A1,solute carrier organic anion transporter family member 4A1,4.830247387553648e-43,0.9990184239196416,0.678,0.329,8.470321818814077e-39
SP100,SP100 nuclear antigen,5.117263183224694e-43,-1.3015129697807162,0.642,0.828,8.973632718102823e-39
PRPF4B,pre-mRNA processing factor 4B,5.537973999673767e-43,-1.0958702278352588,0.422,0.682,9.711391205827918e-39
PNISR,PNN interacting serine and arginine rich protein,7.201714642612233e-43,-1.084830135900278,0.533,0.769,1.2628926797284814e-38
CSGALNACT1,chondroitin sulfate N-acetylgalactosaminyltransferase 1,1.5510044170394148e-42,-1.3682627807071537,0.122,0.393,2.719841345720318e-38
CDKAL1,CDK5 regulatory subunit associated protein 1 like 1,3.2306592254646015e-42,-1.3211687319874053,0.354,0.641,5.665284017774725e-38
SLC9A9,solute carrier family 9 member A9,4.009839452121637e-42,-1.623897279759745,0.192,0.478,7.031654463240502e-38
CCDC146,coiled-coil domain containing 146,4.279990646396927e-42,-0.6778032724413707,0.077,0.318,7.505391597521651e-38
NCOA2,nuclear receptor coactivator 2,4.741648017078644e-42,-1.3409454114074837,0.492,0.758,8.31495396274911e-38
SUCLG2,succinate-CoA ligase GDP-forming subunit beta,1.155034547625105e-41,-0.9295770723567282,0.167,0.446,2.0254685827153842e-37
TBCK,TBC1 domain containing kinase,1.8543545908695627e-41,-1.1017428293570237,0.193,0.48,3.251796210548865e-37
FBXL17,F-box and leucine rich repeat protein 17,2.4670025678417793e-41,-1.1518868107901734,0.213,0.522,4.326135702967344e-37
CD3E,CD3 epsilon subunit of T-cell receptor complex,6.603767012478515e-41,-0.34631517527640965,0.028,0.21,1.1580365833082324e-36
ENSG00000267645,NA,6.723089320154538e-41,-0.3916822447179998,0.06,0.28,1.1789609431822998e-36
FYB1,FYN binding protein 1,7.216817183236301e-41,-1.6709547347868257,0.678,0.843,1.2655410612523178e-36
PDXK,pyridoxal kinase,9.623985660736746e-41,0.8732580086678061,0.885,0.69,1.6876621254667958e-36
TNRC6C,trinucleotide repeat containing adaptor 6C,1.6631688419461944e-40,-0.700179950961078,0.078,0.316,2.9165328812368464e-36
BACH2,BTB domain and CNC homolog 2,2.294726652886996e-40,-0.41414028650626405,0.069,0.306,4.024032658502636e-36
KLF12,KLF transcription factor 12,2.3547985606600505e-40,-1.0981327969378818,0.148,0.452,4.1293747559734646e-36
FIG4,FIG4 phosphoinositide 5-phosphatase,3.6389047101505226e-40,-0.775674485527962,0.123,0.386,6.381183299719956e-36
NFXL1,"nuclear transcription factor, X-box binding like 1",3.822420624773376e-40,-0.8448494453755244,0.046,0.248,6.702996807602592e-36
ZEB1,zinc finger E-box binding homeobox 1,3.90769432512156e-40,-0.7374534760765354,0.071,0.308,6.852532768533168e-36
TTC17,tetratricopeptide repeat domain 17,3.944448810916636e-40,-1.3400429477877949,0.396,0.673,6.916985434823413e-36
SACM1L,SAC1 like phosphatidylinositide phosphatase,4.165565167321501e-40,-0.8647995127907786,0.219,0.503,7.304735077414984e-36
CDK13,cyclin dependent kinase 13,4.4807074768950145e-40,-1.1153083966306467,0.393,0.679,7.857368631483098e-36
FOS,"Fos proto-oncogene, AP-1 transcription factor subunit",6.580637066283852e-40,-1.1591465378658197,0.645,0.86,1.1539805159435362e-35
H1-3,"H1.3 linker histone, cluster member",7.465224390969443e-40,-0.8128392710990694,0.068,0.289,1.3091017492004016e-35
CEPT1,choline/ethanolamine phosphotransferase 1,1.0402776275188463e-39,-1.2564593150320955,0.388,0.658,1.824230847617049e-35
PHKB,phosphorylase kinase regulatory subunit beta,1.1966595541837033e-39,-1.1031795966304077,0.369,0.665,2.098462194216542e-35
MIA2,MIA SH3 domain ER export factor 2,1.3082307259542911e-39,-0.8498570486423593,0.21,0.49,2.294113401033445e-35
TCF7,transcription factor 7,3.129202723617262e-39,-0.41160427299921565,0.048,0.253,5.48736989613523e-35
TRAPPC8,trafficking protein particle complex subunit 8,3.622762121403758e-39,-0.9474914033850677,0.358,0.639,6.35287565609363e-35
N4BP2L2,NEDD4 binding protein 2 like 2,3.701910250643841e-39,-1.187978910979647,0.661,0.837,6.491669815529039e-35
FAM172A,family with sequence similarity 172 member A,6.397709675707419e-39,-1.4345545674583096,0.54,0.762,1.1219023687320532e-34
ASXL2,ASXL transcriptional regulator 2,7.105703155211758e-39,-1.17251248328213,0.409,0.654,1.246056105297934e-34
ATAD2B,ATPase family AAA domain containing 2B,7.14239658457516e-39,-1.2835908594595122,0.527,0.764,1.2524906650711001e-34
TFEC,transcription factor EC,7.262319998268398e-39,-1.55762833349524,0.483,0.732,1.2735204348963464e-34
ETS1,"ETS proto-oncogene 1, transcription factor",9.075443875100746e-39,-0.6711839270756936,0.122,0.384,1.5914698379376669e-34
OXNAD1,oxidoreductase NAD binding domain containing 1,9.711821141032856e-39,-0.637806349661651,0.096,0.333,1.7030649552915215e-34
TCHP,trichoplein keratin filament binding,1.133712480425272e-38,-0.532832215865021,0.092,0.329,1.988078205673757e-34
SMG1,SMG1 nonsense mediated mRNA decay associated PI3K related kinase,1.4597707571820686e-38,-1.0770912488887947,0.623,0.805,2.5598539997944756e-34
ATP8B1,ATPase phospholipid transporting 8B1,1.6230363934403693e-38,-0.515815650004534,0.07,0.291,2.8461566195370316e-34
SORL1,sortilin related receptor 1,1.7690807632661698e-38,-1.1498989908928732,0.282,0.575,3.1022600264635553e-34
ENSG00000282278,NA,2.1424494179903154e-38,-0.5166515660142091,0.123,0.38,3.7569992993878172e-34
BICRAL,BICRA like chromatin remodeling complex associated protein,2.711599856466731e-38,-0.939279718395699,0.287,0.575,4.75506150830006e-34
RASA1,RAS p21 protein activator 1,2.8354573200691115e-38,-1.0708908476425738,0.371,0.643,4.972257956473194e-34
FCHSD2,FCH and double SH3 domains 2,3.5059057134497214e-38,-2.084721696739265,0.716,0.864,6.147956259105432e-34
BMAL1,basic helix-loop-helix ARNT like 1,5.121185832780133e-38,-0.780744487774402,0.186,0.456,8.98051147636324e-34
KIF16B,kinesin family member 16B,5.366249421498835e-38,-0.522626695278705,0.052,0.255,9.410254985540356e-34
ANKUB1,ankyrin repeat and ubiquitin domain containing 1,5.559134596072565e-38,-0.9953286392840159,0.302,0.569,9.748498427672851e-34
RBM33,RNA binding motif protein 33,8.232129628563934e-38,-0.9414285667703248,0.417,0.669,1.4435862516649715e-33
SPDYE2,speedy/RINGO cell cycle regulator family member E2,8.338566584124088e-38,-0.3123388917186368,0.029,0.2,1.462251036192e-33
KLRC1,killer cell lectin like receptor C1,8.413857385196429e-38,-0.4434882574812846,0.015,0.163,1.4754540310680457e-33
FBXW7,F-box and WD repeat domain containing 7,1.0401045406717705e-37,-1.3494242067141444,0.695,0.864,1.823927322522017e-33
WIPF1,WAS/WASL interacting protein family member 1,1.0942165780825413e-37,-1.3444381009063928,0.447,0.707,1.9188181913255445e-33
ASCC3,activating signal cointegrator 1 complex subunit 3,1.1683963033867908e-37,-1.407004193217898,0.473,0.713,2.0488997576190762e-33
PHC3,polyhomeotic homolog 3,1.1796017565020648e-37,-1.0168662777863922,0.389,0.665,2.0685496402020208e-33
RSRC1,arginine and serine rich coiled-coil 1,1.3134291631624801e-37,-1.297205906130435,0.367,0.631,2.303229380521725e-33
UPP1,uridine phosphorylase 1,1.4153466777106954e-37,0.6389214393616749,0.937,0.715,2.4819519340334754e-33
CD200R1,CD200 receptor 1,1.988124948216378e-37,-0.49759228896066177,0.022,0.183,3.48637590919224e-33
VPS13C,vacuolar protein sorting 13 homolog C,2.2454532443918783e-37,-1.4354331063073464,0.65,0.792,3.9376268093655976e-33
SMCHD1,structural maintenance of chromosomes flexible hinge domain containing 1,2.5838991576676267e-37,-1.118162026248951,0.578,0.796,4.53112556288595e-33
NCOA1,nuclear receptor coactivator 1,2.809432429829559e-37,-1.4047479393874487,0.593,0.777,4.926620708949115e-33
H2AC6,H2A clustered histone 6,3.1021988879127153e-37,-0.809868517804015,0.113,0.357,5.4400159698437374e-33
SIRPB2,signal regulatory protein beta 2,3.801584013849432e-37,-0.993678655904526,0.246,0.531,6.666457726686364e-33
CCL4,C-C motif chemokine ligand 4,4.976698333972022e-37,1.4686284139345185,0.935,0.847,8.727138198453338e-33
BPTF,bromodomain PHD finger transcription factor,5.349972734460005e-37,-1.1727694892916745,0.42,0.667,9.381712187149066e-33
MYO5A,myosin VA,5.381396597413053e-37,-1.2352292684058217,0.449,0.707,9.43681707322353e-33
ENSG00000283208,NA,6.064099832996031e-37,-0.4297819977937248,0.054,0.253,1.063400546714184e-32
UMAD1,UBAP1-MVB12-associated (UMA) domain containing 1,6.579829454396127e-37,-1.0705425000183388,0.236,0.52,1.1538388931229048e-32
ITSN2,intersectin 2,7.001649738222329e-37,-1.113275787253692,0.668,0.83,1.2278092980946676e-32
TLR1,toll like receptor 1,9.795436899949339e-37,-1.3133916801069965,0.454,0.692,1.717727814775116e-32
ENTPD1,ectonucleoside triphosphate diphosphohydrolase 1,9.900169083830723e-37,-1.257304817022251,0.316,0.62,1.7360936505405556e-32
SAMD12,sterile alpha motif domain containing 12,1.0564512880566813e-36,-0.4887025574303744,0.024,0.185,1.8525929787361964e-32
PAK1,p21 (RAC1) activated kinase 1,1.107309862437197e-36,-1.3098079556302495,0.419,0.667,1.9417785747698688e-32
EPC1,enhancer of polycomb homolog 1,1.7913917084761742e-36,-1.1418758806170162,0.43,0.692,3.141384499983819e-32
ANK3,ankyrin 3,2.6442961099648307e-36,-0.6863910840278769,0.031,0.204,4.6370376584343274e-32
BCAS3,BCAS3 microtubule associated cell migration factor,2.7810398594528235e-36,-1.1548471879322029,0.34,0.637,4.876831497536471e-32
DDX17,DEAD-box helicase 17,2.7816341580953802e-36,-0.9996688288177693,0.787,0.866,4.8778736596360587e-32
PHF14,PHD finger protein 14,3.429461516527104e-36,-1.1204668678442973,0.215,0.484,6.013903715381929e-32
KIAA2026,KIAA2026,3.4559945211102865e-36,-1.064165357000018,0.394,0.652,6.060431992218999e-32
BLTP3A,bridge-like lipid transfer protein family member 3A,3.540650948552663e-36,-0.7320515523218334,0.104,0.335,6.20888550338195e-32
NPIPB13,"nuclear pore complex interacting protein family, member B13",4.1173819393671615e-36,-0.7489529344623707,0.299,0.565,7.220240968874254e-32
RFX3,regulatory factor X3,4.770074833710233e-36,-1.1546942204256114,0.273,0.552,8.364803228394265e-32
RBL2,RB transcriptional corepressor like 2,4.953116599850374e-36,-0.7267555011726474,0.248,0.531,8.685785269497616e-32
DOCK2,dedicator of cytokinesis 2,5.0706515794308197e-36,-1.2688191526059969,0.779,0.887,8.891894609689885e-32
TBC1D31,TBC1 domain family member 31,5.359710556320272e-36,-0.5716056610478375,0.053,0.251,9.398788431563229e-32
EXOC6,exocyst complex component 6,5.4932866410913155e-36,-0.9107099298025643,0.153,0.412,9.633027453817731e-32
SMYD3,SET and MYND domain containing 3,5.9682824976036816e-36,-1.327992768634426,0.2,0.484,1.0465980187797816e-31
H1-2,"H1.2 linker histone, cluster member",6.019032586600224e-36,-0.7379433299960605,0.117,0.355,1.0554975543862152e-31
USP34,ubiquitin specific peptidase 34,6.663934501266952e-36,-1.0559203624679352,0.745,0.866,1.1685875541421729e-31
RUNX3,RUNX family transcription factor 3,6.776089489943929e-36,-1.1772979848388392,0.365,0.65,1.1882550529565674e-31
SNX13,sorting nexin 13,7.170773064689698e-36,-0.9722587814679922,0.348,0.616,1.2574667646239854e-31
ITFG1,integrin alpha FG-GAP repeat containing 1,7.693700611268632e-36,-1.3494596021977914,0.347,0.616,1.3491673391920675e-31
PPP1R12B,protein phosphatase 1 regulatory subunit 12B,8.06682656252826e-36,-0.8825051897458904,0.148,0.403,1.4145987060049556e-31
ATRX,ATRX chromatin remodeler,8.272222758403748e-36,-1.1789622816378413,0.525,0.735,1.450616982913681e-31
ARFIP1,ADP ribosylation factor interacting protein 1,8.331157158398542e-36,-0.8168314848569427,0.322,0.609,1.4609517192967681e-31
CCL3,C-C motif chemokine ligand 3,8.888099576176641e-36,1.6451783529285802,0.923,0.815,1.558617141678336e-31
TMEM176A,transmembrane protein 176A,8.932403855096325e-36,-1.4337618786043318,0.358,0.59,1.5663863400296915e-31
CD300LF,CD300 molecule like family member f,1.51962978431296e-35,-0.846209021881374,0.178,0.442,2.664822789771207e-31
PARP11,poly(ADP-ribose) polymerase family member 11,1.6566438583041527e-35,-0.7578019206652143,0.151,0.403,2.9050906699221624e-31
CNOT1,CCR4-NOT transcription complex subunit 1,1.8659659857822314e-35,-0.9849706018483144,0.546,0.73,3.272157952667721e-31
VOPP1,VOPP1 WW domain binding protein,1.887773630069355e-35,-1.304095535324052,0.609,0.813,3.310399837689621e-31
DNAJC13,DnaJ heat shock protein family (Hsp40) member C13,2.08569610812232e-35,-0.9605069805618325,0.291,0.561,3.6574766952033e-31
RPS6KA5,ribosomal protein S6 kinase A5,2.5899637493579093e-35,-0.8211517457640127,0.107,0.34,4.54176043087403e-31
TRIM8,tripartite motif containing 8,2.7621416124361503e-35,-0.4240925256650199,0.1,0.331,4.843691531568033e-31
TEX14,"testis expressed 14, intercellular bridge forming factor",2.919418286207449e-35,-0.9213185211809432,0.363,0.662,5.119491906693383e-31
TTC14,tetratricopeptide repeat domain 14,3.202234204112292e-35,-0.6849284555179922,0.213,0.478,5.615437900331315e-31
PLXDC2,plexin domain containing 2,3.879372352734987e-35,-1.5916198502291787,0.68,0.849,6.802867357756073e-31
MAN1A2,mannosidase alpha class 1A member 2,4.954456076191921e-35,-1.0408554984014295,0.358,0.622,8.688134175210152e-31
SLFN12L,schlafen family member 12 like,5.169476036943427e-35,-0.6051585285564928,0.033,0.204,9.065193178383994e-31
C9orf72,C9orf72-SMCR8 complex subunit,5.928760932734133e-35,-0.8588890780470406,0.711,0.86,1.0396675171642575e-30
RNF130,ring finger protein 130,6.145818492944374e-35,-1.3909227984132149,0.68,0.824,1.0777307309227256e-30
CWF19L2,CWF19 like cell cycle control factor 2,6.616390550502055e-35,-0.7679841952455508,0.179,0.439,1.1602502469360403e-30
JAK2,Janus kinase 2,6.868178672347335e-35,-1.481374578352495,0.437,0.671,1.2044038119828287e-30
PHIP,pleckstrin homology domain interacting protein,7.045866995955722e-35,-1.2231343279117106,0.557,0.747,1.2355632364107955e-30
COG5,component of oligomeric golgi complex 5,7.148749302639902e-35,-1.2162341895395996,0.343,0.603,1.2536046777109333e-30
NRDC,nardilysin convertase,7.814266747493569e-35,-1.037957886988514,0.572,0.752,1.3703098168404722e-30
RBM12B,RNA binding motif protein 12B,8.14726184612156e-35,-0.453373005701758,0.098,0.323,1.4287038373358767e-30
PPP1R16B,protein phosphatase 1 regulatory subunit 16B,8.470356117439958e-35,-0.5062717019772207,0.039,0.219,1.485361648754271e-30
DISC1,DISC1 scaffold protein,9.188081156238292e-35,-1.0985271541116433,0.272,0.552,1.611221911557947e-30
LCORL,ligand dependent nuclear receptor corepressor like,9.368765354659804e-35,-1.2218274268474714,0.472,0.679,1.6429066925931433e-30
ZCWPW1,zinc finger CW-type and PWWP domain containing 1,9.752929392360034e-35,-0.3982250905847715,0.058,0.253,1.7102736982442557e-30
TIA1,TIA1 cytotoxic granule associated RNA binding protein,1.1265034587114506e-34,-0.4887093359876928,0.122,0.363,1.9754364651964e-30
SENP7,SUMO specific peptidase 7,1.343640088384997e-34,-0.8161142555114488,0.283,0.563,2.3562072589919306e-30
TRERF1,transcriptional regulating factor 1,1.3803887557977424e-34,-1.1278881513211414,0.131,0.369,2.420649722166921e-30
NCKAP1L,NCK associated protein 1 like,1.3833669305567058e-34,-1.0569079036867957,0.434,0.679,2.425872249424239e-30
TMEM131,transmembrane protein 131,1.397671452286761e-34,-1.2610117246935912,0.582,0.773,2.450956658730064e-30
STAU2,staufen double-stranded RNA binding protein 2,1.4799274333760203e-34,-0.8736067033791317,0.145,0.393,2.595200747168189e-30
EVI5,ecotropic viral integration site 5,1.5666272551679733e-34,-1.1259853051588415,0.449,0.69,2.7472375546625582e-30
PCM1,pericentriolar material 1,1.7163133859047426e-34,-1.0127743207878777,0.398,0.643,3.0097271535225568e-30
AKAP9,A-kinase anchoring protein 9,1.7624433135838483e-34,-1.0798327921627333,0.329,0.603,3.0906205947006365e-30
PTPN4,protein tyrosine phosphatase non-receptor type 4,1.7905097999904148e-34,-0.7344380427304782,0.072,0.285,3.1398379852631913e-30
COMMD10,COMM domain containing 10,2.0064043796145787e-34,-1.485152819180958,0.392,0.628,3.5184307200921254e-30
SCLT1,sodium channel and clathrin linker 1,2.212587367673348e-34,-1.6070448757696414,0.434,0.69,3.879993207951983e-30
PRKDC,"protein kinase, DNA-activated, catalytic subunit",2.309551794606933e-34,-0.9715583119574137,0.328,0.582,4.0500300270227176e-30
HILPDA,hypoxia inducible lipid droplet associated,2.5778192375519613e-34,1.3385778010670384,0.601,0.312,4.520463814971119e-30
MYCBP2,MYC binding protein 2,3.285035644592662e-34,-1.2045544222329165,0.546,0.794,5.760638506357692e-30
DENND1A,DENN domain containing 1A,3.536284190715752e-34,-1.2154797092458574,0.711,0.837,6.201227956839143e-30
CD46,CD46 molecule,3.629307629510857e-34,-0.8260719686868011,0.35,0.607,6.364353859110239e-30
PPP2R5C,protein phosphatase 2 regulatory subunit B'gamma,3.90626287049249e-34,-0.8546118374763634,0.458,0.718,6.850022569695631e-30
RNF125,ring finger protein 125,3.978475820728607e-34,-0.4500315107812817,0.041,0.221,6.976655199229686e-30
ELMO1,engulfment and cell motility 1,3.9825364464347215e-34,-1.3892776329595493,0.577,0.771,6.983775912467928e-30
ITPR2,"inositol 1,4,5-trisphosphate receptor type 2",4.683145017336841e-34,-1.806061368252557,0.724,0.851,8.212363102401884e-30
ETS2,"ETS proto-oncogene 2, transcription factor",5.920817861408433e-34,0.7431162436928886,0.957,0.845,1.0382746201765829e-29
LSP1,lymphocyte specific protein 1,6.349030013014413e-34,-0.9833740580826997,0.548,0.735,1.1133659030822075e-29
SRSF1,serine and arginine rich splicing factor 1,6.5805800107136525e-34,-0.6177200089871224,0.232,0.497,1.1539705106787461e-29
BOD1L1,biorientation of chromosomes in cell division 1 like 1,7.119115480913307e-34,-0.9470142760789662,0.558,0.756,1.2484080907329575e-29
TRAF3IP3,TRAF3 interacting protein 3,7.619234530445245e-34,-0.8469491534319761,0.271,0.541,1.3361089672588782e-29
PDSS2,decaprenyl diphosphate synthase subunit 2,7.662300387445532e-34,-0.964140738261043,0.19,0.456,1.3436609959424484e-29
TCP11L1,t-complex 11 like 1,7.6738058470084014e-34,-0.595814972069754,0.133,0.374,1.3456785933313933e-29
PPIP5K2,diphosphoinositol pentakisphosphate kinase 2,7.684319493413158e-34,-0.8736864143725058,0.28,0.544,1.3475222663649315e-29
NASP,nuclear autoantigenic sperm protein,8.279577109260688e-34,-0.6136385046293018,0.185,0.444,1.4519066418799543e-29
