symbols,desc,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
LYN,"LYN proto-oncogene, Src family tyrosine kinase",2.7038740451809406e-25,-0.5945569968470099,0.211,0.484,4.741513525629297e-21
SLC35F1,solute carrier family 35 member F1,3.6414412964184503e-25,0.5315991953180861,0.298,0.091,6.385631457399394e-21
RPL36A,ribosomal protein L36a,4.2937986109039085e-25,0.5140867190367224,0.987,0.943,7.529605244081093e-21
ATP5PO,ATP synthase peripheral stalk subunit OSCP,3.5600526281363706e-24,0.4693393449894241,0.811,0.603,6.242908288699939e-20
ATP5PF,ATP synthase peripheral stalk subunit F6,8.128639001698544e-24,0.44293865101065877,0.854,0.661,1.4254381353378568e-19
RPL17,ribosomal protein L17,1.236824190834939e-23,0.5820953998161986,0.993,0.95,2.168894901048149e-19
PCDH9,protocadherin 9,1.2535161895554828e-23,-0.7056013630586937,0.033,0.233,2.198165990004495e-19
GOLGA8A,golgin A8 family member A,1.4411191416170835e-23,-0.530021861905306,0.165,0.407,2.527146526739718e-19
PCED1B,PC-esterase domain containing 1B,1.825592850192591e-23,-0.8574452524703979,0.503,0.723,3.201359622097728e-19
XCL1,X-C motif chemokine ligand 1,2.2991333801952627e-23,-0.631832358317444,0.109,0.361,4.031760295510413e-19
XCL2,X-C motif chemokine ligand 2,3.2527912355644795e-23,-0.563712335453953,0.061,0.288,5.704094710685871e-19
NCALD,neurocalcin delta,3.8648766112918313e-23,-0.9510422055032788,0.327,0.589,6.777447625561355e-19
RPS10,ribosomal protein S10,5.0211609379211016e-23,0.4315571946100709,0.993,0.979,8.805107820738443e-19
HLA-DPA1,"major histocompatibility complex, class II, DP alpha 1",1.399964379656691e-22,-0.37311335170539445,0.104,0.33,2.4549775361659736e-18
PLCG2,phospholipase C gamma 2,3.062396009142116e-22,-0.46936535769881527,0.098,0.326,5.370217641631615e-18
NAMPT,nicotinamide phosphoribosyltransferase,3.395555357450887e-22,-0.5017060635490651,0.431,0.668,5.954445874825875e-18
HLA-A,"major histocompatibility complex, class I, A",4.708890577135294e-22,0.4058318342940157,0.993,0.987,8.257510516064451e-18
RPS3A,ribosomal protein S3A,9.126185183347649e-22,0.4048064923322787,0.996,0.99,1.6003678337518436e-17
TOX2,TOX high mobility group box family member 2,3.300151566229978e-21,-0.4203536975844596,0.039,0.23,5.787145786540889e-17
RPL28,ribosomal protein L28,5.5059743400232714e-21,0.4337867745425994,0.998,0.996,9.655276602664809e-17
RPS6KA2,ribosomal protein S6 kinase A2,6.381859159725285e-21,-0.6416100204297477,0.181,0.422,1.119122822249426e-16
HDAC9,histone deacetylase 9,7.589201276996936e-21,-0.4928631137036359,0.152,0.401,1.3308423359341827e-16
HLA-B,"major histocompatibility complex, class I, B",1.8051215895921848e-20,0.36091958790625345,1,0.99,3.165461219508855e-16
CD74,CD74 molecule,3.287796367893787e-20,-0.4799640002722205,0.641,0.815,5.765479710738545e-16
C15orf48,chromosome 15 open reading frame 48,4.3431217159206506e-20,-0.3875999821235609,0.116,0.327,7.616098241038453e-16
HIVEP3,HIVEP zinc finger 3,6.373213824874812e-20,-0.8195414389328546,0.305,0.524,1.117606776330047e-15
CAMK4,calcium/calmodulin dependent protein kinase IV,7.976797042663851e-20,0.5478721727064737,0.566,0.31,1.398811129401533e-15
LYZ,lysozyme,1.0240586856168605e-19,-0.3848883774488423,0.246,0.498,1.7957893110977264e-15
ARL17B,ADP ribosylation factor like GTPase 17B,1.0496968823268622e-19,-0.7627401288405257,0.268,0.47,1.8407484528483855e-15
PIK3CD,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta",2.6419821162168873e-19,-0.5386872301389916,0.484,0.685,4.6329798389979335e-15
SOD1,superoxide dismutase 1,2.7624905705634115e-19,0.4128296943996852,0.847,0.673,4.844303464539998e-15
ITGB2,integrin subunit beta 2,1.3859737406878047e-18,0.44149729383392233,0.76,0.567,2.430443551670134e-14
SH2D1B,SH2 domain containing 1B,2.490027451832489e-18,-0.38633791491932856,0.052,0.231,4.3665121395334525e-14
PRMT2,protein arginine methyltransferase 2,4.3711308282078025e-18,0.5200498612599889,0.804,0.655,7.665215020345202e-14
TMEM63A,transmembrane protein 63A,6.5421773010637596e-18,-0.41594522290597136,0.209,0.426,1.1472362115145409e-13
GRAMD1B,GRAM domain containing 1B,1.0760580180675791e-17,-0.44803438956523867,0.116,0.316,1.886975340483307e-13
MAL,"mal, T cell differentiation protein",2.8585356849328214e-17,0.284581771761201,0.172,0.038,5.012728177098195e-13
SETX,senataxin,3.292812909588474e-17,-0.4872376429498426,0.603,0.776,5.774276718254348e-13
KLRC1,killer cell lectin like receptor C1,7.792388982055068e-17,-0.38376504558418645,0.037,0.194,1.3664733318931768e-12
ABCA1,ATP binding cassette subfamily A member 1,8.337863118976389e-17,-0.6063181489757663,0.274,0.482,1.4621276765436996e-12
CARD11,caspase recruitment domain family member 11,8.88085255915154e-17,-0.6126493209905806,0.686,0.786,1.557346304772814e-12
YBX3,Y-box binding protein 3,1.016460325684289e-16,-0.4227052792638575,0.096,0.277,1.7824648271199692e-12
DENND2D,DENN domain containing 2D,1.6905616325605108e-16,-0.46119705352377155,0.314,0.509,2.9645688788581117e-12
RPS4X,ribosomal protein S4 X-linked,1.9954639745685507e-16,0.3832119107907008,0.994,0.988,3.4992456258034104e-12
KANSL1,KAT8 regulatory NSL complex subunit 1,2.8373946882220375e-16,-0.6215362873594263,0.85,0.889,4.975655325266165e-12
MED13L,mediator complex subunit 13L,2.9695089384516824e-16,-0.5100820416615872,0.852,0.896,5.20733087446887e-12
HNRNPH1,heterogeneous nuclear ribonucleoprotein H1,5.383567248920626e-16,-0.4054290954362658,0.688,0.809,9.44062352770721e-12
MT-CO2,NA,5.478274172778263e-16,0.4142600690590923,0.998,0.996,9.606701589383963e-12
ERBIN,erbb2 interacting protein,6.133300155018233e-16,-0.5754237093500398,0.791,0.854,1.0755355151839972e-11
DTX1,deltex E3 ubiquitin ligase 1,8.762094092041571e-16,-0.39264983615672344,0.126,0.316,1.5365208199804098e-11
ARHGAP15,Rho GTPase activating protein 15,1.0066915220110142e-15,-0.7363904126074878,0.996,0.99,1.7653342529985144e-11
PRKCH,protein kinase C eta,1.6110919731195013e-15,-0.5700595762196234,0.527,0.706,2.8252108840623575e-11
ATP8A1,ATPase phospholipid transporting 8A1,1.6924371062964614e-15,-0.6308904859861221,0.416,0.577,2.9678577096014744e-11
RUNX3,RUNX family transcription factor 3,1.7925769948745705e-15,-0.506172215603262,0.447,0.629,3.143463018212047e-11
RPS2,ribosomal protein S2,2.0084147728014006e-15,0.3977645311779776,0.998,0.994,3.521956145584536e-11
RPS24,ribosomal protein S24,2.0474033721263295e-15,0.33566647805835714,0.994,0.99,3.5903265533607316e-11
RPL8,ribosomal protein L8,2.672116610142935e-15,0.3551049648366629,0.994,0.984,4.685823687546651e-11
RPL36,ribosomal protein L36,3.315953743630792e-15,0.3367342756074434,0.994,0.991,5.814856484830957e-11
PTK2B,protein tyrosine kinase 2 beta,3.3314210885955896e-15,-0.46257369597523845,0.464,0.637,5.841980020961226e-11
FMN1,formin 1,3.4913960595759086e-15,-0.6760646368508356,0.318,0.504,6.122512130072313e-11
ABCC1,ATP binding cassette subfamily C member 1,4.41450896043603e-15,0.6713044195479576,0.689,0.542,7.741282913020622e-11
BCAS1,brain enriched myelin associated protein 1,5.2705358772851105e-15,-0.4336718259521324,0.12,0.299,9.24241171440717e-11
RPS3,ribosomal protein S3,5.623174114045674e-15,0.34076884340175084,0.998,0.995,9.860798126390494e-11
RPL41,ribosomal protein L41,5.652166954762255e-15,0.32398934491759945,1,0.996,9.91163997187109e-11
PLCB1,phospholipase C beta 1,6.7777493976042565e-15,-0.8084513023339928,0.693,0.79,1.1885461343638823e-10
RPL36AL,ribosomal protein L36a like,1.0449253758353348e-14,0.34314630085281594,0.972,0.922,1.8323811390648433e-10
RPS19,ribosomal protein S19,1.1440326400308984e-14,0.33538322416858257,1,0.994,2.0061756375581834e-10
TXNIP,thioredoxin interacting protein,1.290385059951096e-14,0.3966041336304018,0.994,0.988,2.262819241130242e-10
PTPN12,protein tyrosine phosphatase non-receptor type 12,1.498400445173032e-14,-0.46246424593350977,0.27,0.462,2.6275950206554286e-10
GRB10,growth factor receptor bound protein 10,2.7355220790289806e-14,-0.2845131401563724,0.043,0.182,4.79701151778522e-10
BCL2L11,BCL2 like 11,2.7566872654214325e-14,0.4454833925580411,0.301,0.141,4.834126788643024e-10
RPS18,ribosomal protein S18,3.0491490969882415e-14,0.3417004866521074,1,0.998,5.34698785647858e-10
PPDPF,pancreatic progenitor cell differentiation and proliferation factor,3.5009858865368303e-14,0.3484370075001908,0.863,0.759,6.139328850630986e-10
PARP14,poly(ADP-ribose) polymerase family member 14,3.7328065672660436e-14,-0.46857204423335397,0.384,0.558,6.545849596357735e-10
SHOC1,shortage in chiasmata 1,4.5734920719993117e-14,-0.637222155248867,0.189,0.365,8.020075697457993e-10
SOD2,superoxide dismutase 2,5.0412948138788385e-14,-0.45208500418812037,0.619,0.752,8.840414585617931e-10
OOEP,oocyte expressed protein,5.790461346857701e-14,0.33035740947724446,0.492,0.306,1.0154153017849664e-9
IL2RB,interleukin 2 receptor subunit beta,9.29228944353361e-14,-0.2992167141654166,0.152,0.334,1.6294958768180538e-9
RABAC1,Rab acceptor 1,1.004838389297764e-13,0.35998424606274615,0.71,0.55,1.7620845994725588e-9
ARL6IP5,ADP ribosylation factor like GTPase 6 interacting protein 5,1.2120511510531576e-13,0.31826953181683515,0.915,0.827,2.125452898486817e-9
SMAP1,small ArfGAP 1,1.355642142318869e-13,-0.4667625649091611,0.693,0.792,2.3772540607703687e-9
POLR2J3.1,NA,1.7016080493987734e-13,-0.3842054959130202,0.351,0.537,2.983939875425689e-9
ATM,ATM serine/threonine kinase,1.7211660528146032e-13,-0.5084460939064264,0.876,0.916,3.0182367902156883e-9
NCOA2,nuclear receptor coactivator 2,1.7625249423388918e-13,-0.5330391856742771,0.706,0.818,3.0907637388854807e-9
RPL12,ribosomal protein L12,1.892231156207351e-13,0.3260789789865255,0.994,0.984,3.3182165555252107e-9
CCL4L2,C-C motif chemokine ligand 4 like 2,1.9632539478814027e-13,-0.2607817067363254,0.115,0.278,3.4427621230048276e-9
EVA1C,eva-1 homolog C,2.2844316304967004e-13,0.3832044089219042,0.566,0.366,4.005979307239014e-9
STK10,serine/threonine kinase 10,2.306758396641379e-13,-0.4882480493283343,0.734,0.814,4.045131524350322e-9
RPL35A,ribosomal protein L35a,2.895081158177108e-13,0.2990501413889204,0.998,0.99,5.076814318979376e-9
TGFBR1,transforming growth factor beta receptor 1,2.932418844364951e-13,-0.4004272754830454,0.262,0.442,5.142289685478378e-9
PPP2R5A,protein phosphatase 2 regulatory subunit B'alpha,2.959727802030585e-13,-0.5086728627493434,0.423,0.575,5.190178673640834e-9
RGS3,regulator of G protein signaling 3,3.1032512297478425e-13,-0.2933225361603402,0.098,0.254,5.441861356485816e-9
CHCHD3,coiled-coil-helix-coiled-coil-helix domain containing 3,3.117863508725119e-13,0.44123943659218257,0.882,0.773,5.467485448900369e-9
IVNS1ABP,influenza virus NS1A binding protein,3.487488250245353e-13,-0.41437565864464365,0.438,0.605,6.115659395630251e-9
CDC42SE1,CDC42 small effector 1,3.7653246998445783e-13,-0.36356026752201176,0.673,0.802,6.602873393647453e-9
ADAM12,ADAM metallopeptidase domain 12,3.790089289038205e-13,-0.7211423634117036,0.168,0.333,6.6463005772573964e-9
RAP1GAP2,RAP1 GTPase activating protein 2,3.8307732351365755e-13,-0.587025081906448,0.477,0.643,6.717643945135499e-9
STK39,serine/threonine kinase 39,4.064071702142592e-13,-0.5172948768060226,0.56,0.699,7.126756136877249e-9
KIT,"KIT proto-oncogene, receptor tyrosine kinase",5.445730570913217e-13,-0.41597868275301686,0.277,0.461,9.549633129153417e-9
DYRK2,dual specificity tyrosine phosphorylation regulated kinase 2,7.524431378476028e-13,-0.35363096007551675,0.36,0.531,1.3194842865295563e-8
RPL26,ribosomal protein L26,8.017691214947709e-13,0.31263911356252727,0.998,0.993,1.4059823314532302e-8
RPL37,ribosomal protein L37,8.152357277411991e-13,0.290080511255308,0.998,0.993,1.4295973721669668e-8
ST8SIA4,"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 4",8.739482070670083e-13,-0.49655583372268475,0.505,0.655,1.5325555759127056e-8
TNRC18,trinucleotide repeat containing 18,9.370428350450461e-13,-0.3593422568699953,0.299,0.485,1.6431983155349928e-8
PLXNC1,plexin C1,1.039248300030005e-12,-0.4563213163231631,0.322,0.49,1.822425818932617e-8
RPS7,ribosomal protein S7,1.0704204769616353e-12,0.3011448351970545,0.994,0.983,1.8770893483999237e-8
NOL4L,nucleolar protein 4 like,1.1200181485045288e-12,-0.44628020471779173,0.449,0.583,1.9640638252175417e-8
INPP4A,inositol polyphosphate-4-phosphatase type I A,1.2926579452000885e-12,-0.4907155652075348,0.647,0.752,2.266804972702875e-8
H3-3B,H3.3 histone B,1.3984586898213157e-12,0.33411936153461097,0.987,0.962,2.4523371584706592e-8
RPL37A,ribosomal protein L37a,1.5155770161806088e-12,0.28948306365686793,0.991,0.995,2.6577158555743155e-8
RAB37,"RAB37, member RAS oncogene family",1.961697266923049e-12,-0.3279769614069302,0.301,0.486,3.4400323272762586e-8
CCT8,chaperonin containing TCP1 subunit 8,2.1935734677896337e-12,0.3726266376631572,0.677,0.531,3.8466504331159016e-8
HCST,hematopoietic cell signal transducer,2.2065818099464404e-12,0.3771350457092182,0.882,0.789,3.8694618619220777e-8
RPL10,ribosomal protein L10,2.440457667732082e-12,0.3097362003995423,1,0.995,4.279586566134979e-8
ELMO1,engulfment and cell motility 1,2.6780970834312593e-12,-0.5883772338213094,0.726,0.809,4.696311045505056e-8
LZTFL1,leucine zipper transcription factor like 1,2.6971901443979926e-12,-0.6083796492520457,0.253,0.428,4.7297926372163196e-8
TTC7A,tetratricopeptide repeat domain 7A,2.7377484695763666e-12,-0.4278102966349988,0.405,0.557,4.8009157162491165e-8
SVIL,supervillin,2.801210510883535e-12,-0.5169881343883689,0.501,0.651,4.912202751885367e-8
DPF3,double PHD fingers 3,2.897273749482292e-12,-0.3875645080029349,0.05,0.18,5.080659247092147e-8
HLA-DPB1,"major histocompatibility complex, class II, DP beta 1",3.908094979439524e-12,-0.318787310171891,0.128,0.284,6.85323535594515e-8
MYO1F,myosin IF,4.035273802966164e-12,-0.46561964956169954,0.76,0.834,7.076256140881465e-8
NIBAN1,niban apoptosis regulator 1,4.463897572063634e-12,0.378055425351846,0.874,0.778,7.827890782370789e-8
MBNL1,muscleblind like splicing regulator 1,4.685158302353364e-12,-0.5467547913314892,0.989,0.993,8.215893599006859e-8
PKIB,cAMP-dependent protein kinase inhibitor beta,4.970710330251555e-12,0.6999530724075448,0.309,0.154,8.716637635129127e-8
HLA-DRB1,"major histocompatibility complex, class II, DR beta 1",4.999611357777164e-12,-0.268622256443366,0.179,0.35,8.767318476998034e-8
SLAMF1,signaling lymphocytic activation molecule family member 1,5.119461698727441e-12,0.3678437533720993,0.719,0.537,8.977488034888441e-8
RPS15,ribosomal protein S15,5.517622728384803e-12,0.3071813079435808,0.996,0.988,9.67570321649559e-8
FAU,FAU ubiquitin like and ribosomal protein S30 fusion,6.313657066934653e-12,0.27451977527532634,0.996,0.987,1.1071629032576607e-7
CDK17,cyclin dependent kinase 17,6.327356710535346e-12,-0.5190540301518272,0.608,0.729,1.1095652727594783e-7
RPL7A,ribosomal protein L7a,6.924352368063007e-12,0.2944285568562117,0.994,0.987,1.214254431263529e-7
AKT3,AKT serine/threonine kinase 3,7.303272975075642e-12,-0.5838369746105081,0.828,0.88,1.2807019489092646e-7
PTPRE,protein tyrosine phosphatase receptor type E,7.634055877549668e-12,-0.4822946772601522,0.359,0.53,1.3387080386871098e-7
MACF1,microtubule actin crosslinking factor 1,7.855494298717259e-12,-0.4614704182332128,0.906,0.91,1.3775394802230585e-7
RPL19,ribosomal protein L19,1.0744700799446764e-11,0.28523591612964694,1,0.994,1.8841907321909845e-7
WAPL,WAPL cohesin release factor,1.0909390625174279e-11,-0.4078054579833392,0.484,0.632,1.9130707400305616e-7
NCKAP1,NCK associated protein 1,1.172200910652327e-11,-0.4249449182084546,0.144,0.289,2.0555715169199205e-7
RPS25,ribosomal protein S25,1.2775735183054949e-11,0.27454294358185916,1,0.99,2.2403529217005159e-7
TNFSF8,TNF superfamily member 8,1.2807676423143619e-11,0.33709527928957994,0.372,0.214,2.245954137562465e-7
UBAC2,UBA domain containing 2,1.391458929831649e-11,-0.4254016760496151,0.776,0.842,2.44006237935278e-7
MAP3K8,mitogen-activated protein kinase kinase kinase 8,1.459760479737558e-11,-0.3532982092099207,0.242,0.422,2.5598359772677816e-7
GUCY1A1,guanylate cyclase 1 soluble subunit alpha 1,1.4983656666940596e-11,-0.44654976204144753,0.155,0.307,2.627534033114703e-7
ASH1L,ASH1 like histone lysine methyltransferase,1.9717936898599285e-11,-0.4486291714003918,0.793,0.852,3.4577374145383705e-7
DOCK11,dedicator of cytokinesis 11,2.2000215002051026e-11,-0.49075376524603476,0.586,0.7,3.857957702759668e-7
LEF1,lymphoid enhancer binding factor 1,2.4168382399754333e-11,0.4377097396152452,0.61,0.406,4.23816753762092e-7
IRF1,interferon regulatory factor 1,2.5325938587164706e-11,-0.4891112576726677,0.745,0.79,4.4411565906452026e-7
VPS13C,vacuolar protein sorting 13 homolog C,2.6579120845316066e-11,-0.5270661739833211,0.756,0.787,4.660914631434625e-7
SLC9A3R1,NA,2.841622316997715e-11,-0.31798292999892985,0.508,0.668,4.983068895087194e-7
FCER1G,Fc epsilon receptor Ig,3.169051656635958e-11,-0.3498976809203861,0.362,0.546,5.557248985076816e-7
TBC1D22A,TBC1 domain family member 22A,3.479186700612245e-11,-0.5188505156617802,0.677,0.756,6.101101798193633e-7
EML4,EMAP like 4,3.5187871131864554e-11,-0.6309490793284795,0.872,0.904,6.170545081683768e-7
SMURF2,SMAD specific E3 ubiquitin protein ligase 2,3.7461327669786485e-11,-0.4939083919256171,0.63,0.764,6.569218420173758e-7
TRAF5,TNF receptor associated factor 5,3.961260308743119e-11,-0.39928964969202385,0.44,0.599,6.946466077411934e-7
CD3D,CD3 delta subunit of T-cell receptor complex,3.999781509198047e-11,0.5174506480684375,0.274,0.131,7.014016854529695e-7
YBEY,ybeY metalloendoribonuclease,4.031877763749457e-11,0.28090139973268,0.364,0.214,7.070300846511047e-7
ZMIZ1,zinc finger MIZ-type containing 1,4.136399164671274e-11,-0.3620049615723162,0.348,0.515,7.253589575167546e-7
LRRC37A2,leucine rich repeat containing 37 member A2,4.276385243495442e-11,-0.31840711759420964,0.253,0.418,7.499069162993607e-7
TANC2,"tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2",4.2885462442220763e-11,-0.5494485441082257,0.484,0.617,7.520394693867833e-7
NIPBL,NIPBL cohesin loading factor,4.4836954039471576e-11,-0.4459954645622455,0.797,0.83,7.862608260361736e-7
RPS15A,ribosomal protein S15a,4.545562912065397e-11,0.27524947707567726,1,0.993,7.97109912259788e-7
CYBA,cytochrome b-245 alpha chain,4.82451278329335e-11,0.2761645264073649,0.974,0.909,8.460265616783218e-7
PLEKHA7,pleckstrin homology domain containing A7,5.2993123049607885e-11,0.29667270245646626,0.569,0.401,9.292874057979239e-7
PPP1R9A,protein phosphatase 1 regulatory subunit 9A,5.4238078058802474e-11,-0.5636397877847429,0.094,0.236,9.511189368391602e-7
PREX1,"phosphatidylinositol-3,4,5-trisphosphate dependent Rac exchange factor 1",5.6423446953273075e-11,-0.40344507175007704,0.739,0.801,9.894415657725967e-7
GATAD2A,GATA zinc finger domain containing 2A,6.36111364071824e-11,-0.4451759019523426,0.519,0.643,1.1154848880363504e-6
NOP53,NOP53 ribosome biogenesis factor,6.563384210081441e-11,0.28429698499385125,0.967,0.893,1.1509550550798815e-6
ID2,inhibitor of DNA binding 2,6.591180798297201e-11,-0.3093562928952214,0.51,0.716,1.1558294647893972e-6
ZBTB20,zinc finger and BTB domain containing 20,8.377858494116157e-11,-0.54747203503456765,0.956,0.955,1.4691412655282092e-6
OSBPL3,oxysterol binding protein like 3,8.648273654212215e-11,-0.5093126815351308,0.401,0.542,1.516561268002654e-6
SOCS1,suppressor of cytokine signaling 1,1.1258048691561405e-10,0.3830060389733756,0.658,0.524,1.974211418552208e-6
HELZ,helicase with zinc finger,1.3045236503215744e-10,-0.45716536767860894,0.695,0.759,2.2876126732039126e-6
HNRNPA3,heterogeneous nuclear ribonucleoprotein A3,1.5966549374819909e-10,-0.3742138395318442,0.815,0.854,2.799894098368419e-6
STK17A,serine/threonine kinase 17a,1.699757107010288e-10,-0.46561014201957973,0.739,0.8,2.9806940628532412e-6
RFLNB,refilin B,1.721338677581247e-10,0.25770993403195375,0.373,0.217,3.0185395050064748e-6
KLRB1,killer cell lectin like receptor B1,1.7332895503528593e-10,0.341664061030424,0.967,0.979,3.0394965554987743e-6
ENSG00000271793,NA,1.742322078495019e-10,0.33246191133280534,0.889,0.797,3.055335996848865e-6
DPYD,dihydropyrimidine dehydrogenase,1.7567509458602898e-10,-0.6213760398508152,0.898,0.897,3.080638458660604e-6
RPS21,ribosomal protein S21,1.8672184628986897e-10,0.2615644204219656,1,0.994,3.274354296539142e-6
CREBBP,CREB binding protein,1.8685026058288996e-10,-0.3941226422218467,0.588,0.696,3.2766061695815584e-6
RPL35,ribosomal protein L35,1.92536669876747e-10,0.2749447416887669,0.996,0.989,3.3763230429586356e-6
CLIC3,chloride intracellular channel 3,2.01720218193746e-10,-0.32839366857649377,0.113,0.248,3.5373657462455297e-6
RPL18,ribosomal protein L18,2.05577455169506e-10,0.27109263376093207,0.998,0.989,3.6050062538524573e-6
CFAP298-TCP10L,CFAP298-TCP10L readthrough,2.0833399754965833e-10,0.3237093427902187,0.566,0.399,3.6533449810308085e-6
MYCBP2,MYC binding protein 2,2.0939050244873996e-10,-0.4978808629796798,0.824,0.865,3.6718718509411037e-6
COA1,cytochrome c oxidase assembly factor 1,2.1166798464660944e-10,-0.45174792532520325,0.571,0.679,3.711809778762943e-6
COL24A1,collagen type XXIV alpha 1 chain,2.1706991564095218e-10,-0.5042615309381022,0.111,0.247,3.8065380406797374e-6
ITGA4,integrin subunit alpha 4,2.408077066316734e-10,-0.39940508347003645,0.566,0.677,4.222803943493025e-6
ULK4,unc-51 like kinase 4,2.4084959561946786e-10,-0.602823412316984,0.418,0.55,4.223538508782989e-6
SMYD3,SET and MYND domain containing 3,2.437166897504223e-10,-0.6468775860409219,0.723,0.809,4.273815871463405e-6
MAML2,mastermind like transcriptional coactivator 2,2.4645419263848205e-10,-0.7308669231126461,0.715,0.801,4.321820722108421e-6
COX7C,cytochrome c oxidase subunit 7C,2.588713006031299e-10,0.269551385635296,0.97,0.933,4.539567127376486e-6
SSR4,signal sequence receptor subunit 4,2.634295132591578e-10,0.27084479752425095,0.952,0.832,4.6194999445125915e-6
AEBP2,AE binding protein 2,2.7598950496996415e-10,-0.45635270116757987,0.436,0.566,4.8397519591532915e-6
SERINC5,serine incorporator 5,3.1678710239273423e-10,0.28443998595645037,0.824,0.646,5.555178627558988e-6
IL1R1,interleukin 1 receptor type 1,3.28873890397833e-10,-0.39885815204037633,0.118,0.259,5.7671325420164e-6
SYTL2,synaptotagmin like 2,3.381747393648168e-10,-0.50935663719136,0.34,0.478,5.930232229501428e-6
RPS23,ribosomal protein S23,3.541939171470291e-10,0.2677952366013878,0.998,0.994,6.211144531090302e-6
DDX17,DEAD-box helicase 17,3.7239085296744557e-10,-0.389613730792602,0.861,0.877,6.530245997637125e-6
H1-4,"H1.4 linker histone, cluster member",3.7414521414391437e-10,-0.936918701144617,0.621,0.666,6.561010475227682e-6
MT-ND6,NA,4.015238762218195e-10,-0.7693342185549674,0.599,0.633,7.041122693425827e-6
RPL21,ribosomal protein L21,4.021933522400826e-10,0.2672354952690519,0.994,0.999,7.052862624882089e-6
KLF12,KLF transcription factor 12,4.3046907116494266e-10,-0.49438057188537554,0.957,0.951,7.548705631948435e-6
KMT2C,lysine methyltransferase 2C,5.195419281140925e-10,-0.42250542921878975,0.767,0.813,9.110687251408725e-6
POM121C,POM121 transmembrane nucleoporin C,5.402090649042493e-10,-0.2848306070015574,0.264,0.423,9.473106162160916e-6
JAZF1,JAZF zinc finger 1,5.65219503463363e-10,-0.7027931769719544,0.506,0.631,9.9116892127335345e-06
DOCK2,dedicator of cytokinesis 2,5.861824991080704e-10,-0.51354802991553,0.821,0.837,1.0279296304359122e-5
TRIO,trio Rho guanine nucleotide exchange factor,6.467641559242568e-10,-0.3641403869934682,0.17,0.316,1.1341656238287768e-5
ABLIM1,actin binding LIM protein 1,6.513105827191222e-10,-0.41391426508905416,0.595,0.699,1.1421382378562527e-5
ZEB1,zinc finger E-box binding homeobox 1,6.665913762405732e-10,-0.5746213932204878,0.691,0.772,1.1689346373754692e-5
KIAA2026,KIAA2026,7.03272692033324e-10,-0.4377270973025087,0.501,0.642,1.2332589927496369e-5
MBP,myelin basic protein,7.227193903620471e-10,-0.3933027852039319,0.824,0.877,1.2673607229388858e-5
RESF1,retroelement silencing factor 1,7.541393566289613e-10,-0.4830845826348975,0.826,0.854,1.3224587757845465e-5
GSK3B,glycogen synthase kinase 3 beta,7.766732435030483e-10,-0.45979204699354703,0.628,0.721,1.3619741998069455e-5
