symbols,desc,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
LINGO1,leucine rich repeat and Ig domain containing 1,1.6814005121951205e-53,-0.490062278450337,0.07,0.371,2.9485039381853632e-49
RPS14,ribosomal protein S14,1.6927605110717624e-53,0.6036634279658397,0.992,0.979,2.9684248322154424e-49
RPL11,ribosomal protein L11,2.0277850560481502e-53,0.6088848037436447,0.992,0.982,3.5559238742860366e-49
RPL15,ribosomal protein L15,8.256623983683655e-53,0.6205181105227133,0.986,0.967,1.4478815817787657e-48
PI3,peptidase inhibitor 3,6.081476695437084e-52,-0.3995355326973062,0.006,0.284,1.066447753311847e-47
RPL32,ribosomal protein L32,8.139329698234352e-52,0.5870998073810609,0.988,0.982,1.427312855882376e-47
ACTG1,actin gamma 1,2.2346591023620023e-51,0.7517372314146047,0.969,0.909,3.9186982019020074e-47
JAKMIP2,janus kinase and microtubule interacting protein 2,2.647028172251396e-51,0.4748885086934052,0.314,0.111,4.641828602860048e-47
KCNQ5,potassium voltage-gated channel subfamily Q member 5,7.609114160059816e-51,-1.1611406484015023,0.533,0.837,1.3343342591080893e-46
RPL39,ribosomal protein L39,8.039468230606075e-51,0.5855496285563273,0.983,0.975,1.4098011489190815e-46
RPL13A,ribosomal protein L13a,1.676453561239711e-50,0.627239962135067,0.988,0.968,2.9398289649899574e-46
SOD1,superoxide dismutase 1,1.742610481937358e-50,0.7064859475466583,0.762,0.557,3.055841741125351e-46
RPL27,ribosomal protein L27,1.9737994327150696e-50,0.5624551662579278,0.978,0.923,3.461254685209146e-46
RPL10A,ribosomal protein L10a,7.639636728167969e-50,0.6361804270452991,0.977,0.944,1.3396866966515351e-45
TRAT1,T cell receptor associated transmembrane adaptor 1,1.1986105786547626e-49,0.36351650131538277,0.292,0.099,2.1018835107289915e-45
DNER,delta/notch like EGF repeat containing,1.4076078679074508e-49,0.3212388440021513,0.11,0.017,2.468381157162506e-45
H3-3B,H3.3 histone B,3.705324850558488e-49,0.6461744044337947,0.98,0.908,6.497657657939365e-45
RPS28,ribosomal protein S28,4.806576443168225e-49,0.5754848845823153,0.991,0.976,8.428812450739799e-45
RPLP2,ribosomal protein lateral stalk subunit P2,8.492225675981281e-49,0.5342059822328027,0.984,0.964,1.4891966945400773e-44
RPL3,ribosomal protein L3,1.3244501448241645e-48,0.6154450229939146,0.983,0.975,2.3225557739636547e-44
RPL36,ribosomal protein L36,1.7678002124015503e-48,0.57655317536153206,0.984,0.955,3.1000144524673585e-44
RPL36AL,ribosomal protein L36a like,1.8852857415084866e-48,0.5375424339981492,0.949,0.806,3.306037076309282e-44
PRMT2,protein arginine methyltransferase 2,2.0126047028773717e-48,0.5762766129775274,0.932,0.761,3.529303606965759e-44
TMSB4X,thymosin beta 4 X-linked,2.1788193787965818e-48,0.5962958423138209,0.994,0.997,3.8207776626576857e-44
BIN1,bridging integrator 1,1.0704793838056052e-47,0.3685913591255615,0.33,0.126,1.8771926474415092e-43
NDUFA13,NADH:ubiquinone oxidoreductase subunit A13,1.3138011070185704e-47,0.5649526330749666,0.86,0.659,2.303881621267765e-43
NT5E,5'-nucleotidase ecto,1.3993619681929231e-47,0.511464183418651,0.246,0.078,2.4539211474231102e-43
RPL24,ribosomal protein L24,8.868036210411361e-47,0.5920713873359746,0.975,0.934,1.5550988298577364e-42
FSTL4,follistatin like 4,3.2099690272463675e-46,1.2328370556918677,0.17,0.042,5.62900168617923e-42
S100A6,S100 calcium binding protein A6,3.627329490442616e-46,0.9329119030868338,0.768,0.599,6.360884994440171e-42
GAPDH,glyceraldehyde-3-phosphate dehydrogenase,5.592171478877666e-46,0.7235260449666447,0.949,0.869,9.806431905359876e-42
SSR4,signal sequence receptor subunit 4,1.1581096490302739e-45,0.5205525053773716,0.905,0.723,2.0308610805394882e-41
PPDPF,pancreatic progenitor cell differentiation and proliferation factor,1.600979511815543e-45,0.49309814214195025,0.843,0.628,2.807477671919736e-41
NACA,nascent polypeptide associated complex subunit alpha,2.5687739670894437e-45,0.5307498898308594,0.983,0.934,4.5046020286880485e-41
RPS13,ribosomal protein S13,1.1810858932245698e-44,0.5310748228278195,0.98,0.953,2.0711522223586054e-40
RPL9,ribosomal protein L9,4.1535837345225806e-44,0.5447153882172713,0.975,0.958,7.283724436858798e-40
PCDH9,protocadherin 9,4.718872946972184e-44,-1.73565757956375,0.529,0.737,8.275015599810422e-40
RPL34,ribosomal protein L34,1.1104998540733323e-43,0.5306749264887056,0.992,0.983,1.9473725441029954e-39
RPS27,ribosomal protein S27,1.5818250921807664e-43,0.46701641751352607,0.992,0.997,2.773888481648192e-39
CHCHD3,coiled-coil-helix-coiled-coil-helix domain containing 3,1.8658188726725645e-43,0.6774535694065082,0.893,0.718,3.271899975118609e-39
MZT2B,mitotic spindle organizing protein 2B,3.8099053005029355e-43,0.5228717451746758,0.841,0.631,6.681049934961948e-39
NCAM1,neural cell adhesion molecule 1,4.75005069288671e-43,0.8093531627527997,0.56,0.315,8.329688895046136e-39
RPL13,ribosomal protein L13,8.772345283310235e-43,0.5321618364837439,0.992,0.989,1.5383184688812829e-38
SH2D1B,SH2 domain containing 1B,2.3103051528789293e-42,-0.6478994948060516,0.359,0.628,4.0513511160884904e-38
RPL30,ribosomal protein L30,2.8979066014284255e-42,0.4919555881959843,0.983,0.981,5.081769016264887e-38
PLCH1,phospholipase C eta 1,4.676963584839013e-42,-0.7306541808972573,0.092,0.354,8.201523342373693e-38
RPS9,ribosomal protein S9,4.70964559698064e-41,0.5547717482762353,0.981,0.949,8.25883451886525e-37
RPL31,ribosomal protein L31,9.409530303629884e-41,0.5370142143982131,0.966,0.891,1.6500552340445364e-36
RPL5,ribosomal protein L5,1.168009047583788e-40,0.565768828708523,0.977,0.952,2.0482206658429308e-36
NOP53,NOP53 ribosome biogenesis factor,1.6226645667204515e-40,0.49768964052761655,0.91,0.743,2.845504584200984e-36
PRDX6,peroxiredoxin 6,2.731134255367782e-40,0.4483085242870913,0.451,0.235,4.789317030212943e-36
PRKG1,protein kinase cGMP-dependent 1,5.158911569669984e-40,1.4469093114844962,0.244,0.088,9.046667328573284e-36
RTKN2,rhotekin 2,8.373368605503415e-40,-0.825008759189368,0.364,0.624,1.468353918661079e-35
ITM2C,integral membrane protein 2C,1.044614608214535e-39,0.7430484071901096,0.74,0.544,1.8318361769650087e-35
YBEY,ybeY metalloendoribonuclease,1.985393927223862e-39,0.35760672781648517,0.383,0.178,3.4815867907797645e-35
RPS20,ribosomal protein S20,2.22656537418076e-39,0.5250462469642798,0.964,0.896,3.9045050401633807e-35
SUMO3,small ubiquitin like modifier 3,3.102187067690686e-39,0.4473533444297626,0.557,0.328,5.439995241902388e-35
ARL6IP5,ADP ribosylation factor like GTPase 6 interacting protein 5,5.1455473723240375e-39,0.5156378294648505,0.914,0.759,9.023231872107432e-35
SMIM24,small integral membrane protein 24,1.0487663613659264e-38,0.342600146245822,0.151,0.039,1.8391166912912885e-34
RPL38,ribosomal protein L38,1.1350430457990128e-38,0.4811549887400024,0.972,0.932,1.990411485113149e-34
ARHGAP24,Rho GTPase activating protein 24,1.1361502547162546e-38,-0.9610588334793668,0.134,0.401,1.992353086670424e-34
CFL1,cofilin 1,3.727077311595869e-38,0.5668763980892275,0.961,0.889,6.535802773614516e-34
HCST,hematopoietic cell signal transducer,1.2590042123107757e-37,0.618437714231157,0.785,0.607,2.2077897867081762e-33
CLIC1,chloride intracellular channel 1,2.7917736060777856e-37,0.4709200728050815,0.955,0.827,4.8956541956180045e-33
BCL11B,BCL11 transcription factor B,3.647997421647557e-37,0.49039830183620914,0.165,0.047,6.397128278601156e-33
CAMK4,calcium/calmodulin dependent protein kinase IV,3.7462683065996637e-37,0.5048891591694933,0.434,0.214,6.56945610245317e-33
CYBA,cytochrome b-245 alpha chain,8.268935113182416e-37,0.4754710860901816,0.924,0.812,1.4500404614476686e-32
MT-CO2,NA,1.122203404210748e-36,0.5988600772447246,1,0.995,1.9678958896239678e-32
UBA52,ubiquitin A-52 residue ribosomal protein fusion product 1,2.2400530713433757e-36,0.45731096469402566,0.977,0.924,3.9281570659077433e-32
ELOB,elongin B,2.4487162964147782e-36,0.4574223944634501,0.882,0.72,4.294068897392955e-32
MYL12A,myosin light chain 12A,4.4232172519432845e-36,0.47217988837232605,0.952,0.859,7.756553773007743e-32
LYZ,lysozyme,4.790544555601697e-36,-0.5251009123615866,0.283,0.529,8.400698932703136e-32
OOEP,oocyte expressed protein,2.5811686287574924e-35,0.35286606373719226,0.39,0.196,4.5263373073891385e-31
RPL6,ribosomal protein L6,3.302794374586456e-35,0.5026378076610047,0.984,0.972,5.791780215274809e-31
EID1,EP300 interacting inhibitor of differentiation 1,6.140431475593036e-35,0.46614539762684504,0.837,0.643,1.0767860635599949e-30
CSTB,cystatin B,1.2547019658138177e-34,0.49313276825361196,0.645,0.46,2.2002453672511106e-30
ATP5MG,ATP synthase membrane subunit g,1.3350405534106098e-34,0.4704280083022465,0.949,0.83,2.3411271144608452e-30
RABAC1,Rab acceptor 1,2.230858570445273e-34,0.4747460897454048,0.566,0.361,3.91203358913283e-30
RPL27A,ribosomal protein L27a,2.909440631644798e-34,0.4829795149967957,0.978,0.939,5.101995091652318e-30
PRMT1,protein arginine methyltransferase 1,4.672733084149467e-34,0.42450880516784817,0.575,0.364,8.194104736364505e-30
MRPS6,mitochondrial ribosomal protein S6,5.209875079462228e-34,0.5506740235165777,0.736,0.55,9.136036939344963e-30
KLRC1,killer cell lectin like receptor C1,1.973952299375654e-33,-0.5330936125407449,0.252,0.526,3.461522752185147e-29
PPIA,peptidylprolyl isomerase A,3.1781481144386974e-33,0.5182509389907417,0.942,0.855,5.5732005334797e-29
BBLN,bublin coiled coil protein,3.535843242895225e-33,0.4803336503177946,0.728,0.536,6.200454710741067e-29
CD200R1,CD200 receptor 1,6.253221164563172e-33,-0.9071943004401251,0.549,0.741,1.096564863417798e-28
EEF1B2,eukaryotic translation elongation factor 1 beta 2,1.0148205874307762e-32,0.4993166364529955,0.956,0.891,1.7795893821186093e-28
PSMB1,proteasome 20S subunit beta 1,2.4798886747969337e-32,0.41000509644292205,0.827,0.652,4.348732780123903e-28
SOD2,superoxide dismutase 2,2.62876974400777e-32,-0.6793287243128194,0.659,0.782,4.609810623092025e-28
TOX2,TOX high mobility group box family member 2,2.729410570856204e-32,-0.66187883843969475,0.616,0.832,4.78629437705344e-28
H3-3A,H3.3 histone A,3.4813615874181364e-32,0.5738446219345019,0.983,0.943,6.104915679696444e-28
PLA2G4A,phospholipase A2 group IVA,3.6194974424984804e-32,0.2885114912278594,0.14,0.039,6.347150715165335e-28
U2AF1,U2 small nuclear RNA auxiliary factor 1,4.343428692057444e-32,0.4831932794554217,0.799,0.63,7.616636554391934e-28
HINT1,histidine triad nucleotide binding protein 1,4.615959009845647e-32,0.49093741807969904,0.918,0.811,8.094545719665326e-28
RPL7,ribosomal protein L7,5.673072564323788e-32,0.49842877670180297,0.978,0.895,9.948300048798194e-28
AFAP1L1,actin filament associated protein 1 like 1,6.80539603477765e-32,-0.573090257543984,0.18,0.408,1.1933942486586087e-27
ARPC3,actin related protein 2/3 complex subunit 3,1.4132954357894585e-31,0.44530414167291577,0.941,0.834,2.4783548762003945e-27
ABCC1,ATP binding cassette subfamily C member 1,1.4200916685117674e-31,0.5062693206255964,0.882,0.735,2.4902727499022354e-27
ATP5F1E,ATP synthase F1 subunit epsilon,1.9601857703742439e-31,0.42869096202814116,0.975,0.921,3.437381766928274e-27
COX7C,cytochrome c oxidase subunit 7C,2.2083572978424106e-31,0.44364025177957966,0.963,0.833,3.872575357496451e-27
RPS11,ribosomal protein S11,3.1031487879970085e-31,0.4739829465476406,0.977,0.933,5.441681714631554e-27
IFI27L2,interferon alpha inducible protein 27 like 2,9.01876272990118e-31,0.32758592641147694,0.421,0.226,1.5815302323154708e-26
LTB,lymphotoxin beta,1.877677955024362e-30,0.81062084141701,0.952,0.92,3.2926960619307214e-26
EIF3K,eukaryotic translation initiation factor 3 subunit K,2.494922602632698e-30,0.39763483021758694,0.883,0.716,4.375096275976699e-26
EEF1D,eukaryotic translation elongation factor 1 delta,2.7494879527483866e-30,0.3817278663056598,0.964,0.845,4.8215020739395705e-26
ENSG00000271793,NA,3.1595590466963705e-30,0.45592905663181593,0.89,0.743,5.540602744286755e-26
PSME2,proteasome activator subunit 2,4.296415827276577e-30,0.4437638947160516,0.804,0.639,7.534194794712205e-26
POLR2G,RNA polymerase II subunit G,4.372062752438181e-30,0.38127791240208286,0.554,0.344,7.666849242675595e-26
EEF1A1,eukaryotic translation elongation factor 1 alpha 1,5.26552003203033e-30,0.459951265015766,0.995,0.999,9.233615928168386e-26
DRAP1,DR1 associated protein 1,5.552049783128096e-30,0.46682603537999534,0.83,0.665,9.736074499693429e-26
BEX3,brain expressed X-linked 3,6.1427779492523854e-30,0.3305787537290099,0.23,0.092,1.0771975411808983e-25
PTMA,prothymosin alpha,6.526442044707636e-30,0.5169710021787273,0.984,0.977,1.144476876959931e-25
COL4A4,collagen type IV alpha 4 chain,7.852456312842674e-30,-0.6803181757086062,0.286,0.51,1.3770067390200914e-25
CKLF,chemokine like factor,1.199632712319082e-29,0.4952887731339277,0.834,0.683,2.1036759243227423e-25
MAGED2,MAGE family member D2,2.3786163453157936e-29,0.3178150006287836,0.383,0.2,4.171141623145776e-25
SELENOH,selenoprotein H,3.2346287546653935e-29,0.43400462022022146,0.788,0.605,5.672244984181234e-25
NPM1,nucleophosmin 1,4.166826510531848e-29,0.46415176055621776,0.95,0.858,7.306946968868649e-25
EIF3F,eukaryotic translation initiation factor 3 subunit F,5.31119597427214e-29,0.38983161380299425,0.793,0.601,9.313713260483624e-25
RBFOX2,RNA binding fox-1 homolog 2,5.779321174310134e-29,0.3348184878461399,0.535,0.32,1.013461761127025e-24
GOLGA8A,golgin A8 family member A,6.584065094960577e-29,-0.8676074208853308,0.44,0.589,1.1545816550522867e-24
PSME1,proteasome activator subunit 1,6.924066748738406e-29,0.39987169343685314,0.916,0.776,1.2142043450587668e-24
H4C3,H4 clustered histone 3,8.531141610226981e-29,0.4456695334720837,0.843,0.665,1.4960209927694034e-24
SORCS1,sortilin related VPS10 domain containing receptor 1,1.3992798961523418e-28,-1.0910551498826,0.145,0.363,2.4537772258927467e-24
EDF1,endothelial differentiation related factor 1,1.7011630761741114e-28,0.3703971790146434,0.905,0.741,2.9831595703789217e-24
CSF3R,colony stimulating factor 3 receptor,1.9364165770032154e-28,-0.29465958279961446,0.028,0.207,3.3957001094328384e-24
SEC61B,SEC61 translocon subunit beta,2.875009856526904e-28,0.45020890179946016,0.813,0.649,5.041617284405579e-24
RPS29,ribosomal protein S29,3.1827038752481084e-28,0.3743595854106623,0.992,0.989,5.5811895156350826e-24
TOMM7,translocase of outer mitochondrial membrane 7,3.895002360491897e-28,0.36000920632066125,0.947,0.827,6.830276139358591e-24
ELOVL6,ELOVL fatty acid elongase 6,4.892350361879182e-28,-0.9510041635316826,0.524,0.691,8.579225594591333e-24
NFATC1,nuclear factor of activated T cells 1,5.7924001302079905e-28,-0.6646801719281141,0.333,0.529,1.0157552868332732e-23
P2RY14,purinergic receptor P2Y14,5.836682038566818e-28,0.49347537192413143,0.334,0.167,1.0235205622830773e-23
ITGB2,integrin subunit beta 2,9.645785492878601e-28,0.4715726132089112,0.516,0.339,1.6914849440311916e-23
WNT5B,Wnt family member 5B,1.3367288075689133e-27,0.7726171017384993,0.16,0.055,2.3440876369528462e-23
EGLN3,egl-9 family hypoxia inducible factor 3,1.6578112985977006e-27,0.29555610901061835,0.106,0.027,2.907137893220928e-23
MPPED2,metallophosphoesterase domain containing 2,1.9386126032608073e-27,0.29491315655882655,0.117,0.032,3.3995510610781514e-23
DIP2A,disco interacting protein 2 homolog A,2.381281237970192e-27,0.39560531214958394,0.774,0.572,4.175814778904529e-23
PIGP,phosphatidylinositol glycan anchor biosynthesis class P,2.466367567669029e-27,0.2722737799778829,0.334,0.166,4.3250221666644093e-23
SLC25A6,solute carrier family 25 member 6,2.949889015703192e-27,0.4188743711584473,0.882,0.741,5.172925377937117e-23
TTC3,tetratricopeptide repeat domain 3,3.3640317018243214e-27,0.5104106257675993,0.806,0.63,5.89916599231913e-23
LGALS1,galectin 1,7.555669389685465e-27,0.7308116138809667,0.305,0.152,1.324962184175243e-22
SRP14,signal recognition particle 14,9.652542468883257e-27,0.4180648171173984,0.947,0.836,1.6926698473433679e-22
AQP9,aquaporin 9,1.8271373967522458e-26,-0.37648290116363603,0.062,0.245,3.2040681389447384e-22
COX7A2,cytochrome c oxidase subunit 7A2,1.8475420539096628e-26,0.37440834231802755,0.827,0.669,3.239849745735985e-22
SF3B5,splicing factor 3b subunit 5,1.8813695502080733e-26,0.3515362355455399,0.709,0.512,3.2991696432448775e-22
BACH1,BTB domain and CNC homolog 1,2.1501174787674782e-26,0.3721034027950716,0.7,0.494,3.7704460107666496e-22
UBC,ubiquitin C,2.356747307146671e-26,0.3946448932582687,0.938,0.86,4.132792077812402e-22
STEAP1B,STEAP family member 1B,2.4747900500172147e-26,0.27610859330723336,0.342,0.178,4.339791831710187e-22
CCL4L2,C-C motif chemokine ligand 4 like 2,2.800149552706026e-26,-0.4790035226174627,0.098,0.288,4.910342255625287e-22
DOCK4,dedicator of cytokinesis 4,2.9109724249624225e-26,-0.48195444628899525,0.068,0.252,5.104681244414104e-22
COX6B1,cytochrome c oxidase subunit 6B1,3.504845473292551e-26,0.40191252884349393,0.841,0.703,6.146097021965817e-22
EPAS1,endothelial PAS domain protein 1,7.552504926386246e-26,0.2762737661734344,0.148,0.049,1.324407263891092e-21
LDHB,lactate dehydrogenase B,8.694144029092989e-26,0.5455786657522828,0.686,0.524,1.5246050969417464e-21
GSTP1,glutathione S-transferase pi 1,1.0603823023011187e-25,0.7734158408391781,0.63,0.47,1.8594864053152417e-21
RAB37,"RAB37, member RAS oncogene family",1.2218986334435742e-25,-0.6937447220965671,0.582,0.721,2.142721443606652e-21
UBB,ubiquitin B,1.2580736870246341e-25,0.41418730175901963,0.949,0.832,2.2061580175663984e-21
NDUFS8,NADH:ubiquinone oxidoreductase core subunit S8,1.2668224198799957e-25,0.4123355098598801,0.694,0.504,2.2214997955015603e-21
MYL6B,myosin light chain 6B,1.3108153576890658e-25,0.2783245205384193,0.213,0.088,2.298645811243546e-21
PPIB,peptidylprolyl isomerase B,2.0527193742869205e-25,0.4432455543462954,0.869,0.726,3.5996486947495434e-21
SLC25A5,solute carrier family 25 member 5,2.6417867565687e-25,0.48944610928028554,0.708,0.565,4.632637256318872e-21
RPS6,ribosomal protein S6,2.7055899057456404e-25,0.40969669845147916,0.984,0.978,4.744522458715555e-21
PPP1R14B,protein phosphatase 1 regulatory inhibitor subunit 14B,3.493422420883062e-25,0.4531280623456089,0.499,0.327,6.1260655572605375e-21
HLA-DRB5,"major histocompatibility complex, class II, DR beta 5",3.715367056285707e-25,0.5139220918543075,0.283,0.141,6.515267669902616e-21
TPD52,tumor protein D52,4.816330382815761e-25,0.381425163746012,0.641,0.444,8.445916959305719e-21
SERF2,small EDRK-rich factor 2,4.842221659161561e-25,0.37732057453618584,0.963,0.876,8.491319901505713e-21
SOX4,SRY-box transcription factor 4,4.993320658241497e-25,1.1875820878700012,0.395,0.244,8.756287106292289e-21
SH3BGRL3,SH3 domain binding glutamate rich protein like 3,6.053285013769621e-25,0.4287476814897353,0.922,0.859,1.0615040600146408e-20
CD63,CD63 molecule,6.27302728962721e-25,0.453258703681362,0.91,0.812,1.1000380655090275e-20
ELAPOR1,endosome-lysosome associated apoptosis and autophagy regulator 1,7.48495189222265e-25,-0.6036284091016493,0.509,0.711,1.3125611638201638e-20
SYTL3,synaptotagmin like 3,7.925012376406675e-25,0.635286102811168,0.611,0.449,1.3897301703266744e-20
RPL14,ribosomal protein L14,8.217315543648851e-25,0.38351486998783724,0.984,0.961,1.4409884537342626e-20
CHCHD2,coiled-coil-helix-coiled-coil-helix domain containing 2,8.719865584136824e-25,0.4165060686797253,0.894,0.767,1.5291156288342333e-20
CELF2,CUGBP Elav-like family member 2,9.21520564382993e-25,0.5492313593658129,0.969,0.913,1.6159784617020165e-20
RPL4,ribosomal protein L4,1.2968466434665973e-24,0.45530133557247465,0.95,0.864,2.274150273983025e-20
UQCRB,ubiquinol-cytochrome c reductase binding protein,1.309398541547415e-24,0.38948445747183014,0.918,0.809,2.2961612824575472e-20
ABI3,ABI family member 3,2.3445778100035828e-24,0.2537076784413634,0.185,0.073,4.1114516476222825e-20
