symbols,desc,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
IL18,interleukin 18,7.215805364241859e-16,0.7750362816391148,0.904,0.637,1.2653636286734524e-11
ANKS1A,ankyrin repeat and sterile alpha motif domain containing 1A,1.1606083708877602e-15,0.943855517967835,0.955,0.675,2.0352428391887764e-11
TMSB10,thymosin beta 10,1.4788764877304485e-15,0.8553907731080468,1,0.991,2.5933578088841145e-11
ITSN1,intersectin 1,2.5821281654166187e-15,1.2100075680347522,0.669,0.302,4.5280199508745826e-11
RGL1,ral guanine nucleotide dissociation stimulator like 1,3.467284795788291e-15,0.9466663594756377,0.834,0.443,6.080230617894348e-11
FPR1,formyl peptide receptor 1,3.6632087044788415e-15,0.9061044484727079,0.898,0.542,6.423802784174096e-11
SUMO3,small ubiquitin like modifier 3,6.293664453462315e-15,0.7366918491215069,0.924,0.684,1.1036569985591516e-10
NDUFV3,NADH:ubiquinone oxidoreductase subunit V3,6.825211715568495e-15,0.7255524461392688,0.955,0.703,1.1968691264420912e-10
KLF7,KLF transcription factor 7,9.223125459105416e-15,0.9714787578007669,0.783,0.415,1.6173672805087256e-10
MT-ND4,NA,1.3103828956541685e-14,0.7442024006555705,1,0.991,2.2978874458191498e-10
SMAP2,small ArfGAP2,1.3411740191227157e-14,0.7307676085692396,0.987,0.882,2.3518827599335945e-10
SAP30,Sin3A associated protein 30,1.3742676472037635e-14,0.7948078085336208,0.637,0.274,2.4099157461365195e-10
FMN1,formin 1,2.3593807813722737e-14,1.2285449454511812,0.879,0.66,4.137410138214419e-10
EBI3,Epstein-Barr virus induced 3,2.6689816990543838e-14,0.8265190947447254,0.694,0.321,4.680326307461768e-10
MTSS1,MTSS I-BAR domain containing 1,2.7869385141892085e-14,1.7569968934119902,0.465,0.127,4.887175378482197e-10
KLRB1,killer cell lectin like receptor B1,4.939685499625264e-14,-1.0972150110272076,0.096,0.472,8.662232492142863e-10
PLCL1,phospholipase C like 1 (inactive),5.2399806079336006e-14,1.1331169911974628,0.554,0.17,9.188829994072362e-10
CTSW,cathepsin W,6.791384984570091e-14,-0.7356764663771914,0.051,0.392,1.1909372708942113e-9
BCAT1,branched chain amino acid transaminase 1,7.041003729710246e-14,1.0268900537954322,0.707,0.34,1.2347104140419886e-9
HMGN1,high mobility group nucleosome binding domain 1,1.28035579533636e-13,0.8592077820942596,0.968,0.835,2.245231922701841e-9
PRKCH,protein kinase C eta,1.3188211739873105e-13,0.88811906934696,0.873,0.637,2.312684810704148e-9
SKAP1,src kinase associated phosphoprotein 1,1.4276902404119993e-13,-1.3060290258631146,0.064,0.415,2.5035976055864817e-9
CPM,carboxypeptidase M,1.4719494805954203e-13,1.6826378919965852,0.726,0.401,2.581210609172129e-9
RPS10,ribosomal protein S10,2.430266974954028e-13,0.7725164101532185,0.975,0.972,4.261716167279384e-9
GAB1,GRB2 associated binding protein 1,2.995407627968652e-13,0.9663212779809267,0.79,0.467,5.252746816405828e-9
SGMS2,sphingomyelin synthase 2,3.221974100839244e-13,0.5944822258910176,0.643,0.226,5.650053783231698e-9
PRMT2,protein arginine methyltransferase 2,5.787924182059925e-13,0.6283377100887422,0.987,0.858,1.0149703845660285e-8
RPS19,ribosomal protein S19,5.824251228546111e-13,0.7186118189799036,0.994,0.995,1.021340695437846e-8
PARVB,parvin beta,6.451527786245895e-13,0.7024863384869608,0.841,0.552,1.1313399125960802e-8
PI3,peptidase inhibitor 3,7.227595519932009e-13,-0.6029964235514178,0,0.278,1.2674311503752771e-8
SLC35E3,solute carrier family 35 member E3,8.937718424150283e-13,0.7803734487331124,0.656,0.278,1.5673183028589936e-8
SH3PXD2B,SH3 and PX domains 2B,1.4214590859985522e-12,1.3886888189712805,0.726,0.476,2.4926706532070612e-8
IFNGR2,interferon gamma receptor 2,1.7677441900723805e-12,0.8220387180810831,0.987,0.755,3.0999162117109264e-8
RPS4X,ribosomal protein S4 X-linked,2.007054516146321e-12,0.8168425644435606,0.987,0.976,3.519570799514189e-8
PHLDB3,pleckstrin homology like domain family B member 3,2.209638027058429e-12,0.6746502847119048,0.631,0.292,3.8748212442496615e-8
GAPDH,glyceraldehyde-3-phosphate dehydrogenase,2.5741164636730143e-12,0.7384358161385167,0.987,0.925,4.513970630696998e-8
CEBPD,CCAAT enhancer binding protein delta,2.8852283876435398e-12,0.8575557349797944,0.943,0.783,5.059536500571711e-8
AFF1,ALF transcription elongation factor 1,3.1002857875723423e-12,0.691756701568714,0.968,0.807,5.436661157086859e-8
ENSG00000271793,NA,3.791959409117302e-12,0.6956910559828455,1,0.868,6.649580019828101e-8
LHFPL6,LHFPL tetraspan subfamily member 6,4.092493809876177e-12,1.214917066315568,0.637,0.316,7.176597144998863e-8
SAMSN1,"SAM domain, SH3 domain and nuclear localization signals 1",4.618964621042051e-12,1.0826378653447155,0.854,0.608,8.09981635945934e-8
SRGAP2C,SLIT-ROBO Rho GTPase activating protein 2C,4.72749360936372e-12,0.7256090338808794,0.93,0.703,8.29013279338022e-8
RPS18,ribosomal protein S18,5.5798887594488385e-12,0.7614388666856122,1,1,9.784892928569483e-8
CELF2,CUGBP Elav-like family member 2,6.119389540784676e-12,0.6790561200735299,0.987,0.943,1.0730961498720008e-7
PHLPP1,PH domain and leucine rich repeat protein phosphatase 1,6.129616038068256e-12,1.1509294691911895,0.796,0.509,1.0748894684356494e-7
SSH2,slingshot protein phosphatase 2,6.224168185109622e-12,0.783600220719225,0.981,0.925,1.0914701329408233e-7
FAM13A,family with sequence similarity 13 member A,6.538408188149104e-12,0.6824396698469852,0.771,0.425,1.1465752598738268e-7
RACK1,receptor for activated C kinase 1,7.283293621837492e-12,0.7210735747346959,0.994,0.934,1.2771983695254225e-7
TYMP,thymidine phosphorylase,7.845679725659262e-12,0.6957190208795963,0.987,0.901,1.375818396691608e-7
PDE7A,phosphodiesterase 7A,9.591330899379694e-12,0.8483372049504161,0.917,0.712,1.6819357865152232e-7
KCNQ5,potassium voltage-gated channel subfamily Q member 5,1.2737340429875595e-11,-1.4242074201658506,0.089,0.41,2.2336200177829844e-7
CXCR4,C-X-C motif chemokine receptor 4,1.3368206144465556e-11,0.7084795413674554,0.904,0.693,2.3442486294934797e-7
F13A1,coagulation factor XIII A chain,1.4307843079893303e-11,0.31049861634328524,0.599,0.231,2.5090233624900895e-7
CYBA,cytochrome b-245 alpha chain,1.4337254032799886e-11,0.6966612903345011,0.987,0.967,2.5141808671917883e-7
TOX2,TOX high mobility group box family member 2,1.544591251376401e-11,-1.3282121868031482,0.045,0.34,2.7085952184136565e-7
HRH2,histamine receptor H2,1.631039871098335e-11,0.6681710662897111,0.911,0.66,2.8601915179580403e-7
MT-ND3,NA,1.8290987097109647e-11,0.6021643393442773,1,1,3.2075074973491477e-7
C20orf27,NA,2.053662480054679e-11,0.7379767575079106,0.72,0.439,3.601302525023885e-7
U2AF1,U2 small nuclear RNA auxiliary factor 1,2.165706120950364e-11,0.5913015397380654,0.962,0.764,3.797782253698558e-7
IRAK3,interleukin 1 receptor associated kinase 3,2.1676878433836257e-11,0.682434228004436,1,0.825,3.801257402157526e-7
GAPT,"GRB2 binding adaptor protein, transmembrane",2.5233033219908227e-11,0.8241911176187136,0.739,0.443,4.4248647054431067e-7
PPDPF,pancreatic progenitor cell differentiation and proliferation factor,2.987938538874028e-11,0.7025803496326279,0.866,0.675,5.239649021769496e-7
RETN,resistin,3.5107669219593997e-11,0.8000820363431946,0.439,0.127,6.156480874348004e-7
RPS4Y1,ribosomal protein S4 Y-linked 1,3.645114325444607e-11,-0.8454774367079685,0.121,0.476,6.392072481099663e-7
LGALS9,galectin 9,3.66319226212048e-11,0.6102679841180041,0.911,0.599,6.423773950854473e-7
S100B,S100 calcium binding protein B,3.991497816110184e-11,1.1978116267234409,0.573,0.259,6.999490570330819e-7
TTC39B,tetratricopeptide repeat domain 39B,4.0328420973012086e-11,-0.8652237848808467,0.102,0.396,7.0719919018274e-7
WASF2,WASP family member 2,4.100125785635203e-11,0.6372448160463877,0.987,0.873,7.189980577689892e-7
HLA-A,"major histocompatibility complex, class I, A",4.1053998382590385e-11,0.5845101479422423,0.994,0.976,7.19922915637105e-7
CD63,CD63 molecule,5.6762193777019145e-11,0.7462835993078856,0.949,0.854,9.953818300738077e-7
RPL28,ribosomal protein L28,5.794352532982675e-11,0.6508958782622098,1,0.995,1.0160976601838418e-6
CD69,CD69 molecule,6.125629732991032e-11,-0.5896788581065197,0.102,0.439,1.0741904299773074e-6
CCT8,chaperonin containing TCP1 subunit 8,6.260530299579119e-11,0.64014417065771,0.924,0.684,1.0978465933341943e-6
RPS3A,ribosomal protein S3A,7.220529358115698e-11,0.7055545218569046,0.994,0.981,1.2661920282391688e-6
MMP2,matrix metallopeptidase 2,7.530996120028043e-11,0.6243143124957394,0.586,0.241,1.3206354796081175e-6
MT-CO3,NA,8.309608311181034e-11,0.6016058812516558,1,1,1.457172913448706e-6
FTH1,ferritin heavy chain 1,8.327408487716389e-11,0.5075525148917244,1,1,1.460294352405946e-6
SLC38A1,solute carrier family 38 member 1,8.606575594851016e-11,0.5796396120963205,0.955,0.769,1.5092490963130743e-6
JDP2,Jun dimerization protein 2,8.887766875258154e-11,0.4200028830581146,0.694,0.321,1.55855879924527e-6
CLEC12A,C-type lectin domain family 12 member A,1.0618398022079171e-10,0.7072448857158165,0.758,0.439,1.8620422771518034e-6
HLA-DQB1,"major histocompatibility complex, class II, DQ beta 1",1.0958229330598192e-10,0.6317694617276226,0.994,0.986,1.9216350954136992e-6
RPS9,ribosomal protein S9,1.1395831559099575e-10,0.6215178652845497,1,0.981,1.9983730222037012e-6
ARHGEF18,Rho/Rac guanine nucleotide exchange factor 18,1.1612613655611578e-10,0.8202057696675344,0.873,0.575,2.0363879306480464e-6
CEACAM4,CEA cell adhesion molecule 4,1.300243162046872e-10,0.7495028127253046,0.72,0.434,2.2801064089653947e-6
RILPL2,Rab interacting lysosomal protein like 2,1.3026519501786607e-10,0.5605975139296191,0.898,0.646,2.2843304598332995e-6
SSR4,signal sequence receptor subunit 4,1.480688583034522e-10,0.8750851555072039,0.981,0.783,2.596535499209338e-6
POLR2L,"RNA polymerase II, I and III subunit L",1.493073337937174e-10,0.6150106214915949,0.955,0.802,2.6182534054066286e-6
CD96,CD96 molecule,1.8153231487340949e-10,-1.0268256831358096,0.045,0.321,3.1833506736201086e-6
LGALS1,galectin 1,1.9191343925402643e-10,0.8813346662978696,0.93,0.877,3.3653940707586077e-6
RPL29,ribosomal protein L29,2.272636449904302e-10,0.6508816711033996,0.987,0.981,3.985295278552184e-6
RPS2,ribosomal protein S2,2.4710878646995036e-10,0.6805761555125764,0.994,1,4.333299679537049e-6
RPL36,ribosomal protein L36,2.6003439483926724e-10,0.623519529669287,0.987,0.986,4.55996314790139e-6
A1BG,alpha-1-B glycoprotein,2.662650456057437e-10,0.5668233785089618,0.656,0.358,4.669223839742322e-6
RPS14,ribosomal protein S14,3.030071527787269e-10,0.647202792367283,0.987,0.981,5.3135334311277545e-6
ALOX15B,arachidonate 15-lipoxygenase type B,3.0700908270360943e-10,0.5731226753244651,0.261,0.038,5.383711274290495e-6
PPA1,inorganic pyrophosphatase 1,3.21945112535499e-10,0.4966884119430537,0.987,0.92,5.64562949342251e-6
SOCS1,suppressor of cytokine signaling 1,3.221618068210668e-10,0.726922431338789,0.611,0.321,5.649429444414227e-6
ANXA2,annexin A2,3.243137320645474e-10,0.678176141159399,0.949,0.849,5.687165605483903e-6
HLA-B,"major histocompatibility complex, class I, B",3.2779869502326355e-10,0.5709619068348752,0.994,0.976,5.748277915927949e-6
SON,SON DNA and RNA binding protein,3.607451730214141e-10,0.5476522651709503,0.994,0.877,6.326027354103518e-6
FAU,FAU ubiquitin like and ribosomal protein S30 fusion,3.85032914259759e-10,0.6346536919588557,0.987,0.972,6.751937184459133e-6
TSC22D3,TSC22 domain family member 3,4.159410903763767e-10,0.7102547505984553,0.898,0.736,7.293942960840142e-6
TMSB4X,thymosin beta 4 X-linked,4.167903687008085e-10,0.6392286010330155,0.994,1,7.3088359055373775e-6
RPL19,ribosomal protein L19,4.3734811460798786e-10,0.6794088746274394,1,0.972,7.669336537765675e-6
S100A6,S100 calcium binding protein A6,4.5597658091341236e-10,0.8414927049651846,0.981,0.896,7.996005322897599e-6
CD7,CD7 molecule,4.81494523085189e-10,-0.6759675058971155,0.121,0.415,8.443487956821874e-6
RPL35,ribosomal protein L35,4.895641640423452e-10,0.6238691289728147,1,0.967,8.584997180646566e-6
NAPRT,nicotinate phosphoribosyltransferase,5.416605747415407e-10,0.5912520654478086,0.713,0.476,9.498559838667659e-6
RNF144B,ring finger protein 144B,5.993883986070959e-10,0.6911082002334945,0.962,0.811,1.0510874957974035e-5
PSMB1,proteasome 20S subunit beta 1,7.704038162059222e-10,0.5424954902730561,0.936,0.736,1.3509801320987052e-5
RPL8,ribosomal protein L8,7.927564321294601e-10,0.6253767810095487,0.987,0.972,1.3901776793822213e-5
RNH1,ribonuclease/angiogenin inhibitor 1,8.154642183905044e-10,0.6226701471753944,0.93,0.675,1.4299980533695886e-5
RPL12,ribosomal protein L12,8.666142041251628e-10,0.6436041686297234,0.981,0.972,1.5196946683538855e-5
SMIM3,small integral membrane protein 3,9.638887543944343e-10,0.5859467156820488,0.274,0.052,1.69027531970608e-5
SOD1,superoxide dismutase 1,1.036869374622136e-9,0.5125263968221474,0.841,0.613,1.8182541353373777e-5
FTL,ferritin light chain,1.0406771852923177e-9,0.7012798343756996,0.994,0.986,1.8249315121286085e-5
VIM,vimentin,1.1381423224298242e-9,0.7974432813002963,0.981,0.986,1.9958463766129396e-5
UBC,ubiquitin C,1.1440296999268195e-9,0.5516895190388564,0.987,0.925,2.0061704817916707e-5
MAFB,MAF bZIP transcription factor B,1.2063559411626305e-9,0.9968699123958904,0.503,0.222,2.115465778422789e-5
AKAP13,A-kinase anchoring protein 13,1.2476161211852958e-9,0.4660719053885014,1,0.929,2.1878196301105348e-5
TMBIM4,transmembrane BAX inhibitor motif containing 4,1.2807101471330127e-9,0.47121765807233507,0.962,0.665,2.245853314012451e-5
XPR1,xenotropic and polytropic retrovirus receptor 1,1.2906505905176248e-9,0.783758254373415,0.86,0.637,2.263284875531707e-5
CTSB,cathepsin B,1.4426732024641087e-9,0.6137057039012608,0.968,0.736,2.529871727841061e-5
ATOX1,antioxidant 1 copper chaperone,1.473994399050298e-9,0.5490536460310518,0.936,0.698,2.5847965781746024e-5
PCDH9,protocadherin 9,1.4952191053621241e-9,-0.9927591996985239,0.038,0.278,2.622016223163021e-5
ARL6IP5,ADP ribosylation factor like GTPase 6 interacting protein 5,1.5823832299300077e-9,0.5244310434628665,0.975,0.877,2.7748672320052616e-5
SLX9,SLX9 ribosome biogenesis factor,1.647761822392258e-9,0.4546733564641391,0.656,0.307,2.8895151317470635e-5
HLX,H2.0 like homeobox,1.783328488451944e-9,0.5171722629265922,0.503,0.208,3.127244837349329e-5
RPL37A,ribosomal protein L37a,1.8610215275187556e-9,0.6091876869189026,1,0.986,3.2634873506568895e-5
TIMP1,TIMP metallopeptidase inhibitor 1,1.9409249105324757e-9,0.8752129109418108,0.955,0.811,3.4036059231097495e-5
RPS15,ribosomal protein S15,2.0230720704129497e-9,0.6152476439776988,1,0.986,3.5476591826761484e-5
CALHM6,calcium homeostasis modulator family member 6,2.0281215978145424e-9,0.8178441126778775,0.803,0.542,3.5565140339275814e-5
S100A10,S100 calcium binding protein A10,2.1290188035267497e-9,0.7289745608974716,0.968,0.882,3.733447373864508e-5
IRS2,insulin receptor substrate 2,2.4085444074169234e-9,0.5525986340439166,0.497,0.208,4.223623472846317e-5
TOMM7,translocase of outer mitochondrial membrane 7,2.482625206011953e-9,0.5957471982388327,0.949,0.835,4.353531561262561e-5
SMARCA2,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2",2.535412165549273e-9,0.702880450161842,0.955,0.788,4.446098773507205e-5
RPS23,ribosomal protein S23,2.537290697383595e-9,0.6212611283382108,0.994,0.991,4.449392966931872e-5
FGD4,"FYVE, RhoGEF and PH domain containing 4",2.832403832819758e-9,0.841370054268693,0.911,0.731,4.966903361232728e-5
NAIP,NLR family apoptosis inhibitory protein,3.0104817698311856e-9,0.5295602471896257,0.936,0.726,5.279180831575967e-5
RPL26,ribosomal protein L26,3.1597635944890644e-9,0.6084554190653,0.994,0.981,5.540961439296023e-5
PTTG1IP,PTTG1 interacting protein,3.2311261208345403e-9,0.5459417912367543,0.943,0.675,5.66610276549545e-5
DDT,D-dopachrome tautomerase,3.2596278245766167e-9,0.5681241292256258,0.911,0.703,5.716083353177555e-5
RAB34,"RAB34, member RAS oncogene family",3.321333603348209e-9,0.45861079420075956,0.688,0.387,5.824290606831419e-5
RPL36AL,ribosomal protein L36a like,3.767469859907154e-9,0.5529196252658188,0.968,0.825,6.606635146333185e-5
ANKRD22,ankyrin repeat domain 22,3.873209890457223e-9,0.9089148102043672,0.35,0.099,6.792060863905785e-5
RPS3,ribosomal protein S3,3.888312765483479e-9,0.637363019076008,1,0.976,6.818545265551828e-5
MAP2K2,mitogen-activated protein kinase kinase 2,3.947511539420853e-9,0.48351115162533986,0.847,0.585,6.922356235528407e-5
NDUFA13,NADH:ubiquinone oxidoreductase subunit A13,4.2112751449713495e-9,0.5756244819564302,0.955,0.807,7.384892094221759e-5
RPL3,ribosomal protein L3,4.3581111510262945e-9,0.6068844037003682,0.994,0.986,7.64238371443971e-5
TBXAS1,thromboxane A synthase 1,4.564218619251407e-9,0.6585013387879188,0.981,0.849,8.003813770719266e-5
RAB13,"RAB13, member RAS oncogene family",4.738878511324798e-9,0.6792499568798176,0.42,0.156,8.310097357459166e-5
MEGF9,multiple EGF like domains 9,4.7514064017094e-9,0.6669441650869792,0.834,0.594,8.332066266037603e-5
KLHL8,kelch like family member 8,4.848542106327651e-9,0.4931937611405066,0.796,0.476,8.502403437656169e-5
VPS26C,VPS26 endosomal protein sorting factor C,4.863340690350598e-9,0.4063326580713027,0.713,0.382,8.528354234598808e-5
SERPINB1,serpin family B member 1,4.968291882961619e-9,0.7196038908282136,0.968,0.797,8.712396645961496e-5
PFKL,"phosphofructokinase, liver type",5.409360448153106e-9,0.4705326118705473,0.809,0.509,9.485854481881286e-5
ATP5MK,ATP synthase membrane subunit k,5.713547753838684e-9,0.5184234551291702,0.943,0.83,1.0019277341131517e-4
LDHA,lactate dehydrogenase A,6.144447090765093e-9,0.5663420489664892,0.943,0.797,1.0774902418365668e-4
PDXK,pyridoxal kinase,6.402188959648891e-9,0.4502528389527696,0.726,0.415,1.1226878559640296e-4
MFSD10,major facilitator superfamily domain containing 10,7.143927410200495e-9,0.4755279410608695,0.599,0.297,1.252759110652759e-4
LTB,lymphotoxin beta,7.320387021357044e-9,-0.8613747798823534,0.427,0.684,1.2837030680651711e-4
NUDT16,nudix hydrolase 16,7.676078648041784e-9,0.4905065630780485,0.796,0.509,1.3460771517206073e-4
FLT3,fms related receptor tyrosine kinase 3,8.00406490828113e-9,0.7459806218961953,0.834,0.608,1.4035928223161788e-4
ENPP4,ectonucleotide pyrophosphatase/phosphodiesterase 4,8.200365894205479e-9,0.36646819719336365,0.318,0.08,1.4380161632078728e-4
CD200R1,CD200 receptor 1,8.264902026470347e-9,-0.9750431410332634,0.274,0.552,1.44933321936184e-4
CSF2RA,colony stimulating factor 2 receptor subunit alpha,8.606524971900755e-9,0.4852618917868132,0.994,0.901,1.5092402190725165e-4
RPS7,ribosomal protein S7,9.558278307061803e-9,0.5834856219214268,0.987,0.953,1.6761396839263577e-4
ENSG00000249209,NA,9.97119048168785e-9,0.6008996541676407,0.401,0.137,1.7485479628687815e-4
RPL37,ribosomal protein L37,1.0245729219690784e-8,0.5479816327962297,0.994,0.986,1.7966910759649758e-4
GRAMD2B,GRAM domain containing 2B,1.0591420607488723e-8,0.7483231049182847,0.586,0.302,1.8573115177292223e-4
RPS21,ribosomal protein S21,1.1289339658675159e-8,0.5831272608221019,0.994,0.981,1.9796986025452757e-4
UPP1,uridine phosphorylase 1,1.1366860724368288e-8,0.7020477626997597,0.707,0.439,1.993292696625223e-4
GPSM3,G protein signaling modulator 3,1.1685102785194823e-8,0.4727200554052047,0.93,0.693,2.0490996244117642e-4
HCLS1,hematopoietic cell-specific Lyn substrate 1,1.2168226693031648e-8,0.4905290172470651,0.987,0.868,2.13382023289003e-4
SAT1,spermidine/spermine N1-acetyltransferase 1,1.3520163408098023e-8,0.5625497023254589,0.994,0.967,2.3708958552440693e-4
RPL41,ribosomal protein L41,1.3659950826416237e-8,0.5383657474799417,1,1,2.3954089769203513e-4
ST18,ST18 C2H2C-type zinc finger transcription factor,1.3660632689114311e-8,0.5060937080267731,0.771,0.495,2.3955285483630856e-4
RPL36A,ribosomal protein L36a,1.4418364708200492e-8,0.512401672866992,0.987,0.953,2.5284044352300386e-4
SH3BGRL3,SH3 domain binding glutamate rich protein like 3,1.4480265434848421e-8,0.5510517827893171,0.987,0.929,2.539259346655019e-4
SESN1,sestrin 1,1.4582021157767453e-8,0.5497283806481787,0.764,0.467,2.5571032302261005e-4
GPER1,G protein-coupled estrogen receptor 1,1.45996617387559e-8,0.2931220476233118,0.191,0.019,2.5601966825082345e-4
RPS24,ribosomal protein S24,1.659276109014733e-8,0.5791306993992009,0.994,1,2.9097065847682356e-4
ABRACL,ABRA C-terminal like,1.681500846826969e-8,0.549623823638804,0.841,0.594,2.9486798849957726e-4
DNAJC15,DnaJ heat shock protein family (Hsp40) member C15,1.7294347764356663e-8,0.3877186713626768,0.93,0.684,3.0327368239575845e-4
RPL32,ribosomal protein L32,1.823778807293504e-8,0.5626118118492505,1,0.991,3.1981785164698884e-4
GUK1,guanylate kinase 1,1.8662366282469837e-8,0.4936536125025215,0.917,0.665,3.272632551293911e-4
PGLS,6-phosphogluconolactonase,1.868862321591403e-8,0.5463086675007582,0.898,0.741,3.2772369671426845e-4
SELENOH,selenoprotein H,1.8731146889767527e-8,0.5216081237992323,0.898,0.703,3.2846939185896337e-4
VAMP8,vesicle associated membrane protein 8,1.8732915736486753e-8,0.48002655133669236,0.962,0.816,3.285004103550317e-4
APP,amyloid beta precursor protein,1.9545914026174007e-8,0.5635707306191837,0.879,0.58,3.427571483629874e-4
RPL10A,ribosomal protein L10a,1.9656738768831965e-8,0.5638593926205919,0.981,0.972,3.4470057105023735e-4
MAN1B1,mannosidase alpha class 1B member 1,2.0828212134651558e-8,0.3502040899081098,0.471,0.184,3.652435279932497e-4
ACTG1,actin gamma 1,2.1117009753786428e-8,0.5396086078179128,0.987,0.962,3.703078830423988e-4
TXK,TXK tyrosine kinase,2.3413960319152936e-8,-1.0911212531145336,0.185,0.453,4.105872081566659e-4
MRPL23,mitochondrial ribosomal protein L23,2.3895496846200197e-8,0.4615887501029958,0.847,0.594,4.1903143269496666e-4
NACA,nascent polypeptide associated complex subunit alpha,2.462208482107504e-8,0.5709544368254456,0.987,0.948,4.317728794223719e-4
APRT,adenine phosphoribosyltransferase,2.4728062994684192e-8,0.5159982763582796,0.93,0.774,4.33631312674782e-4
