symbols,desc,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
CD7,CD7 molecule,1.0059524744197537e-5,-0.9418875302650601,0.035,0.371,0.176403825914248
GPC5,glypican 5,1.0440949498480417e-5,-2.436138026112783,0.351,0.71,0.18309249040535258
TAB2,TGF-beta activated kinase 1 (MAP3K7) binding protein 2,1.115959913836996e-5,-1.390533636053647,0.877,0.935,0.19569473049045563
C15orf48,chromosome 15 open reading frame 48,1.2159791996246499e-5,-1.4470869242811921,0.439,0.823,0.2132341124461786
VPS8,VPS8 subunit of CORVET complex,1.3228254281758833e-5,-1.2738947874025417,0.719,0.919,0.2319706670849229
NHSL1,NHS like 1,1.5568302335665154e-5,1.4574883747897374,0.614,0.242,0.2730057497582241
NCOA2,nuclear receptor coactivator 2,1.64035129570075e-5,-1.3660454078726003,0.579,0.823,0.2876520032140835
CXCL13,C-X-C motif chemokine ligand 13,1.6522199792150928e-5,-3.553541708016218,0.123,0.468,0.28973329555515864
NXN,nucleoredoxin,1.7870508504974775e-5,1.7207683666384046,0.333,0.032,0.3133772371432377
ANXA3,annexin A3,2.0035914432777817e-5,1.0264471098806924,0.561,0.177,0.3513497954931918
MERTK,"MER proto-oncogene, tyrosine kinase",2.0302905094394167e-5,1.9769163868869586,0.491,0.161,0.3560317437352961
MYH11,myosin heavy chain 11,2.090570476188456e-5,-1.1374279721780347,0.351,0.661,0.3666024387044077
OXNAD1,oxidoreductase NAD binding domain containing 1,2.174253828305412e-5,-0.9402959534463078,0.526,0.823,0.38127715133163703
KLRD1,killer cell lectin like receptor D1,2.2504642983213276e-5,-0.9765410271760111,0,0.274,0.394641419353628
SOD2,superoxide dismutase 2,2.3117979974685377e-5,-2.624675152937761,0.877,0.968,0.40539689683608277
FOS,"Fos proto-oncogene, AP-1 transcription factor subunit",2.3176476485130004e-5,-0.9396617210692935,0.333,0.694,0.40642269164323974
TBK1,TANK binding kinase 1,2.350811912080349e-5,-1.023642039688966,0.491,0.823,0.41223837690241005
MRAS,muscle RAS oncogene homolog,2.3682139458190338e-5,-0.961683068448898,0.211,0.581,0.4152899975388258
GNS,glucosamine (N-acetyl)-6-sulfatase,2.3931454255148574e-5,-1.1143219522710082,0.386,0.726,0.4196619818182854
SHTN1,shootin 1,2.3935171669457418e-5,-1.116088288453561,0.561,0.871,0.41972717039560525
CD96,CD96 molecule,2.458530103615698e-5,-1.0520253066634284,0.105,0.468,0.4311278389700488
CCRL2,C-C motif chemokine receptor like 2,2.5266324702123443e-5,-0.5109619192773794,0.053,0.371,0.44307026997643667
FCER1G,Fc epsilon receptor Ig,2.5405820853161788e-5,-1.172876808182325,0.333,0.71,0.4455164744810451
TMCC2,transmembrane and coiled-coil domain family 2,2.5558021747797168e-5,-1.057030945036379,0.123,0.484,0.44818546936937115
PPP1CB,protein phosphatase 1 catalytic subunit beta,2.6349727621513366e-5,-1.1361899260702302,0.667,0.839,0.4620688235708584
KRT86,keratin 86,2.695063125602335e-5,-0.6500693287299038,0.018,0.306,0.47260626970562547
AGTPBP1,ATP/GTP binding carboxypeptidase 1,2.840453887329028e-5,-1.2282781415680941,0.421,0.726,0.49810199368201835
SARS1,seryl-tRNA synthetase 1,2.841883843067918e-5,-0.7771556773158044,0.474,0.758,0.4983527507203901
ENSG00000283208,NA,3.0425746775697975e-5,-0.6476881521367105,0.351,0.726,0.5335458954586397
NYAP2,neuronal tyrosine-phosphorylated phosphoinositide-3-kinase adaptor 2,4.121681649776712e-5,1.2298307530003028,0.281,0.016,0.7227780941048443
ATP13A3,ATPase 13A3,4.237136218522471e-5,-1.2893260239367095,0.474,0.742,0.7430242072801004
ARL17B,ADP ribosylation factor like GTPase 17B,4.2528763217511566e-5,-1.3075370025817408,0.649,0.823,0.7457843917822828
TLR8,toll like receptor 8,4.541552742026021e-5,-1.15355354500845,0.14,0.468,0.796406688841683
S100A12,S100 calcium binding protein A12,4.594882807901167e-5,-0.6731095701279725,0.07,0.387,0.8057586491935487
FTH1,ferritin heavy chain 1,4.699217324085939e-5,-2.3987184432479856,1,1,0.8240547499517102
COL10A1,collagen type X alpha 1 chain,5.365322611559036e-5,-0.8559736272777829,0.088,0.403,0.9408629731629925
IL3RA,interleukin 3 receptor subunit alpha,5.460792485147474e-5,0.7169160411427985,0.561,0.226,0.9576045701954611
VPS13C,vacuolar protein sorting 13 homolog C,5.697416350926637e-5,-1.0439700370435037,0.93,0.887,0.999098931298495
ANPEP,"alanyl aminopeptidase, membrane",5.804729658779492e-5,-0.8443421989870895,0.14,0.484,1
HSH2D,hematopoietic SH2 domain containing,6.106488332778807e-5,0.8582718903883395,0.667,0.355,1
SLAMF1,signaling lymphocytic activation molecule family member 1,6.469314357954476e-5,-0.7869775346862515,0.263,0.629,1
TTC33,tetratricopeptide repeat domain 33,6.686786062546027e-5,-0.8709993119878657,0.368,0.677,1
TRIP4,thyroid hormone receptor interactor 4,6.92650490435954e-5,-0.9406214529210684,0.509,0.758,1
LYSMD2,LysM domain containing 2,6.937267279445819e-5,-1.012549450512657,0.404,0.742,1
YWHAE,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon,7.47208567702448e-5,-0.8870814892705856,0.93,0.855,1
SPEF2,sperm flagellar 2,7.619349547693366e-5,-1.338125322415164,0.105,0.419,1
DPF3,double PHD fingers 3,8.134974458843172e-5,-1.0570309450363788,0,0.242,1
AOAH,acyloxyacyl hydrolase,8.23003372220755e-5,-1.8949307607656785,0.474,0.806,1
PLXND1,plexin D1,8.31154938253774e-5,-1.2122097729404406,0.667,0.887,1
CCND3,cyclin D3,8.317334775111039e-5,1.6049346252900774,0.702,0.452,1
SLC5A6,solute carrier family 5 member 6,8.531791211166873e-5,0.6227040803041584,0.474,0.145,1
ETS1,"ETS proto-oncogene 1, transcription factor",8.79998366608627e-5,-1.1955508091178069,0.386,0.726,1
GHITM,growth hormone inducible transmembrane protein,9.034618688984765e-5,-0.8393194654437217,0.632,0.823,1
EHF,ETS homologous factor,9.414471469924999e-5,-1.2830839588572016,0.193,0.516,1
CD44,CD44 molecule (Indian blood group),9.556485944832435e-5,-1.1523847915487782,0.772,0.968,1
LGALS3,galectin 3,9.60630148351754e-5,-1.1780481069291986,0.561,0.806,1
FNDC3B,fibronectin type III domain containing 3B,9.809645260689516e-5,-1.3412201288380299,0.895,0.935,1
PLEKHA2,pleckstrin homology domain containing A2,9.862973701705469e-5,-1.3328087250394007,0.596,0.806,1
SH3PXD2A,SH3 and PX domains 2A,1.0346453683033028e-4,1.3377412622621816,0.807,0.468,1
INKA2,inka box actin regulator 2,1.0810206638163733e-4,-0.677553831670015,0.193,0.532,1
PARD3B,par-3 family cell polarity regulator beta,1.0871934202608603e-4,0.9693032027770836,0.596,0.21,1
PLEKHM3,pleckstrin homology domain containing M3,1.1032700883626393e-4,-1.14108847535561,0.632,0.839,1
MTRF1L,mitochondrial translation release factor 1 like,1.125222064240386e-4,-0.5287512327209074,0.105,0.419,1
BEST1,bestrophin 1,1.1448301435855042e-4,-0.517811974545928,0.053,0.339,1
CCDC125,coiled-coil domain containing 125,1.1520913387189113e-4,0.689195283584348,0.544,0.21,1
NFE2L2,NFE2 like bZIP transcription factor 2,1.1739242332004201e-4,-0.9251292767681512,0.789,0.887,1
DTNB,dystrobrevin beta,1.1779037442411752e-4,0.9651870943048515,0.737,0.403,1
VCAN,versican,1.2211682214308662e-4,-1.1153526941873628,0.175,0.5,1
IWS1,"interacts with SUPT6H, CTD assembly factor 1",1.2243153076773434e-4,-0.976607460304791,0.702,0.839,1
PAPOLA,poly(A) polymerase alpha,1.224630391415555e-4,-0.8474427697934266,0.895,0.903,1
IL2RB,interleukin 2 receptor subunit beta,1.2478292510066744e-4,-0.9718031081693479,0.035,0.306,1
MT-ATP8,NA,1.2800084854241525e-4,-0.8494852412622604,0.912,0.968,1
ADARB1,adenosine deaminase RNA specific B1,1.3068219890015657e-4,-1.8829306966643373,0.263,0.597,1
PTGER4,prostaglandin E receptor 4,1.3142326442657667e-4,-1.1658563805045523,0.579,0.774,1
S100B,S100 calcium binding protein B,1.3193346781188988e-4,0.9491253208394532,0.667,0.339,1
CCNH,cyclin H,1.346592629902455e-4,-1.0787386935965142,0.474,0.774,1
AGBL4,AGBL carboxypeptidase 4,1.3557081505527658e-4,1.0222962903909678,0.386,0.097,1
ARL8B,ADP ribosylation factor like GTPase 8B,1.3600608986008008e-4,-1.0498608017591415,0.772,0.887,1
SYNPO2,synaptopodin 2,1.3670710341806807e-4,-1.1280531727145837,0.404,0.694,1
ITSN1,intersectin 1,1.409849812747998e-4,0.9672726675497125,0.368,0.081,1
COX20,cytochrome c oxidase assembly factor COX20,1.413733019357489e-4,-0.7404143289520193,0.386,0.726,1
KDM6A,lysine demethylase 6A,1.453951508716627e-4,-1.0003083550244374,0.912,0.919,1
ZAP70,zeta chain of T cell receptor associated protein kinase 70,1.467628038273178e-4,-0.3312059084753731,0,0.226,1
HP1BP3,heterochromatin protein 1 binding protein 3,1.4787890050919306e-4,-0.7717784998613544,0.807,0.919,1
DENND3,DENN domain containing 3,1.4956692127630179e-4,0.9777789848444287,0.719,0.403,1
CENPP,centromere protein P,1.506051380833401e-4,0.5933747405373562,0.579,0.194,1
TRERF1,transcriptional regulating factor 1,1.5561304176607964e-4,-1.640244936222346,0.088,0.371,1
SET,SET nuclear proto-oncogene,1.562589494637042e-4,-1.037047629375305,0.825,0.887,1
APEH,acylaminoacyl-peptide hydrolase,1.5865664512400334e-4,0.369233809665719,0.281,0.032,1
ZEB2,zinc finger E-box binding homeobox 2,1.597251304886018e-4,-1.3458197142051649,0.965,0.935,1
POLR2J3.1,NA,1.7148886804385042e-4,-0.8248006957826644,0.772,0.806,1
FCHSD2,FCH and double SH3 domains 2,1.7264161190367575e-4,-1.0785970313459385,0.982,0.968,1
KCNQ5,potassium voltage-gated channel subfamily Q member 5,1.736050972063334e-4,-0.9900548127255704,0.105,0.435,1
NCF2,neutrophil cytosolic factor 2,1.754757503893929e-4,-1.000684228156477,0.228,0.548,1
ARF3,ADP ribosylation factor 3,1.7883922254346494e-4,-0.7283594306934348,0.456,0.694,1
MON2,"MON2 homolog, regulator of endosome-to-Golgi trafficking",1.8821059602190074e-4,-1.1504983192393925,0.719,0.79,1
HNRNPK,heterogeneous nuclear ribonucleoprotein K,1.8882265601363282e-4,-0.8467844558231228,0.895,0.935,1
CCL5,C-C motif chemokine ligand 5,1.916356843787867e-4,-1.8286530212782708,0.193,0.532,1
BCL2A1,BCL2 related protein A1,1.9606753701445723e-4,-0.9848220546392095,0.702,0.903,1
INTS6,integrator complex subunit 6,1.9969947101343546e-4,-1.2164385041280037,0.509,0.71,1
EPC2,enhancer of polycomb homolog 2,2.023607388239041e-4,-0.9221953424144531,0.632,0.79,1
G0S2,G0/G1 switch 2,2.1148821236307235e-4,-1.613984666251819,0.474,0.758,1
POT1,protection of telomeres 1,2.1387531102478596e-4,-0.9324649602188475,0.228,0.532,1
TBL1XR1,TBL1X/Y related 1,2.1620541515703903e-4,-0.9620758701142247,0.912,0.903,1
TNFRSF11A,TNF receptor superfamily member 11a,2.1720924661198544e-4,0.8429313442538533,0.737,0.371,1
MGAT4A,"alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase A",2.330723655512021e-4,-0.6245102155263383,0.07,0.355,1
NCL,nucleolin,2.387041632575764e-4,-1.0395848933551175,0.702,0.871,1
MSN,moesin,2.420192981554335e-4,-0.9359609044507171,0.789,0.871,1
XCL1,X-C motif chemokine ligand 1,2.478200104872493e-4,-0.9661565450282059,0.018,0.258,1
TFRC,transferrin receptor,2.5012348867858766e-4,-1.0966566004774578,0.667,0.823,1
LINC02210-CRHR1,LINC02210-CRHR1 readthrough,2.510048743786541e-4,-0.398067862871446,0.035,0.29,1
TMEM229B,transmembrane protein 229B,2.682508769290842e-4,-0.7791580302269516,0.14,0.452,1
RRAGC,Ras related GTP binding C,2.685470781928297e-4,-0.5454502956626699,0.228,0.548,1
PCDH9,protocadherin 9,2.7642517957385964e-4,-1.429507982087177,0,0.21,1
SCN1B,sodium voltage-gated channel beta subunit 1,2.7811197604040463e-4,-0.773724144176324,0,0.21,1
BRD2,bromodomain containing 2,2.7949034800567806e-4,-0.6744606515602587,0.596,0.806,1
TFIP11,tuftelin interacting protein 11,2.8079934065398254e-4,-0.4398094625446549,0.07,0.339,1
SLC8A3,solute carrier family 8 member A3,2.8250453089012975e-4,-1.846272226085489,0.175,0.452,1
SLMAP,sarcolemma associated protein,2.836074600209553e-4,-0.828228636794879,0.509,0.758,1
ZNF638,zinc finger protein 638,3.0281823167383886e-4,-0.9750620982500977,0.93,0.952,1
TARS1,threonyl-tRNA synthetase 1,3.095281823850012e-4,-0.7338771509260856,0.316,0.629,1
TPR,"translocated promoter region, nuclear basket protein",3.115778483562915e-4,-0.7898844368200106,0.877,0.823,1
FBXL5,F-box and leucine rich repeat protein 5,3.1180184845820653e-4,-0.8054447217472279,0.439,0.71,1
FMR1,fragile X messenger ribonucleoprotein 1,3.1366988216568944e-4,-0.7632164863579305,0.281,0.629,1
CCNL1,cyclin L1,3.1423209999073163e-4,-0.6252453467732706,0.719,0.871,1
HNRNPA2B1,heterogeneous nuclear ribonucleoprotein A2/B1,3.219820740774086e-4,-0.7664202948501599,0.965,0.968,1
CHIC2,cysteine rich hydrophobic domain 2,3.2754567112796396e-4,-0.7756002108137632,0.544,0.823,1
KANSL1L,KAT8 regulatory NSL complex subunit 1 like,3.322638141295723e-4,-1.0928185091307137,0.439,0.677,1
ITGB1BP1,integrin subunit beta 1 binding protein 1,3.4043456743008136e-4,-0.8380517192805206,0.509,0.742,1
RAB32,"RAB32, member RAS oncogene family",3.437823114683118e-4,-0.854446157531189,0.298,0.597,1
MYCBP2,MYC binding protein 2,3.4389805662866815e-4,-1.1057892915970435,0.842,0.952,1
TNFAIP8,TNF alpha induced protein 8,3.492088438049149e-4,-1.2357886530964235,0.93,0.968,1
IKZF2,IKAROS family zinc finger 2,3.5106608005920273e-4,-1.4636562044990227,0.14,0.435,1
TP63,tumor protein p63,3.6301994603039656e-4,1.2912312976644458,0.228,0.016,1
SPEN,spen family transcriptional repressor,3.689548905682167e-4,-1.0633997489267009,0.825,0.823,1
MARCKS,myristoylated alanine rich protein kinase C substrate,3.7174389281100856e-4,-0.9992559543001995,1,0.952,1
ALOX5,arachidonate 5-lipoxygenase,3.8338611380502914e-4,0.4879391635379231,0.789,0.403,1
ATF6,activating transcription factor 6,3.834608981207814e-4,-0.7670483479489572,0.825,0.919,1
TOX2,TOX high mobility group box family member 2,3.928015610818188e-4,-0.9502469648029003,0.018,0.242,1
ST13,ST13 Hsp70 interacting protein,3.9475905362433816e-4,-0.8135986755559816,0.754,0.774,1
BTBD7,BTB domain containing 7,3.981947618877831e-4,-1.1492226461585844,0.807,0.887,1
STAU2,staufen double-stranded RNA binding protein 2,4.0133384157295247e-4,-0.9924358698270548,0.439,0.742,1
PSME3,proteasome activator subunit 3,4.099400426748492e-4,-0.5592338644812539,0.211,0.532,1
SMARCA5,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 5",4.1421813609921236e-4,-0.8945650964207486,0.877,0.903,1
TCF12,transcription factor 12,4.1513021593383574e-4,-0.825786437831272,0.877,0.871,1
HECW2,"HECT, C2 and WW domain containing E3 ubiquitin protein ligase 2",4.248564707427588e-4,-0.47959774836804436,0.035,0.274,1
ENO4,enolase 4,4.263198177119593e-4,-0.5594151873044535,0.105,0.387,1
STAT4,signal transducer and activator of transcription 4,4.3216840427191935e-4,-0.2803106872943888,0.211,0.516,1
RASGRP1,RAS guanyl releasing protein 1,4.367211322814123e-4,-1.6295537396024535,0.246,0.565,1
IPO7,importin 7,4.43235451871718e-4,-0.8739086412124901,0.649,0.758,1
CRACD,capping protein inhibiting regulator of actin dynamics,4.4751988243047034e-4,-1.1879253379421768,0.614,0.806,1
RASGRF1,Ras protein specific guanine nucleotide releasing factor 1,4.533526437833846e-4,0.7245079152283322,0.632,0.339,1
SEPTIN7,septin 7,4.5347176445476977e-4,-0.9191346298063636,0.825,0.903,1
EDIL3,EGF like repeats and discoidin domains 3,4.564255727792487e-4,0.5445177269466778,0.333,0.065,1
PPP1R9B,protein phosphatase 1 regulatory subunit 9B,4.7030892505245506e-4,-0.6918155690543569,0.544,0.726,1
DNAJA1,DnaJ heat shock protein family (Hsp40) member A1,4.7152685746064865e-4,-0.9161684091965294,0.912,0.871,1
HNRNPU,heterogeneous nuclear ribonucleoprotein U,4.776390366069109e-4,-0.8704544178719482,0.947,0.919,1
ZNF654,zinc finger protein 654,4.882373639321301e-4,-0.88440735497226,0.579,0.758,1
PTBP2,polypyrimidine tract binding protein 2,5.044893157951606e-4,-0.9042287958850039,0.754,0.839,1
KRT81,keratin 81,5.065334706761245e-4,-0.5052353082504221,0,0.194,1
PLCB1,phospholipase C beta 1,5.068231305809432e-4,-0.97687409771677,0.123,0.403,1
IFIH1,interferon induced with helicase C domain 1,5.070316555694536e-4,-0.8201980544677221,0.596,0.79,1
PTPRC,protein tyrosine phosphatase receptor type C,5.107367453574129e-4,-1.502891367782123,0.947,0.952,1
PDHX,pyruvate dehydrogenase complex component X,5.12129543280685e-4,-0.8179396726987701,0.386,0.629,1
CACYBP,calcyclin binding protein,5.145099626784625e-4,-0.7038599019519309,0.404,0.661,1
NT5DC1,5'-nucleotidase domain containing 1,5.156080330965313e-4,-1.3901940425580013,0.456,0.661,1
LIX1L,limb and CNS expressed 1 like,5.206296171724528e-4,-0.6156592979440725,0.298,0.565,1
NSF,"N-ethylmaleimide sensitive factor, vesicle fusing ATPase",5.339835844075691e-4,-1.008981732982834,0.632,0.806,1
IDO1,"indoleamine 2,3-dioxygenase 1",5.349410261841319e-4,-1.1344833349944228,0.754,0.887,1
CCL3L1,C-C motif chemokine ligand 3 like 1,5.38709311258575e-4,-0.4312347268066453,0.053,0.29,1
REST,RE1 silencing transcription factor,5.514807694842229e-4,-1.070511311069021,0.737,0.871,1
PDE4B,phosphodiesterase 4B,5.546228001232343e-4,-1.3476480965336706,0.544,0.742,1
PDCD1LG2,programmed cell death 1 ligand 2,5.597378939994339e-4,-1.261333212654273,0.649,0.758,1
KLHL6,kelch like family member 6,5.621901410641983e-4,0.7703991343630052,0.825,0.5,1
EIF4G1,eukaryotic translation initiation factor 4 gamma 1,5.649607829308954e-4,-0.7333543406138272,0.491,0.726,1
ZNF236,zinc finger protein 236,5.802524880941802e-4,-0.9718031081693479,0.333,0.581,1
SKIL,SKI like proto-oncogene,5.837788878970665e-4,-0.8741782226553736,0.526,0.758,1
DNAJB6,DnaJ heat shock protein family (Hsp40) member B6,5.867148742919923e-4,-1.1047292963455013,0.912,0.903,1
HK2,hexokinase 2,5.917782033676487e-4,-0.766218974519454,0.035,0.258,1
WDR91,WD repeat domain 91,5.92389350620621e-4,0.5501495950260078,0.474,0.177,1
BATF,basic leucine zipper ATF-like transcription factor,5.959403795131536e-4,-1.671132633842504,0.175,0.452,1
KIAA1217,KIAA1217,6.005514318325283e-4,0.8767682340057291,0.386,0.097,1
CALM3,calmodulin 3,6.12972082226025e-4,-0.815268323636233,0.754,0.823,1
CCM2L,CCM2 like scaffold protein,6.165628431081492e-4,-0.5753015603279317,0.018,0.226,1
TPTE2,transmembrane phosphoinositide 3-phosphatase and tensin homolog 2,6.201175477655596e-4,0.37656335146420816,0.175,0,1
ITGB2,integrin subunit beta 2,6.313390201843475e-4,0.9707798610850062,0.737,0.435,1
VTA1,vesicle trafficking 1,6.412939531971567e-4,-0.7078930148786906,0.439,0.694,1
HDGF,heparin binding growth factor,6.427233369307707e-4,-0.7123999527824227,0.439,0.71,1
CD2,CD2 molecule,6.43267891714883e-4,-0.7888970334272207,0.018,0.226,1
HNRNPA3,heterogeneous nuclear ribonucleoprotein A3,6.485211508061161e-4,-0.7804496104751584,0.947,0.903,1
CNOT4,CCR4-NOT transcription complex subunit 4,6.592845146372817e-4,-1.034543520008456,0.842,0.823,1
ZNF366,zinc finger protein 366,6.61964859451853e-4,-0.9682690577550455,0.649,0.839,1
SERPINA1,serpin family A member 1,6.760036251347117e-4,-1.0546932196298633,0.368,0.677,1
ADAM9,ADAM metallopeptidase domain 9,6.801541204307219e-4,-0.8267659117340056,0.404,0.694,1
SLAMF7,SLAM family member 7,6.803187124368758e-4,-1.5513785466118097,0.333,0.629,1
PVR,PVR cell adhesion molecule,6.872511588087076e-4,-1.0421924360607457,0.333,0.581,1
ZNF281,zinc finger protein 281,6.877736419413803e-4,-0.7688160860054929,0.281,0.532,1
CD83,CD83 molecule,6.933066119680187e-4,-0.8895294470832296,0.877,0.984,1
UBTF,upstream binding transcription factor,7.029584410372506e-4,-0.7040151723649197,0.491,0.726,1
TUT7,terminal uridylyl transferase 7,7.051486763825952e-4,-0.7138093190360839,0.491,0.742,1
ARHGAP24,Rho GTPase activating protein 24,0.00070534273692597735,-1.4121259038589407,0.175,0.468,1
GRIK2,glutamate ionotropic receptor kainate type subunit 2,7.151879817409659e-4,0.48387637560684177,0.211,0.016,1
PRKAR1A,protein kinase cAMP-dependent type I regulatory subunit alpha,7.26676594928008e-4,-0.9334861766182461,0.632,0.758,1
CALCOCO2,calcium binding and coiled-coil domain 2,7.283293860313354e-4,-0.5612115139216962,0.228,0.532,1
MPPED2,metallophosphoesterase domain containing 2,7.285631922409348e-4,0.741275246771203,0.316,0.065,1
RBMXL1,RBMX like 1,7.318305735925975e-4,-0.5542587532799295,0.175,0.452,1
ELF1,E74 like ETS transcription factor 1,7.330741745405415e-4,-0.8840403252433449,0.895,0.935,1
RB1CC1,RB1 inducible coiled-coil 1,7.369567807419191e-4,-0.7484373178265249,0.561,0.79,1
HCFC2,host cell factor C2,7.417883226678767e-4,-0.556765608890504,0.105,0.371,1
IFITM2,interferon induced transmembrane protein 2,7.496715793355331e-4,-0.760252246480327,0.456,0.871,1
TNFRSF1B,TNF receptor superfamily member 1B,7.574620091702837e-4,-1.099412950046068,0.912,0.935,1
CCM2,CCM2 scaffold protein,7.602450625647604e-4,-0.7516545151887302,0.86,0.952,1
HAUS2,HAUS augmin like complex subunit 2,7.789200619304174e-4,0.45834128349970416,0.456,0.177,1
SLX4IP,SLX4 interacting protein,7.79273370942399e-4,-0.8187511633215842,0.316,0.565,1
UXS1,UDP-glucuronate decarboxylase 1,8.13268016044536e-4,-0.6035864656434977,0.211,0.484,1
PTAFR,platelet activating factor receptor,8.165204255450896e-4,-1.4350870523022516,0.211,0.468,1
TMEM167A,transmembrane protein 167A,8.195063989119008e-4,-0.7567031793992564,0.544,0.694,1
MMP16,matrix metallopeptidase 16,8.225567416265482e-4,0.6990732955390859,0.211,0.016,1
WDFY3,WD repeat and FYVE domain containing 3,8.255504893198193e-4,-0.7924379704274477,0.228,0.532,1
SLCO3A1,solute carrier organic anion transporter family member 3A1,8.270755781933288e-4,-1.1960345291695775,0.719,0.871,1
IL18RAP,interleukin 18 receptor accessory protein,8.36840081693367e-4,-0.4715183222719931,0.018,0.226,1
MED13,mediator complex subunit 13,8.411675741590015e-4,-0.8958688475859984,0.877,0.871,1
PNRC1,proline rich nuclear receptor coactivator 1,8.456458361671015e-4,-1.0079268772278325,0.982,0.952,1
COL6A1,collagen type VI alpha 1 chain,8.472825157138477e-4,0.44323439110949586,0.211,0.016,1
MAP3K1,mitogen-activated protein kinase kinase kinase 1,8.480086133960639e-4,-0.9876280753310303,0.877,0.919,1
NUFIP2,nuclear FMR1 interacting protein 2,8.562329608822718e-4,-0.8663453113502215,0.789,0.839,1
HNRNPH1,heterogeneous nuclear ribonucleoprotein H1,8.64025953508013e-4,-0.6376856042740715,0.93,0.887,1
HNRNPM,heterogeneous nuclear ribonucleoprotein M,8.707829519828198e-4,-0.8522214924166751,0.912,0.919,1
TTC39B,tetratricopeptide repeat domain 39B,8.84355297808256e-4,-1.1454802444727679,0.07,0.306,1
FSD1L,fibronectin type III and SPRY domain containing 1 like,8.950312518951324e-4,-1.8530678961023719,0.439,0.629,1
CD274,CD274 molecule,9.024899539851319e-4,-1.0953037725203085,0.561,0.677,1
VANGL1,VANGL planar cell polarity protein 1,9.084177314678966e-4,-0.25525705524207465,0,0.177,1
STAC,SH3 and cysteine rich domain,9.159874548317593e-4,-0.3125902303080262,0,0.177,1
XCL2,X-C motif chemokine ligand 2,9.167544284263713e-4,-1.4208431209600496,0,0.177,1
TNKS1BP1,tankyrase 1 binding protein 1,9.243349725157574e-4,0.34957528389525094,0.298,0.065,1
PIM1,"Pim-1 proto-oncogene, serine/threonine kinase",9.370826251785643e-4,-0.5725905760521868,0.105,0.371,1
PJA2,praja ring finger ubiquitin ligase 2,9.392614565639381e-4,-0.7499603896556635,0.684,0.823,1
TPSB2,tryptase beta 2,9.397362452410917e-4,-0.3742211209170782,0.07,0.306,1
DTX3L,deltex E3 ubiquitin ligase 3L,9.435219094069499e-4,-0.7926538727111753,0.421,0.597,1
