symbols,desc,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
MMP9,matrix metallopeptidase 9,4.1331731652382317e-4,1.6661244710653258,0.776,0.472,1
TMSB10,thymosin beta 10,4.156910010433255e-4,0.6362669598498512,0.98,0.958,1
SYNGR2,synaptogyrin 2,4.883440269258935e-4,0.5683905460748376,0.612,0.319,1
KLRB1,killer cell lectin like receptor B1,4.939344013674536e-4,-1.3346019249224728,0.041,0.292,1
CD84,CD84 molecule,5.188067538196159e-4,0.4354759130530085,0.551,0.236,1
PPA1,inorganic pyrophosphatase 1,5.431526294472802e-4,0.34222143399290617,0.673,0.333,1
CD96,CD96 molecule,5.906818310523263e-4,-0.7233203420468777,0.041,0.306,1
CST3,cystatin C,6.068207678347385e-4,0.5961869383834102,0.837,0.542,1
RNASE6,ribonuclease A family member k6,6.12469029826294e-4,0.3648839452229547,0.429,0.139,1
SLC31A2,solute carrier family 31 member 2,6.247477798861763e-4,0.3807174260949675,0.286,0.056,1
EPSTI1,epithelial stromal interaction 1,6.893310224264767e-4,0.46594781923001677,0.49,0.194,1
ABI3,ABI family member 3,6.935253661473971e-4,0.318175960026255,0.469,0.167,1
CD247,CD247 molecule,7.619681775403875e-4,-1.1948065896645486,0.122,0.389,1
SSR4,signal sequence receptor subunit 4,8.099776579027943e-4,0.46841032978983155,0.673,0.347,1
UBE2G2,ubiquitin conjugating enzyme E2 G2,8.123481602377594e-4,0.3263964668312233,0.245,0.042,1
PWP2,PWP2 small subunit processome component,8.701490080554182e-4,0.3195869088339623,0.184,0.014,1
RPS6KA3,ribosomal protein S6 kinase A3,9.147769573361306e-4,-1.0059006014396843,0.122,0.417,1
SRGAP1,SLIT-ROBO Rho GTPase activating protein 1,9.173656677898623e-4,0.2722811940556056,0.184,0.014,1
GRN,granulin precursor,9.856251416308173e-4,0.7986691941913816,0.714,0.444,1
HLA-DQA1,"major histocompatibility complex, class II, DQ alpha 1",0.0010749322960258423,0.6591661213660125,0.755,0.431,1
RNASEK,ribonuclease K,0.0011045597291413447,-0.27301849440641585,0,0.194,1
CD200R1,CD200 receptor 1,0.0011100342022535787,-0.6114347120823471,0,0.194,1
RNGTT,RNA guanylyltransferase and 5'-phosphatase,0.0011248626036795852,-0.4447848426728959,0,0.194,1
PLTP,phospholipid transfer protein,0.0013088698496548888,0.31752359960777343,0.265,0.056,1
TXK,TXK tyrosine kinase,0.0013776958197920628,-1.1473989320483249,0.041,0.264,1
MT-CO1,NA,0.0013900347869021193,1.3826879340675706,0.959,0.958,1
CYBA,cytochrome b-245 alpha chain,0.0014615569343674982,0.6177243588051153,0.898,0.736,1
MT-ND5,NA,0.0015887513128937155,0.8300749985576876,0.816,0.639,1
CD14,CD14 molecule,0.0016564198710388555,0.63835639262735,0.592,0.333,1
PRKCH,protein kinase C eta,0.0017192452452900007,-0.8088384132329349,0.102,0.347,1
MT-CO3,NA,0.0017287699811012022,1.1956533687552984,0.918,0.944,1
ALDH1A1,aldehyde dehydrogenase 1 family member A1,0.001738402776493815,0.31420705782330927,0.204,0.028,1
RPS6KA2,ribosomal protein S6 kinase A2,0.001754237089107361,-0.32192809488736235,0,0.181,1
TOX2,TOX high mobility group box family member 2,0.0017614972059928971,-0.6502539609728754,0,0.181,1
CD2,CD2 molecule,0.001767561911496136,-0.6629650127224295,0,0.181,1
ZNF407,zinc finger protein 407,0.0018033353241794783,-0.44478484267289586,0.041,0.264,1
TYW3,tRNA-yW synthesizing protein 3 homolog,0.0018861976157655154,0.3263964668312233,0.224,0.042,1
NFIC,nuclear factor I C,0.0019405627582009402,0.4621057529356227,0.327,0.111,1
ARL6IP5,ADP ribosylation factor like GTPase 6 interacting protein 5,0.00214760499762725,0.47955088739503193,0.673,0.403,1
FBXO6,F-box protein 6,0.0021592623648107436,0.4100172417871685,0.408,0.153,1
AK6,adenylate kinase 6,0.0022198450469800212,0.30728764388351876,0.224,0.042,1
NCSTN,nicastrin,0.0022545990544985683,0.2845675673834349,0.224,0.042,1
MAFB,MAF bZIP transcription factor B,0.002432798948711432,0.7251401587694164,0.653,0.417,1
GATAD2B,GATA zinc finger domain containing 2B,0.002439835675072486,-0.5125294493087299,0.061,0.278,1
SNRPC,small nuclear ribonucleoprotein polypeptide C,0.002479648291750598,0.5392736134580827,0.429,0.181,1
TMEM176B,transmembrane protein 176B,0.0025129674680282998,0.4570347633882008,0.837,0.611,1
RGS2,regulator of G protein signaling 2,0.002548557108993154,0.48215169513738076,0.265,0.069,1
TEX14,"testis expressed 14, intercellular bridge forming factor",0.0025753570711306165,-0.9506757724028533,0.02,0.208,1
AHCYL2,adenosylhomocysteinase like 2,0.002605473868388815,-0.47335399486966684,0.02,0.208,1
RPL22L1,ribosomal protein L22 like 1,0.0026599392437893533,0.9031384607474111,0.469,0.208,1
SSBP2,single stranded DNA binding protein 2,0.002749274007767501,-0.8121559083214251,0.02,0.208,1
MT-ND4,NA,0.002753654147221602,1.1042405388418604,0.898,0.903,1
ZNF654,zinc finger protein 654,0.002779707158562596,-0.25633975325978553,0,0.167,1
LUZP1,leucine zipper protein 1,0.0027799861726556263,-0.30872329309686736,0.02,0.208,1
DHRS7B,dehydrogenase/reductase 7B,0.0027874437090284116,-0.289506617194985,0,0.167,1
PIK3C3,phosphatidylinositol 3-kinase catalytic subunit type 3,0.002811839226543888,-0.3244906089551839,0.02,0.208,1
NKAPD1,NKAP domain containing 1,0.0029046081494110676,0.31420705782330927,0.265,0.069,1
TMEM119,transmembrane protein 119,0.002920779343417741,0.4763597366158645,0.429,0.194,1
SLC7A7,solute carrier family 7 member 7,0.003136920677153133,0.4224599484753325,0.449,0.208,1
KCNQ5,potassium voltage-gated channel subfamily Q member 5,0.003142580456008868,-1.0391460413963014,0.041,0.236,1
IGSF6,immunoglobulin superfamily member 6,0.003337692866975731,0.6332176693283773,0.673,0.444,1
NCOA1,nuclear receptor coactivator 1,0.0033720677501751363,-0.43184578696539766,0.061,0.278,1
PRDM1,PR/SET domain 1,0.0033897895785388226,0.25265238730667305,0.184,0.028,1
TRAPPC3,trafficking protein particle complex subunit 3,0.0035562375663242872,0.36758815415133295,0.306,0.097,1
LAMP3,lysosomal associated membrane protein 3,0.0038324410453382148,0.4570347633882007,0.184,0.028,1
TMEM50A,transmembrane protein 50A,0.0038360029960909513,0.5084209458481631,0.449,0.236,1
MT-ND3,NA,0.0038722197867703213,0.5993827406026719,0.898,0.917,1
UPP1,uridine phosphorylase 1,0.003919658063955708,0.37079058618967653,0.204,0.042,1
PRKCD,protein kinase C delta,0.003965551294796394,0.3790582021732773,0.306,0.097,1
CTSH,cathepsin H,0.004028170248633532,0.4143526214872546,0.796,0.542,1
HLA-DRB1,"major histocompatibility complex, class II, DR beta 1",0.004083824474862977,0.7422136721283576,0.898,0.611,1
RAC2,Rac family small GTPase 2,0.004098154482716844,-0.44478484267289575,0.061,0.264,1
ENPP2,ectonucleotide pyrophosphatase/phosphodiesterase 2,0.004149348936246917,0.6747967730797766,0.796,0.542,1
GNLY,granulysin,0.004165848723798607,-1.1340840032087875,0.327,0.569,1
DNMT3A,DNA methyltransferase 3 alpha,0.004224056565720242,-0.3192539605890371,0.061,0.278,1
ITGAX,integrin subunit alpha X,0.004238276204838424,0.5429368275486673,0.531,0.278,1
VPS13A,vacuolar protein sorting 13 homolog A,0.004283004867052343,-0.4008414950852989,0.02,0.194,1
TNFSF14,TNF superfamily member 14,0.0043651943734070485,-0.30580842952408543,0,0.153,1
TNFRSF18,TNF receptor superfamily member 18,0.004374540782753665,-0.30580842952408543,0,0.153,1
DDHD1,DDHD domain containing 1,0.0043896153347698095,-0.38589115361932724,0.02,0.194,1
TNFRSF25,TNF receptor superfamily member 25,0.0044887584291704915,-0.29278174922784583,0.02,0.194,1
NR2C2,nuclear receptor subfamily 2 group C member 2,0.0044887584291704915,-0.2603602715354685,0.02,0.194,1
MT-CO2,NA,0.004723844016626975,1.214340149041715,0.898,0.958,1
HNRNPH1,heterogeneous nuclear ribonucleoprotein H1,0.00494194176926569,-0.43328920383506664,0.184,0.431,1
SUMO3,small ubiquitin like modifier 3,0.00494930668614976,0.48424863597296064,0.51,0.25,1
CYRIA,CYFIP related Rac1 interactor A,0.005152976655835997,0.42397062404885183,0.429,0.194,1
KLHL6,kelch like family member 6,0.0051569184934631244,0.4556794837761899,0.367,0.153,1
IFITM2,interferon induced transmembrane protein 2,0.005185883306000038,-0.39587524219194936,0.245,0.5,1
ATXN2,ataxin 2,0.005580920793844399,-0.5257048380564631,0.061,0.25,1
ADAM10,ADAM metallopeptidase domain 10,0.005623978744950827,-0.620226849082774,0.102,0.333,1
ATP8A1,ATPase phospholipid transporting 8A1,0.005693632797753151,-0.48660501836752273,0.041,0.222,1
PDXK,pyridoxal kinase,0.005753292020307814,0.3852901558847919,0.306,0.111,1
AKT3,AKT serine/threonine kinase 3,0.00590163605317184,-0.7559865309671999,0.082,0.292,1
MT-ATP6,NA,0.005943071049461892,1.1938484269494287,0.959,0.944,1
TMEM131,transmembrane protein 131,0.006034105482992387,0.3157492226317148,0.327,0.125,1
IL1R1,interleukin 1 receptor type 1,0.006176409279653648,-0.7555723799550575,0.061,0.25,1
OTOA,otoancorin,0.006395791208907387,0.5872763665594027,0.367,0.167,1
S100A9,S100 calcium binding protein A9,0.006659986296354002,0.4922839016006475,0.673,0.472,1
SLK,STE20 like kinase,0.006762921546013262,-0.3293076252529597,0.041,0.222,1
ELAPOR1,endosome-lysosome associated apoptosis and autophagy regulator 1,0.006824718901788727,-0.39993060688863546,0,0.139,1
MAGED1,MAGE family member D1,0.006824718901788727,-0.41503749927884376,0,0.139,1
MLLT3,MLLT3 super elongation complex subunit,0.006824718901788727,-0.41503749927884376,0,0.139,1
IL23R,interleukin 23 receptor,0.006836297997602591,-0.7127180479195289,0,0.139,1
SLC38A9,solute carrier family 38 member 9,0.006836297997602591,-0.47393118833241227,0,0.139,1
ATP10A,ATPase phospholipid transporting 10A (putative),0.006836297997602591,-0.3536369546147004,0,0.139,1
CLNK,cytokine dependent hematopoietic cell linker,0.006844989147911035,-0.5025003405291834,0,0.139,1
VSIR,V-set immunoregulatory receptor,0.006855332114345211,0.3976738803406243,0.367,0.153,1
SRM,spermidine synthase,0.006861052741204572,0.2814543449002518,0.286,0.097,1
IKZF2,IKAROS family zinc finger 2,0.006969340269373223,-0.7078192485066895,0.02,0.181,1
ANK3,ankyrin 3,0.006969340269373223,-0.633818667062913,0.02,0.181,1
IL2RB,interleukin 2 receptor subunit beta,0.006969340269373223,-0.5558161550616397,0.02,0.181,1
MT-CYB,NA,0.006976559151986447,0.924635856693309,0.898,0.889,1
TBCB,tubulin folding cofactor B,0.007218401514921327,0.45333554330789055,0.388,0.181,1
GPR85,G protein-coupled receptor 85,0.007485888060836777,0.3157492226317148,0.265,0.083,1
SLC35A4,solute carrier family 35 member A4,0.007548879539370506,0.25265238730667305,0.163,0.028,1
MRPL28,mitochondrial ribosomal protein L28,0.0075788712788780604,0.3028279956928188,0.286,0.097,1
GPR160,G protein-coupled receptor 160,0.007950943503816879,0.2851259939593599,0.286,0.097,1
UBR3,ubiquitin protein ligase E3 component n-recognin 3,0.00796296192839773,-0.34221510903234803,0.02,0.181,1
ZFX,zinc finger protein X-linked,0.008018091711543265,-0.3750758708614912,0.061,0.25,1
DBNL,drebrin like,0.008025313372962606,0.3257333112043367,0.408,0.194,1
RPS21,ribosomal protein S21,0.008075178273314148,0.301899756228762,0.898,0.819,1
EXOC4,exocyst complex component 4,0.00831060468026058,-0.49842280627496915,0.143,0.389,1
C1QC,complement C1q C chain,0.008413302485003549,0.5431423250265294,0.531,0.319,1
BACH2,BTB domain and CNC homolog 2,0.008470886192016379,-0.761457212108763,0.082,0.278,1
FSCN1,fascin actin-bundling protein 1,0.008607076174116204,0.38709239851877725,0.429,0.208,1
FAF1,Fas associated factor 1,0.00866288150839159,-0.6453178300456045,0.143,0.347,1
SIK3,SIK family kinase 3,0.008679826366137296,-1.0374829921736572,0.163,0.375,1
IRF1,interferon regulatory factor 1,0.008850518873614094,-0.49369444315384214,0.122,0.333,1
CTSW,cathepsin W,0.009060693739654431,-0.4447848426728959,0.041,0.208,1
KLF12,KLF transcription factor 12,0.009143329633787814,-0.7118889128157366,0.184,0.389,1
IMMP2L,inner mitochondrial membrane peptidase subunit 2,0.009251161369366571,-0.94882734801048485,0.082,0.278,1
TCEA1,transcription elongation factor A1,0.009474761660325896,0.41016482452382086,0.49,0.264,1
IL4I1,interleukin 4 induced 1,0.00960938766338941,1.1578796597817194,0.408,0.194,1
RUNX2,RUNX family transcription factor 2,0.009998937904302278,-0.4858121109329506,0.041,0.208,1
RPL26,ribosomal protein L26,0.010337498167487023,0.34101730227471005,1,0.889,1
ARHGAP15,Rho GTPase activating protein 15,0.010404841076893897,-1.3027658378004678,0.265,0.472,1
MDFIC,MyoD family inhibitor domain containing,0.01041457348648872,-0.7721468236108863,0.082,0.264,1
S100A6,S100 calcium binding protein A6,0.010482588809998892,0.4573678339289595,0.755,0.528,1
FOXN3,forkhead box N3,0.01059792245763594,-0.7006237471024859,0.286,0.514,1
SPINK2,serine peptidase inhibitor Kazal type 2,0.010631335379627805,-0.598259323334614,0,0.125,1
RTKN2,rhotekin 2,0.010631335379627805,-0.45943161863729726,0,0.125,1
IL18R1,interleukin 18 receptor 1,0.010644757599168083,-0.45943161863729726,0,0.125,1
SPOCK2,"SPARC (osteonectin), cwcv and kazal like domains proteoglycan 2",0.010653710264777955,-0.30580842952408543,0,0.125,1
CALCOCO2,calcium binding and coiled-coil domain 2,0.010654349879207702,-0.289506617194985,0,0.125,1
TMIGD2,transmembrane and immunoglobulin domain containing 2,0.010658187953019116,-0.45943161863729726,0,0.125,1
ZBTB20,zinc finger and BTB domain containing 20,0.010890269271982743,-1.1571266498702795,0.204,0.417,1
GRINA,glutamate ionotropic receptor NMDA type subunit associated protein 1,0.010922143026578516,0.30089796859441914,0.449,0.236,1
SMIM3,small integral membrane protein 3,0.010950610671658423,0.33282273599065615,0.204,0.056,1
LINGO1,leucine rich repeat and Ig domain containing 1,0.010980351665220461,-0.30460718462463576,0.102,0.292,1
CD40,CD40 molecule,0.011025531419028012,0.35451780708997516,0.224,0.069,1
ZNF33B,zinc finger protein 33B,0.01112990402975345,-0.3244906089551839,0.02,0.167,1
ATP5PF,ATP synthase peripheral stalk subunit F6,0.011340584958862974,0.6144543607017801,0.653,0.417,1
NINJ2,ninjurin 2,0.01147460557243178,0.2614839542703939,0.204,0.056,1
FGL2,fibrinogen like 2,0.0116427576550815,0.5375131555936451,0.286,0.111,1
CD82,CD82 molecule,0.01172224345976125,0.2657085401321191,0.224,0.069,1
CXCL9,C-X-C motif chemokine ligand 9,0.011731555008528939,0.2958285285084544,0.184,0.042,1
SMAD1,SMAD family member 1,0.011752065147239008,0.40118152865468315,0.245,0.083,1
KHDRBS3,"KH RNA binding domain containing, signal transduction associated 3",0.011878376303366588,0.29937625289751413,0.204,0.056,1
ATP13A2,ATPase cation transporting 13A2,0.012082364185713719,0.26981293846485604,0.245,0.083,1
RPL36AL,ribosomal protein L36a like,0.012085002530507968,0.38202244205088065,0.816,0.611,1
SMC3,structural maintenance of chromosomes 3,0.012156201824128585,-0.33157423222490484,0.061,0.236,1
PDK4,pyruvate dehydrogenase kinase 4,0.012168565258791677,0.288428616632203,0.204,0.056,1
TRIP4,thyroid hormone receptor interactor 4,0.01229551305242511,-0.27145323978733393,0.061,0.236,1
NAMPT,nicotinamide phosphoribosyltransferase,0.01247782060247969,-0.7820492479426633,0.408,0.667,1
ACADVL,acyl-CoA dehydrogenase very long chain,0.012541887881758137,0.32388961122064847,0.286,0.111,1
ADD1,adducin 1,0.012720839840429493,-0.4573848794525296,0.122,0.319,1
MT-ND2,NA,0.012748461949242266,0.7181215286733553,0.837,0.847,1
TOLLIP,toll interacting protein,0.012942145095797018,0.26981293846485604,0.245,0.083,1
WDFY4,WDFY family member 4,0.012942145095797018,0.26981293846485604,0.245,0.083,1
MYO9A,myosin IXA,0.012978546778158908,-0.40414285817554996,0.082,0.264,1
CD86,CD86 molecule,0.013202852182450741,0.4356335415744314,0.388,0.194,1
FUBP3,far upstream element binding protein 3,0.013368571853756546,-0.3115183118094317,0.041,0.194,1
CEP85L,centrosomal protein 85 like,0.01337219877267815,-0.5002799552645996,0.041,0.194,1
RORA,RAR related orphan receptor A,0.013682455264996014,-0.6792500963099186,0.041,0.194,1
TSEN34,tRNA splicing endonuclease subunit 34,0.013705335029331602,0.2556548754681961,0.245,0.083,1
C1QB,complement C1q B chain,0.013919966706816474,0.5821822049273732,0.429,0.236,1
AGAP3,"ArfGAP with GTPase domain, ankyrin repeat and PH domain 3",0.013992201124315248,-0.28015414090009644,0.041,0.194,1
CGGBP1,CGG triplet repeat binding protein 1,0.01399267059888827,-0.3269483523790376,0.041,0.194,1
CERK,ceramide kinase,0.01399267059888827,-0.29592145675841297,0.041,0.194,1
AIF1,allograft inflammatory factor 1,0.014000594072714043,0.7746602946132151,0.918,0.778,1
UCP2,uncoupling protein 2,0.014177904819773011,0.5609515268762488,0.735,0.556,1
ETFRF1,electron transfer flavoprotein regulatory factor 1,0.014459980045852052,0.3126448540530259,0.245,0.083,1
ANKRD10,ankyrin repeat domain 10,0.014561592046296637,-0.5187854241166726,0.122,0.306,1
CIAO2B,cytosolic iron-sulfur assembly component 2B,0.014694404766939999,0.49571414557844246,0.388,0.208,1
IFNGR1,interferon gamma receptor 1,0.014848700543319372,0.5072806802634022,0.653,0.458,1
MRPL17,mitochondrial ribosomal protein L17,0.01500087461774956,0.2776811817981951,0.265,0.097,1
LMAN1,"lectin, mannose binding 1",0.015033074658567482,0.26981293846485604,0.224,0.069,1
TAGAP,T cell activation RhoGTPase activating protein,0.015051545215191486,-0.4167704665032993,0.061,0.222,1
PRDX1,peroxiredoxin 1,0.015279686891724079,0.6003814733752395,0.837,0.736,1
ID2,inhibitor of DNA binding 2,0.015676210625648224,-0.5501378428191246,0.184,0.403,1
DDIT4,DNA damage inducible transcript 4,0.01588710770718892,-0.853590388240225,0.143,0.333,1
TPTEP2-CSNK1E,TPTEP2-CSNK1E readthrough,0.01603523414563926,-0.44478484267289575,0.02,0.153,1
APOE,apolipoprotein E,0.016463275670181476,0.7636806206214741,0.939,0.861,1
ICOS,inducible T cell costimulator,0.01646625527274581,-0.3400874640062026,0.02,0.153,1
SAMD12,sterile alpha motif domain containing 12,0.01646829348681291,-0.9506757724028533,0.02,0.153,1
NCAM1,neural cell adhesion molecule 1,0.016515889499716004,-0.3692338096657191,0,0.111,1
SCART1,scavenger receptor family member expressed on T cells 1,0.016515889499716004,-0.30580842952408543,0,0.111,1
SCMH1,Scm polycomb group protein homolog 1,0.016530698563016123,-0.32192809488736235,0,0.111,1
ARHGAP10,Rho GTPase activating protein 10,0.016530698563016123,-0.41503749927884376,0,0.111,1
KLRC1,killer cell lectin like receptor C1,0.01653958667482136,-0.42998784074481544,0,0.111,1
STK39,serine/threonine kinase 39,0.016679448398891274,-0.4008414950852989,0.02,0.153,1
SCML4,Scm polycomb group protein like 4,0.016680134376116276,-0.5288491074613705,0.02,0.153,1
ATP5F1B,ATP synthase F1 subunit beta,0.016749257688830156,0.6176792442737576,0.51,0.347,1
PRELID1,PRELI domain containing 1,0.01680570660142685,0.5637771708305286,0.673,0.5,1
HSP90AA1,heat shock protein 90 alpha family class A member 1,0.016983719210654297,0.5458164593248549,0.837,0.708,1
FYB1,FYN binding protein 1,0.017017440660756108,0.3525629060293274,0.898,0.792,1
HLA-B,"major histocompatibility complex, class I, B",0.017547831877862158,0.30021807055872873,0.959,0.889,1
CALR,calreticulin,0.01765091395909919,0.4087290688496199,0.653,0.458,1
ATP2B1,ATPase plasma membrane Ca2+ transporting 1,0.017905087763697345,-0.34810882326122206,0.061,0.222,1
CYBB,cytochrome b-245 beta chain,0.018001330325379667,0.5151377179517691,0.735,0.5,1
OXNAD1,oxidoreductase NAD binding domain containing 1,0.01816012956300632,-0.4447848426728959,0.02,0.153,1
BAZ2B,bromodomain adjacent to zinc finger domain 2B,0.018238505932488755,-0.6091716605737784,0.122,0.306,1
TNRC6B,trinucleotide repeat containing adaptor 6B,0.018366526048532252,-0.8097816594521442,0.224,0.431,1
LRBA,LPS responsive beige-like anchor protein,0.01842947372841584,-0.6708529221527421,0.122,0.306,1
BLOC1S1,biogenesis of lysosomal organelles complex 1 subunit 1,0.018433187302920907,0.46640589036924807,0.571,0.347,1
TNFRSF1B,TNF receptor superfamily member 1B,0.01846609701315841,0.5926898627457667,0.49,0.306,1
LPP,LIM domain containing preferred translocation partner in lipoma,0.0185997909832482,-0.4878535645647819,0.163,0.361,1
GAB2,GRB2 associated binding protein 2,0.01869462820474939,-0.2587728570629469,0.082,0.25,1
SPECC1,sperm antigen with calponin homology and coiled-coil domains 1,0.018724626160630458,-0.495410915742864,0.143,0.319,1
PLEKHA7,pleckstrin homology domain containing A7,0.018730804593329067,0.3832624745378093,0.367,0.181,1
OPA1,OPA1 mitochondrial dynamin like GTPase,0.018792600873344112,-0.3763978676926458,0.082,0.25,1
PLCB1,phospholipase C beta 1,0.019108114364870938,-0.28223182988693585,0.061,0.222,1
CLEC7A,C-type lectin domain containing 7A,0.019178082479295564,0.3521232919495924,0.469,0.278,1
ATP5F1D,ATP synthase F1 subunit delta,0.019709711514434933,0.4349209236093924,0.469,0.278,1
CERT1,ceramide transporter 1,0.019716321242259777,-0.27936123346552433,0.122,0.306,1
ARL4C,ADP ribosylation factor like GTPase 4C,0.019748106791085886,0.2843612470340111,0.449,0.25,1
GNB2,G protein subunit beta 2,0.019835723856261464,0.30523690431875644,0.347,0.167,1
SPPL2B,signal peptide peptidase like 2B,0.01990365166253265,0.2571338043941095,0.143,0.028,1
FPR1,formyl peptide receptor 1,0.019920143283839304,0.26570854013211925,0.265,0.097,1
ZEB1,zinc finger E-box binding homeobox 1,0.020028092106556282,-0.6671772640093436,0.041,0.181,1
RPS9,ribosomal protein S9,0.020031557654798242,0.3560062206928749,0.898,0.764,1
PLA2G2D,phospholipase A2 group IID,0.02004361739648314,0.6303166125678228,0.735,0.556,1
KDM6A,lysine demethylase 6A,0.020449220030401425,-0.4196938617100656,0.102,0.278,1
POLR2L,"RNA polymerase II, I and III subunit L",0.020648567597926687,0.6509741401325351,0.673,0.514,1
MBNL1,muscleblind like splicing regulator 1,0.021008770619891322,-0.9599962349516333,0.408,0.625,1
GBP1,guanylate binding protein 1,0.021049574778766986,0.42648184320490146,0.245,0.097,1
RAB31,"RAB31, member RAS oncogene family",0.021066749880614317,0.3128543197580601,0.429,0.236,1
LY96,lymphocyte antigen 96,0.02134009747754618,0.4943329151800818,0.51,0.306,1
RALGAPA2,Ral GTPase activating protein catalytic subunit alpha 2,0.0213915265004095,-0.6269881738936448,0.061,0.208,1
MGAT1,"alpha-1,3-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase",0.021393131317609504,0.3476197379187368,0.388,0.181,1
UBE2J1,ubiquitin conjugating enzyme E2 J1,0.02219435397021398,0.2531866198774468,0.388,0.194,1
SKAP1,src kinase associated phosphoprotein 1,0.022775753048031314,-1.117743824391881,0.082,0.236,1
MYL6B,myosin light chain 6B,0.022797285760315873,0.2776811817981951,0.265,0.111,1
EMILIN2,elastin microfibril interfacer 2,0.02283160534923947,0.629215738770881,0.184,0.056,1
ACTB,actin beta,0.02306388763887402,0.5440960653635307,0.959,1,1
VAV3,vav guanine nucleotide exchange factor 3,0.023179915745362028,-0.44478484267289575,0.041,0.181,1
IQGAP1,IQ motif containing GTPase activating protein 1,0.023366570601221152,-0.38589115361932724,0.327,0.514,1
KIAA0319L,KIAA0319 like,0.023515818225814295,-0.3442579667189314,0.061,0.208,1
RPAP2,RNA polymerase II associated protein 2,0.023516435053188244,-0.3293076252529597,0.061,0.208,1
SPAG9,sperm associated antigen 9,0.023788842715492683,-0.47078005120584054,0.122,0.292,1
CEACAM21,CEA cell adhesion molecule 21,0.024000206744454376,-0.29893397620944095,0.041,0.181,1
UFC1,ubiquitin-fold modifier conjugating enzyme 1,0.0240389429092333,0.31735132722821635,0.531,0.306,1
PPIB,peptidylprolyl isomerase B,0.02442766993393201,0.26811704660284075,0.592,0.361,1
FABP5,fatty acid binding protein 5,0.024487189783593134,0.40746153688341213,0.449,0.25,1
NAPG,NSF attachment protein gamma,0.02455234065113271,0.3061876094871896,0.265,0.111,1
EFHD2,EF-hand domain family member D2,0.024688217681465053,0.5368366280122494,0.735,0.583,1
CEBPB,CCAAT enhancer binding protein beta,0.025059095773913367,0.34689792120237906,0.51,0.319,1
ALDH2,aldehyde dehydrogenase 2 family member,0.025161382791360837,0.404655480751723,0.449,0.278,1
SP3,Sp3 transcription factor,0.02522455104516308,-0.4322938984896991,0.143,0.319,1
SPI1,Spi-1 proto-oncogene,0.025264255182250343,0.47813893430846344,0.633,0.514,1
LCP2,lymphocyte cytosolic protein 2,0.02527328161858109,-0.7667129375602585,0.306,0.472,1
