symbols,desc,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
PTPRC,protein tyrosine phosphatase receptor type C,4.8153862195247155e-65,-2.017701717946447,0.983,0.997,8.444261274558541e-61
N4BP2L2,NEDD4 binding protein 2 like 2,1.3214667514687252e-64,-1.5031998373195101,0.661,0.918,2.3173240953755566e-60
CDK13,cyclin dependent kinase 13,1.5787446775702113e-64,-1.4464600738513904,0.384,0.804,2.7684866665871224e-60
ARL15,ADP ribosylation factor like GTPase 15,3.294274420490914e-64,-1.9993472854067331,0.544,0.883,5.776839623772867e-60
EP300,E1A binding protein p300,4.459854036845361e-64,-1.3522657468135164,0.565,0.859,7.820800039012025e-60
SMG1,SMG1 nonsense mediated mRNA decay associated PI3K related kinase,5.4538152848701525e-64,-1.4072488882247898,0.618,0.897,9.563810483548299e-60
CDKAL1,CDK5 regulatory subunit associated protein 1 like 1,1.0224894483376207e-63,-1.649069470784228,0.346,0.757,1.7930374966048517e-59
ADK,adenosine kinase,1.8148129117292364e-63,-1.8763405427193316,0.326,0.736,3.182455922008389e-59
BAZ2B,bromodomain adjacent to zinc finger domain 2B,2.778668507731561e-63,-1.8891592888635496,0.535,0.871,4.872673095158065e-59
DPYD,dihydropyrimidine dehydrogenase,2.821089451578761e-63,-1.9995579584572196,0.888,0.991,4.947062462288516e-59
NCOA2,nuclear receptor coactivator 2,2.9846018783110947e-63,-1.6863093893062038,0.484,0.865,5.2337978538063355e-59
ZBTB20,zinc finger and BTB domain containing 20,5.036377392081467e-63,-1.8728665347337246,0.389,0.812,8.83179139475406e-59
ADAM28,ADAM metallopeptidase domain 28,5.429470058894639e-63,-1.7134375664388493,0.137,0.531,9.521118695277639e-59
ASXL2,ASXL transcriptional regulator 2,7.380466755316202e-63,-1.5141194021721351,0.402,0.768,1.294238650212249e-58
CEPT1,choline/ethanolamine phosphotransferase 1,1.0641299911645559e-62,-1.5769478250536095,0.381,0.78,1.8660583525061652e-58
SP100,SP100 nuclear antigen,3.2566698614832702e-62,-1.6336139943790096,0.635,0.909,5.710896269097063e-58
PHF21A,PHD finger protein 21A,4.580201454579779e-62,-1.9176947364570682,0.573,0.883,8.0318412707511e-58
SACM1L,SAC1 like phosphatidylinositide phosphatase,5.1403837053854525e-62,-1.106731297525295,0.22,0.639,9.01417686576393e-58
CNOT1,CCR4-NOT transcription complex subunit 1,7.432999371292696e-62,-1.3013103796712775,0.54,0.842,1.303450769749887e-57
TRAPPC8,trafficking protein particle complex subunit 8,7.637319074593564e-62,-1.2284637403056566,0.359,0.768,1.3392802729207273e-57
ITSN2,intersectin 2,8.868514168457337e-62,-1.4405202594002733,0.669,0.915,1.5551826445806787e-57
ENSG00000267645,NA,1.033442555874182e-61,-0.5314975734883413,0.049,0.358,1.8122448659809656e-57
NCOA1,nuclear receptor coactivator 1,1.0855814666108583e-61,-1.777987124715935,0.588,0.889,1.9036756598488013e-57
ITPR2,"inositol 1,4,5-trisphosphate receptor type 2",1.1638459014184187e-61,-2.225239855683521,0.723,0.924,2.040920172727339e-57
TFEC,transcription factor EC,1.3867175119360126e-61,-2.0150661696415675,0.468,0.833,2.4317478289309918e-57
ALPK1,alpha kinase 1,2.6561523866142294e-61,-1.6248041116006537,0.213,0.625,4.657828825166713e-57
TBCK,TBC1 domain containing kinase,3.149492555134501e-61,-1.4082554027922711,0.188,0.592,5.52295014468386e-57
LCORL,ligand dependent nuclear receptor corepressor like,4.1253415148694696e-61,-1.544924379347611,0.478,0.821,7.234198880475102e-57
ANKRD12,ankyrin repeat domain 12,5.11200564460124e-61,-1.3640507988495219,0.904,0.982,8.964413098372735e-57
LRBA,LPS responsive beige-like anchor protein,7.7283330386146e-61,-1.3687395807617238,0.14,0.545,1.3552404816514562e-56
FAM172A,family with sequence similarity 172 member A,8.953963173817411e-61,-1.7592909871685556,0.536,0.859,1.5701669821606214e-56
USP34,ubiquitin specific peptidase 34,1.184176538546613e-60,-1.3777091966388562,0.746,0.935,2.0765719779953406e-56
RNF130,ring finger protein 130,1.4545498707388745e-60,-1.7319178499190575,0.679,0.921,2.5506986533276902e-56
JAK2,Janus kinase 2,3.8574369110225014e-60,-1.9738447699094956,0.419,0.786,6.764401367169058e-56
RBM33,RNA binding motif protein 33,4.5258386056546347e-60,-1.2132416360349985,0.414,0.789,7.936510578875967e-56
TTC39B,tetratricopeptide repeat domain 39B,6.452543337279978e-60,-1.0888653862880577,0.051,0.355,1.1315179996254169e-55
RASA1,RAS p21 protein activator 1,1.07003195796218e-59,-1.3615781763884316,0.371,0.768,1.876408041482479e-55
TTC17,tetratricopeptide repeat domain 17,1.1958207923239132e-59,-1.66792152751795,0.391,0.78,2.096991341419214e-55
KRT86,keratin 86,3.5457343947310086e-59,-0.42486382142986556,0.005,0.208,6.217799834600297e-55
RESF1,retroelement silencing factor 1,5.188868836820054e-59,-1.4300919017029081,0.397,0.789,9.099200392247647e-55
IKZF2,IKAROS family zinc finger 2,5.753958269491554e-59,-0.9121112999656996,0.026,0.29,1.009014122138039e-54
CPVL,carboxypeptidase vitellogenic like,9.80473533842577e-59,-1.926648841939409,0.31,0.669,1.7193583889463433e-54
ATP8B4,ATPase phospholipid transporting 8B4 (putative),1.227385013518615e-58,-1.479476659098133,0.136,0.528,2.1523423597062433e-54
PHKB,phosphorylase kinase regulatory subunit beta,1.3023388438945434e-58,-1.439086647475496,0.359,0.765,2.2837813966534711e-54
NCKAP1L,NCK associated protein 1 like,2.9484641838026398e-58,-1.3395670101948982,0.427,0.809,5.170426792716309e-54
IL2RB,interleukin 2 receptor subunit beta,3.666393461746746e-58,-0.6191283069450384,0.019,0.264,6.429387574519094e-54
ATRX,ATRX chromatin remodeler,5.279239610396216e-58,-1.5124000879221418,0.515,0.83,9.257674580790803e-54
MAN1A2,mannosidase alpha class 1A member 2,6.120583214677631e-58,-1.3571138184420617,0.35,0.748,1.0733054725258694e-53
BPTF,bromodomain PHD finger transcription factor,6.638129397082257e-58,-1.496168538718325,0.409,0.777,1.1640623710723447e-53
SUCLG2,succinate-CoA ligase GDP-forming subunit beta,6.91824155457799e-58,-1.1670625354732695,0.162,0.545,1.2131828390107963e-53
MIA2,MIA SH3 domain ER export factor 2,1.049798654626034e-57,-1.0979378072565327,0.213,0.607,1.8409269207522131e-53
PARP11,poly(ADP-ribose) polymerase family member 11,1.4587937544450046e-57,-1.0184910103861808,0.14,0.516,2.55814072779476e-53
KIAA2026,KIAA2026,1.4937720073600718e-57,-1.3614163988177115,0.39,0.774,2.619478592106622e-53
STAG2,stromal antigen 2,1.8960073755920697e-57,-1.4419954130802035,0.691,0.886,3.3248385338382533e-53
PCM1,pericentriolar material 1,2.287170476197072e-57,-1.2984264434079713,0.392,0.777,4.0107821470591855e-53
TMEM131,transmembrane protein 131,2.4516464282809066e-57,-1.6503793166408645,0.578,0.865,4.299207176633397e-53
STK39,serine/threonine kinase 39,2.671355603404381e-57,-1.0435645547043388,0.117,0.484,4.684489186129922e-53
PHC3,polyhomeotic homolog 3,2.676580379149269e-57,-1.2998939650224666,0.387,0.78,4.693651352876158e-53
ASCC3,activating signal cointegrator 1 complex subunit 3,3.154850462805914e-57,-1.7703165088962158,0.467,0.804,5.532345771576451e-53
PPP1R12A,protein phosphatase 1 regulatory subunit 12A,3.1958799785397606e-57,-1.484084866588156,0.731,0.927,5.604295130367324e-53
NFXL1,"nuclear transcription factor, X-box binding like 1",3.7042182830388514e-57,-1.0772732428820868,0.044,0.331,6.49571718113693e-53
PHIP,pleckstrin homology domain interacting protein,3.809211343066577e-57,-1.5650315556249517,0.545,0.839,6.67983301120155e-53
UVRAG,UV radiation resistance associated,4.6010080810140313e-57,-1.8234105408770094,0.523,0.845,8.068327770866205e-53
PTGS2,prostaglandin-endoperoxide synthase 2,4.812346500330785e-57,2.7025073439080844,0.79,0.422,8.438930822980065e-53
FBXW7,F-box and WD repeat domain containing 7,5.766454597144486e-57,-1.707255166074403,0.691,0.933,1.011205478155257e-52
MYCBP2,MYC binding protein 2,6.485030280554749e-57,-1.5803950492314396,0.538,0.88,1.1372149099980807e-52
SF3B1,splicing factor 3b subunit 1,8.941848372437004e-57,-1.199528490164909,0.708,0.883,1.568042530590553e-52
NPIPB13,"nuclear pore complex interacting protein family, member B13",1.1663921972634357e-56,-0.996249572097599,0.292,0.683,2.0453853571211608e-52
VOPP1,VOPP1 WW domain binding protein,1.179838968385592e-56,-1.6732170338740777,0.611,0.891,2.0689656149609742e-52
PIAS1,protein inhibitor of activated STAT 1,1.5393439762743535e-56,-1.5156344823679908,0.767,0.941,2.6993935967947063e-52
ATAD2B,ATPase family AAA domain containing 2B,1.7040718938924706e-56,-1.6563184935263207,0.52,0.839,2.9882604731298365e-52
SHOC2,SHOC2 leucine rich repeat scaffold protein,1.7849016223404057e-56,-1.289977852593817,0.664,0.883,3.1300034849361353e-52
WIPF1,WAS/WASL interacting protein family member 1,2.0197402693859682e-56,-1.6949021621888851,0.439,0.804,3.5418165363952336e-52
BMAL1,basic helix-loop-helix ARNT like 1,2.2705745861980717e-56,-1.0100491407994259,0.179,0.563,3.981679594356939e-52
EVI5,ecotropic viral integration site 5,2.3961294619715346e-56,-1.4749087927760476,0.441,0.801,4.201852624513283e-52
ARFGEF1,ADP ribosylation factor guanine nucleotide exchange factor 1,4.0233634781687365e-56,-1.2963227030918882,0.545,0.848,7.055370195316696e-52
PRKDC,"protein kinase, DNA-activated, catalytic subunit",4.191002431974994e-56,-1.2587733966493961,0.322,0.707,7.349341864711349e-52
TRIP12,thyroid hormone receptor interactor 12,5.584974719315903e-56,-1.3588788289977143,0.764,0.93,9.793811667792367e-52
DDX5,DEAD-box helicase 5,6.523112913126673e-56,-1.4162246315453575,0.908,0.982,1.1438930804458935e-51
BOD1L1,biorientation of chromosomes in cell division 1 like 1,7.7857030864197135e-56,-1.2372048423393704,0.555,0.862,1.365300893234561e-51
CD7,CD7 molecule,8.788089985512346e-56,-0.5708464474443832,0.044,0.331,1.541079459859445e-51
KMT2C,lysine methyltransferase 2C,1.782967147762808e-55,-1.4483654532883694,0.9,0.959,3.12661119031686e-51
BLTP3A,bridge-like lipid transfer protein family member 3A,1.8417975881645834e-55,-0.9552044762950263,0.103,0.446,3.2297762506054137e-51
ITFG1,integrin alpha FG-GAP repeat containing 1,2.2818699227772973e-55,-1.6973758269431956,0.336,0.727,4.0014870965822687e-51
PAK1,p21 (RAC1) activated kinase 1,2.8584875235460527e-55,-1.6254496177278899,0.419,0.774,5.012643721290358e-51
DNAJC13,DnaJ heat shock protein family (Hsp40) member C13,2.9718213780198846e-55,-1.25460216212645,0.284,0.68,5.2113859684956694e-51
SKIC3,SKI3 subunit of superkiller complex,3.2543697079301313e-55,-1.2577650729813499,0.243,0.633,5.706862719826278e-51
NIPBL,NIPBL cohesin loading factor,3.46036370194041e-55,-1.4784638529551137,0.799,0.93,6.068093787722703e-51
DDX17,DEAD-box helicase 17,3.6362340833067114e-55,-1.2720758142554922,0.785,0.918,6.37650008848665e-51
TCHP,trichoplein keratin filament binding,3.865878030209033e-55,-0.6996707697400528,0.092,0.428,6.779203713774561e-51
MYO5A,myosin VA,3.965169673149034e-55,-1.5405572858407155,0.448,0.812,6.953321538834146e-51
RFX3,regulatory factor X3,5.6824345654269294e-55,-1.447086830212717,0.266,0.666,9.964717253932663e-51
DENND1A,DENN domain containing 1A,6.412517629149849e-55,-1.6151209568456224,0.704,0.906,1.1244990914477176e-50
SNX13,sorting nexin 13,7.280052976285314e-55,-1.2504441026195563,0.346,0.733,1.2766300899213927e-50
H1-3,"H1.3 linker histone, cluster member",8.166248937502132e-55,-1.0316843035085879,0.068,0.375,1.4320334136803737e-50
SCLT1,sodium channel and clathrin linker 1,8.283391868928028e-55,-2.0368908666005954,0.419,0.795,1.452575598135219e-50
ANKUB1,ankyrin repeat and ubiquitin domain containing 1,8.4485475960664e-55,-1.2272956186667416,0.311,0.695,1.481537306446204e-50
FIG4,FIG4 phosphoinositide 5-phosphatase,9.330539050857885e-55,-1.005411143520867,0.121,0.478,1.6362033279584387e-50
TOX2,TOX high mobility group box family member 2,9.6301263009221175e-55,-0.708035358684859,0.01,0.217,1.6887389481297025e-50
TANK,TRAF family member associated NFKB activator,1.127170623653238e-54,-1.3814176293074567,0.855,0.956,1.9766064056383182e-50
RAB37,"RAB37, member RAS oncogene family",1.310954130901589e-54,-0.6991129600567124,0.051,0.337,2.2988891639490264e-50
STAG1,stromal antigen 1,1.5474743025956823e-54,-1.433844253431865,0.734,0.933,2.7136509370317888e-50
CCDC146,coiled-coil domain containing 146,1.6165845542790095e-54,-0.8710980454179459,0.074,0.393,2.834842674383671e-50
DRAM2,DNA damage regulated autophagy modulator 2,1.627824253438931e-54,-1.367811225872765,0.382,0.751,2.854552610830509e-50
RNF111,ring finger protein 111,1.9040747228170665e-54,-1.299191602579703,0.523,0.833,3.338985433932008e-50
CEP350,centrosomal protein 350,2.641372056181359e-54,-1.404353886488514,0.634,0.874,4.631910037719632e-50
EPC1,enhancer of polycomb homolog 1,2.780751382104575e-54,-1.4077460725797577,0.436,0.804,4.876325623658582e-50
DOCK2,dedicator of cytokinesis 2,3.259848541775938e-54,-1.6134925849336188,0.78,0.927,5.716470402858285e-50
SMCHD1,structural maintenance of chromosomes flexible hinge domain containing 1,6.071598326652542e-54,-1.4380751558461131,0.566,0.862,1.0647154825617898e-49
PDSS2,decaprenyl diphosphate synthase subunit 2,7.996271625054374e-54,-1.2954826757642683,0.176,0.563,1.4022261921695351e-49
RSRC1,arginine and serine rich coiled-coil 1,1.226705319519091e-53,-1.6204966872579978,0.354,0.721,2.151150448308678e-49
COMMD10,COMM domain containing 10,1.460918407206881e-53,-1.8398778197283625,0.385,0.733,2.5618665188779867e-49
WDR70,WD repeat domain 70,1.6774990537973352e-53,-1.5049250309716247,0.339,0.713,2.941662340739007e-49
ZNF800,zinc finger protein 800,1.697000974974324e-53,-1.0656435806300788,0.295,0.686,2.9758609097149745e-49
IKZF1,IKAROS family zinc finger 1,1.732240580402971e-53,-2.253566541633141,0.532,0.88,3.03765708179465e-49
ARFIP1,ADP ribosylation factor interacting protein 1,2.7267641229387935e-53,-1.070889284240125,0.318,0.718,4.781653565985468e-49
PHF14,PHD finger protein 14,2.7978040508909875e-53,-1.4023944731001974,0.214,0.595,4.906229183642436e-49
KLHL5,kelch like family member 5,3.2117501217008637e-53,-1.4919392962637563,0.544,0.862,5.632125013414635e-49
NSD1,nuclear receptor binding SET domain protein 1,4.127008986206393e-53,-1.3377453692418972,0.419,0.792,7.237122958211531e-49
EXOC4,exocyst complex component 4,4.402124979038619e-53,-1.7065869123784214,0.584,0.877,7.719566363242122e-49
AP3B1,adaptor related protein complex 3 subunit beta 1,4.837548001474635e-53,-1.4125808843491265,0.739,0.938,8.48312417538592e-49
KLF12,KLF transcription factor 12,6.45657261633848e-53,-1.4149159591762421,0.135,0.525,1.1322245740011159e-48
NCL,nucleolin,7.647947576006269e-53,-1.5563173652178481,0.596,0.868,1.3411440869284593e-48
ASH1L,ASH1 like histone lysine methyltransferase,8.38447177180811e-53,-1.455688070198923,0.751,0.921,1.47030096990427e-48
SMC1A,structural maintenance of chromosomes 1A,8.590798977025374e-53,-1.167754907248755,0.309,0.68,1.5064825086111695e-48
ARID1B,AT-rich interaction domain 1B,8.779208900050635e-53,-1.527208464160185,0.545,0.856,1.5395220727128793e-48
SCAF11,SR-related CTD associated factor 11,9.180389215785928e-53,-1.4510540921876842,0.789,0.9,1.6098730528802203e-48
CTSW,cathepsin W,1.2912777075588205e-52,-0.46038439113882834,0.022,0.255,2.2643845879751474e-48
RUNX3,RUNX family transcription factor 3,2.20744195543267e-52,-1.5228822530155426,0.362,0.754,3.87097021304673e-48
MLLT10,MLLT10 histone lysine methyltransferase DOT1L cofactor,2.2830011108775017e-52,-1.3529015242527522,0.397,0.762,4.003470748034787e-48
DTNBP1,dystrobrevin binding protein 1,2.3892439748203466e-52,-1.4280509927554246,0.409,0.768,4.18977823424496e-48
PGGT1B,protein geranylgeranyltransferase type I subunit beta,2.431137491921335e-52,-1.0602004537151108,0.259,0.63,4.263242705833253e-48
STX7,syntaxin 7,2.6554615104144743e-52,-1.422970469722822,0.477,0.812,4.656617304662822e-48
PAN3,poly(A) specific ribonuclease subunit PAN3,2.8767204794645446e-52,-1.3750282231462583,0.628,0.88,5.044617032789025e-48
USO1,USO1 vesicle transport factor,3.2324682962096155e-52,-1.3315316743839833,0.437,0.762,5.668456404233182e-48
NKTR,natural killer cell triggering receptor,3.374085106318131e-52,-1.3134585840297186,0.437,0.765,5.916795642439474e-48
ZNF644,zinc finger protein 644,3.456660966245822e-52,-1.391146274808227,0.555,0.836,6.061600670408673e-48
EHMT1,euchromatic histone lysine methyltransferase 1,3.785468513081595e-52,-1.2240046414750496,0.447,0.786,6.638197584539886e-48
BDP1,"B double prime 1, subunit of RNA polymerase III transcription initiation factor IIIB",4.046550130383846e-52,-1.2575530694211767,0.342,0.704,7.096030308641113e-48
BICRAL,BICRA like chromatin remodeling complex associated protein,4.108614855129928e-52,-1.1929227944168894,0.283,0.669,7.204867009955842e-48
CDK19,cyclin dependent kinase 19,4.166244421534934e-52,-1.3868052190863602,0.419,0.786,7.30592621760366e-48
RELCH,"RAB11 binding and LisH domain, coiled-coil and HEAT repeat containing",4.419699539388364e-52,-1.2635083497612873,0.313,0.689,7.750385112271435e-48
NSF,"N-ethylmaleimide sensitive factor, vesicle fusing ATPase",4.428132056383738e-52,-1.0734096734302594,0.356,0.742,7.765172374074523e-48
PUM2,pumilio RNA binding family member 2,5.3746675691982644e-52,-1.3315463645079633,0.634,0.877,9.425017049346077e-48
ENTPD1,ectonucleoside triphosphate diphosphohydrolase 1,5.7075926663787116e-52,-1.58485221558248,0.313,0.727,1.0008834499761709e-47
SPIDR,scaffold protein involved in DNA repair,5.7506310765488706e-52,-1.5505928018345356,0.48,0.839,1.0084306655836099e-47
SLC9A9,solute carrier family 9 member A9,5.808933231312382e-52,-2.0101707640867366,0.17,0.525,1.0186545314429393e-47
SIRPB2,signal regulatory protein beta 2,6.359402795729351e-52,-1.240809916361852,0.236,0.625,1.115184874259099e-47
FBXL17,F-box and leucine rich repeat protein 17,7.145030357909737e-52,-1.4797371230593825,0.195,0.578,1.2529525235630516e-47
FRYL,FRY like transcription coactivator,8.493034514626873e-52,-1.2531077952160647,0.625,0.877,1.4893385324849685e-47
CPSF2,cleavage and polyadenylation specific factor 2,1.075410661777374e-51,-1.0506709337368023,0.261,0.636,1.8858401364928031e-47
NCOR1,nuclear receptor corepressor 1,1.1083421149517549e-51,-1.2351101750505198,0.574,0.865,1.9435887327793973e-47
CCNT2,cyclin T2,1.1232111169720972e-51,-1.04784675924031,0.427,0.78,1.9696630147222696e-47
DDX6,DEAD-box helicase 6,1.219852098644849e-51,-1.096281501813479,0.531,0.839,2.1391326401836074e-47
PPP1R12B,protein phosphatase 1 regulatory subunit 12B,1.2864093797202325e-51,-1.145432519501727,0.137,0.49,2.2558474882773995e-47
TBL1XR1,TBL1X/Y related 1,1.442632432370135e-51,-1.5458909097526912,0.581,0.877,2.5298002334042684e-47
PKN2,protein kinase N2,1.4885336773077675e-51,-1.2790977134733386,0.412,0.771,2.6102926565269013e-47
VTI1A,vesicle transport through interaction with t-SNAREs 1A,1.5858788234562657e-51,-1.5168166884098224,0.679,0.88,2.7809971048129076e-47
VPS8,VPS8 subunit of CORVET complex,1.5943745916252703e-51,-1.479690725946034,0.454,0.798,2.795895283874074e-47
TM9SF2,transmembrane 9 superfamily member 2,1.705924814533362e-51,-1.25178293008206,0.451,0.78,2.9915097547657036e-47
PPP4R3A,protein phosphatase 4 regulatory subunit 3A,1.9811619335987378e-51,-1.330029206774082,0.487,0.798,3.4741655667587465e-47
CUL3,cullin 3,2.086662622640505e-51,-1.2406672781631778,0.66,0.889,3.6591715750623896e-47
VPS4B,vacuolar protein sorting 4 homolog B,2.3503856908857545e-51,-0.9446181450578462,0.442,0.792,4.1216363475372593e-47
ENSG00000283208,NA,2.7811694200366004e-51,-0.574332331400415,0.057,0.34,4.877058694976182e-47
TRIM44,tripartite motif containing 44,2.7822684707103607e-51,-1.2986503282248094,0.368,0.736,4.878985990237688e-47
DAPP1,dual adaptor of phosphotyrosine and 3-phosphoinositides 1,2.8211013230845765e-51,-1.3453182933154677,0.301,0.666,4.947083280161113e-47
IL23R,interleukin 23 receptor,2.839877800783046e-51,-0.6569859837014961,0.009,0.199,4.980009711453149e-47
ZNF148,zinc finger protein 148,3.005958317533346e-51,-1.394030763072431,0.547,0.83,5.271248505626476e-47
PARP14,poly(ADP-ribose) polymerase family member 14,3.746168532284117e-51,-1.701956116324413,0.508,0.824,6.569281138213428e-47
ACVR2A,activin A receptor type 2A,4.689513533406362e-51,-1.909214133106856,0.338,0.695,8.223530932181396e-47
RSRP1,arginine and serine rich protein 1,5.1008670982334236e-51,-1.1101666497344227,0.535,0.833,8.944880543462131e-47
PPP2R5C,protein phosphatase 2 regulatory subunit B'gamma,5.125953961785489e-51,-1.123260708459032,0.455,0.815,8.988872867387034e-47
SPDYE2,speedy/RINGO cell cycle regulator family member E2,5.342400567478449e-51,-0.41921604150687575,0.029,0.267,9.36843363513021e-47
PLCG2,phospholipase C gamma 2,5.90377758902353e-51,-1.310767956842607,0.432,0.792,1.0352864380111663e-46
QKI,"QKI, KH domain containing RNA binding",6.832044003960349e-51,-1.422211747088927,0.946,0.985,1.1980672365344868e-46
MDM1,Mdm1 nuclear protein,7.740774966079115e-51,-1.1547475289460045,0.098,0.419,1.3574222980516336e-46
INO80,INO80 complex ATPase subunit,8.896891173321636e-51,-1.159537509027037,0.345,0.727,1.560158836153682e-46
